LossAfter,AverageReturn,Time,AverageDiscountedReturn,dLoss,ProcessExecTime,MinReturn,MeanKL,PolicyExecTime,MeanKLBefore,AveragePolicyStd,LossBefore,Perplexity,ItrTime,AbsLearnSignal,ExplainedVariance,StdReturn,NumTrajs,MaxReturn,Entropy,EnvExecTime,Iteration
-0.031837516,-125.41171749753728,21.585113525390625,-47.79177907774724,0.031837523,0.021138429641723633,-294.7475752610667,0.009567211,0.5184719562530518,0.0,1.029725,7.3713955e-09,18.10307,1.350081443786621,0.49456420005683105,-2.927478033889461,91.68769358337344,18,-30.401729891966653,2.8960814,0.5996596813201904,16
-0.02132486,-105.02016974170283,22.903499126434326,-39.87479994416215,0.021324873,0.020884275436401367,-361.2417746694258,0.009744606,0.513087272644043,0.0,1.0352296,1.2396881e-08,18.295656,1.2810695171356201,0.6915746115616798,-1.0334613972302664,100.0238667243335,18,23.70047178265206,2.9066637,0.5266847610473633,17
-0.023813523,-95.81502788124544,24.219989776611328,-31.42231160807932,0.02381351,0.021102190017700195,-366.95803660054577,0.0093885595,0.5264346599578857,0.0,1.026126,-1.3375517e-08,17.976494,1.3120174407958984,0.7198323711139327,0.04755936430390728,76.42263987871307,17,-19.94502183674706,2.889065,0.5540437698364258,18
-0.08888861,-103.59344365821998,25.446545362472534,-35.51303856982995,0.08888859,0.020201921463012695,-395.0965176185793,0.009440066,0.49778270721435547,0.0,1.0256915,-1.2136824e-08,17.962074,1.2221183776855469,0.47155631583841884,-0.032561552275217176,92.40791981691872,19,-4.445334905753327,2.8882625,0.4977123737335205,19
-0.014094871,-106.64039985223198,26.774698734283447,-36.54073345894172,0.014094871,0.021451234817504883,-467.467521100135,0.009431727,0.5288598537445068,0.0,1.0306506,-0.0,18.137457,1.323767900466919,0.45339290898515505,-0.8720838935711699,104.80081092229848,18,9.645990899113698,2.8979793,0.5635066032409668,20
-0.030993791,-175.61216338397443,28.065179586410522,-54.18519814083651,0.0309938,0.01950240135192871,-643.0506325531958,0.009057242,0.479020357131958,0.0,1.0236908,9.423659e-09,17.897959,1.2830071449279785,0.45554369137639544,-0.49780459334770266,186.71474037455704,14,-31.580364564817657,2.8846867,0.5618057250976562,21
-0.056469113,-100.71601904857772,29.421940803527832,-30.4344615669326,0.056469113,0.021715402603149414,-363.3409432572993,0.009089722,0.525658130645752,0.0,1.024437,-0.0,17.92438,1.3525867462158203,0.737734304997173,-0.4085789647974225,88.1630692619444,16,7.118792404164253,2.8861618,0.5974178314208984,22
-0.034040812,-93.82879435649828,30.66880702972412,-37.55533650504975,0.03404081,0.02037525177001953,-186.74886935190028,0.006947239,0.4965798854827881,0.0,1.0257833,-3.749088e-09,17.970936,1.2426011562347412,0.6339819736805387,-1.2319011174134467,46.33041974904308,17,-23.21365080638381,2.8887558,0.5210332870483398,23
-0.030954808,-74.98452635538338,31.932859420776367,-30.685704774578276,0.03095482,0.021306514739990234,-193.05286450024965,0.006478175,0.5031437873840332,0.0,1.0204296,1.0919935e-08,17.784405,1.25919508934021,0.5591142405705247,-0.3648815803889327,50.97612190971197,19,-0.19073226714391467,2.878322,0.5237185955047607,24
-0.018544102,-66.39930023343288,33.17999076843262,-24.606070323005916,0.018544115,0.020196199417114258,-212.86724970648444,0.0066431086,0.4823479652404785,0.0,1.022781,1.3881722e-08,17.86647,1.2093474864959717,0.764269093617311,0.21545167403576926,58.01525749546718,17,31.64878540622638,2.8829257,0.48586177825927734,25
-0.047964,-62.593458299002414,34.50048518180847,-22.211069006027618,0.04796401,0.021463871002197266,-290.1028060444746,0.009200475,0.5207459926605225,0.0,1.018764,1.0868083e-08,17.726421,1.3155603408813477,0.4760641277840967,0.27229830522906995,73.7279703144145,17,-0.46050347966735217,2.8750563,0.5591123104095459,26
-0.018559001,-33.02947969540354,35.78433036804199,-11.907525368803578,0.018559009,0.020321130752563477,-74.2254876842863,0.0069711767,0.506333589553833,0.0,1.0143073,7.4252013e-09,17.570316,1.2790918350219727,0.7947326042550932,0.10297196392867514,26.56452104502063,18,5.178299955574246,2.866211,0.5306575298309326,27
-0.013312602,-77.17188544699515,37.233158826828,-15.124211637184338,0.013312602,0.020077228546142578,-381.85294387917224,0.00958748,0.5038766860961914,0.0,1.0056188,-0.0,17.266459,1.444434404373169,0.5931525820023584,0.6454333814591877,102.70343614968577,12,5.053555857186723,2.8487659,0.7167456150054932,28
-0.01784997,-35.67514183085979,38.522276639938354,-6.139541080701949,0.017849967,0.019515514373779297,-72.96836283203552,0.0066031353,0.4849541187286377,0.0,1.0003567,-3.7435695e-09,17.08209,1.2847230434417725,0.7316394034531369,0.09767559357834033,28.658113200547035,15,17.539712791514376,2.8380306,0.5700204372406006,29
-0.023552177,-28.162140597455846,40.3177707195282,-5.828303348778514,0.023552166,0.022568941116333008,-96.93908838494414,0.0069403723,0.6062328815460205,0.0,1.0059286,-1.1426951e-08,17.266777,1.7911388874053955,0.6947723429392576,0.14959421834541686,38.49050044879325,14,37.12040680903752,2.8487842,0.9583818912506104,30
-0.026827455,-84.58611496212048,43.443841218948364,5.297774221594427,0.026827449,0.027264118194580078,-553.9244522141423,0.00754677,0.679302453994751,0.0,0.9915305,-5.9152785e-09,16.785067,3.1215665340423584,0.39046887380554024,-1212.7989903623352,156.02543428539465,12,59.91217219873573,2.8204896,2.192845344543457,31
-0.016809506,-114.48510741913941,47.90160846710205,6.947369726278764,0.0168095,0.025644779205322266,-383.1641107876323,0.0073434147,0.711357593536377,0.0,0.9969924,-5.0774327e-09,16.97268,4.419530153274536,0.46622279166882785,-3.254947456517643,126.23424495091342,6,-2.3363899818173177,2.831605,3.4658007621765137,32
-0.024742333,-19.948155446161174,49.28454637527466,0.9520273196286069,0.02474233,0.021572113037109375,-70.06467080790404,0.006738158,0.5474541187286377,0.0,1.0000226,-3.5126126e-09,17.07547,1.3784496784210205,0.6888355083062031,0.014055531394480902,33.65525455196322,16,36.300932170253446,2.837643,0.5949537754058838,33
-0.012597697,-143.1710648168033,50.92820978164673,-11.340191953835662,0.012597694,0.01987481117248535,-547.8938671057837,0.006976374,0.5035064220428467,0.0,0.9995258,-2.7966989e-09,17.051748,1.6390037536621094,0.4717924083013653,0.35864689763257407,171.48816456650601,10,-7.899530442684124,2.8362527,0.9007880687713623,34
-0.009376047,-41.23092569424683,55.5073664188385,-3.7018092533452944,0.009376055,0.02484917640686035,-155.00670152394548,0.006565055,0.7086458206176758,0.0,0.99478287,7.255725e-09,16.884832,4.574673175811768,0.6948593422343294,-67.94514070109092,52.58091124662567,8,29.114783208497357,2.8264158,3.627530336380005,35
-0.03517863,-56.93957955357339,56.929752349853516,-7.0421462960123185,0.035178624,0.020252227783203125,-317.2479510879383,0.008384597,0.49982547760009766,0.0,0.9767876,-7.472472e-09,16.2835,1.3834552764892578,0.3833766621380563,-1.2470290254498222,98.69955312358238,14,54.115596058708064,2.7901523,0.6549124717712402,36
-0.014125552,-52.85579999889626,61.46159887313843,-12.954597112183256,0.0141255455,0.028424501419067383,-224.01017052827973,0.006688201,0.7760016918182373,0.0,0.9803176,-6.6342563e-09,16.400597,4.527473211288452,0.4430001628994573,-6737.730965084878,69.84220688155312,10,5.15101147799804,2.7973177,3.5089404582977295,37
-0.028971171,-130.93027350333458,64.7530198097229,-17.92901385867289,0.028971165,0.02666449546813965,-480.3957584690035,0.0082883695,0.6859815120697021,0.0,0.9784171,-5.410918e-09,16.349625,3.2867414951324463,0.4269022935197415,-1.2742303907408736,139.54784197123305,12,11.884152370766088,2.794205,2.353593349456787,38
-0.021608967,-83.66029783733173,66.72488284111023,0.835718537789665,0.021608982,0.020101070404052734,-473.20589376820385,0.0065441118,0.5126008987426758,0.0,0.9771586,1.4686034e-08,16.308094,1.9671308994293213,0.5554750761119251,0.3795976924729443,142.82190202649065,9,19.274133044643833,2.7916615,1.2278988361358643,39
-0.021300305,-141.63974292254258,70.65472435951233,-37.16000248471172,0.021300308,0.026905298233032227,-698.8153332772856,0.006453862,0.7655007839202881,0.0,0.9829675,3.2688066e-09,16.502594,3.8924002647399902,0.5974568753259648,-0.8389288219602986,244.83393814112844,8,19.27315821199913,2.8035176,2.885999917984009,40
-0.025139827,-151.26367471007703,73.61510443687439,22.03289910803207,0.02513982,0.019258975982666016,-336.17043866971596,0.0067152693,0.5113472938537598,0.0,0.98083013,-7.57636e-09,16.430405,2.955869197845459,0.718975963277075,-0.17178698042436014,130.75817487654638,3,-56.8953705258306,2.7991335,2.2090556621551514,41
-0.12192815,-117.89041161405243,78.7817771434784,14.156618738151472,0.12192814,0.027485132217407227,-414.37807624080887,0.009530588,0.7758476734161377,0.0,0.9907777,-6.0406924e-09,16.764318,5.161752939224243,0.6630526861958221,-1.0006298243618215,173.08824833539205,4,22.563337969677008,2.8192527,4.148419141769409,42
-0.020736225,-76.94702454014813,81.90039563179016,14.401281310413445,0.020736238,0.01944279670715332,-160.2703443154694,0.009698891,0.5167267322540283,0.0,0.9885235,1.3232349e-08,16.684317,3.0805938243865967,0.6744180593722044,-3.958669248503325,60.92032258692784,4,6.557489406063754,2.814469,2.3353235721588135,43
-0.030735182,-44.84241332105779,85.6278247833252,4.219580453320144,0.030735169,0.025629043579101562,-213.75103452427672,0.006613229,0.6827969551086426,0.0,0.97016,-1.2903839e-08,16.057568,3.7226755619049072,0.5515733757603564,-1.4807143187988525,68.08433113393582,9,17.738829676601895,2.7761803,2.8012285232543945,44
-0.032896355,-75.78677594894688,89.7566249370575,25.988616619687967,0.032896366,0.02343130111694336,-394.6169703915637,0.006473384,0.6227705478668213,0.0,0.9739613,1.2964136e-08,16.18167,4.124268054962158,0.6446371002383966,0.040579327245296004,160.83141460390866,5,39.50675807309793,2.783879,3.266145706176758,45
-0.03188584,-215.75035631529977,93.22060632705688,-75.32585170866312,0.031885836,0.02038288116455078,-541.320751536739,0.006768112,0.5576725006103516,0.0,0.9767481,-3.6662156e-09,16.275259,3.4218502044677734,0.5729679948767611,-1.4382951225906595,192.1812789554373,5,-3.5597242805731923,2.7896461,2.636331558227539,46
-0.019432003,-53.68602762480279,97.82280969619751,42.221704021884754,0.019431999,0.018526792526245117,-71.2116884110734,0.0073267664,0.518693208694458,0.0,0.9806233,-3.8146974e-09,16.405426,4.597304582595825,0.7536680958514277,-0.7099439196027972,17.525660786270603,2,-36.16036683853219,2.7976122,3.8510594367980957,47
-0.015446075,-9.066399909233565,102.30902194976807,19.559131782837063,0.015446078,0.02752852439880371,-42.95675450188157,0.006941424,0.7630417346954346,0.0,0.9756338,3.009623e-09,16.229942,4.481438159942627,0.7207666246077218,-0.7018543183810899,18.665816853259994,5,14.389397110946435,2.7868578,3.4777884483337402,48
-0.025994895,-45.77687101568129,105.915043592453,14.53701421525605,0.025994897,0.029827594757080078,-260.8564506275887,0.009978705,0.7808732986450195,0.0,0.96714264,1.3771471e-09,15.964193,3.5672287940979004,0.5796960545698886,0.16290331668494584,80.85473296093264,10,24.26839570387396,2.7703483,2.5524332523345947,49
-0.031628266,-139.24570622579938,109.57485222816467,2.587812527208878,0.031628273,0.023309946060180664,-330.50002569251916,0.006985411,0.649730920791626,0.0,0.96727866,9.069656e-09,15.969531,3.655611753463745,0.5717930562604877,-0.01464313063917988,134.16244474210566,5,-11.219801882977933,2.7706826,2.7738606929779053,50
-0.024691977,-84.11416708661957,112.5791847705841,10.743553708318252,0.024691984,0.02237534523010254,-407.1032413344537,0.006545674,0.6049697399139404,0.0,0.9712715,6.52085e-09,16.102589,3.0000815391540527,0.7247708620905071,-0.8215527411700518,148.59322733768587,6,29.84018828283419,2.77898,2.1638948917388916,51
-0.016677232,-116.62516738133228,117.8656849861145,33.54023959469279,0.016677238,0.029901504516601562,-342.8248838327755,0.009933575,0.8618671894073486,0.0,0.9724297,6.101075e-09,16.142395,5.247833490371704,0.6940589464892905,0.2824912777324897,144.53219566169204,4,23.409605421051822,2.781449,4.1451921463012695,52
-0.025488641,-69.21230608566279,121.51136755943298,13.645392957601924,0.02548864,0.02245950698852539,-234.34803820973482,0.009614415,0.5936541557312012,0.0,0.97590786,-1.6157126e-09,16.26215,3.6411375999450684,0.6403250672674369,-1.8510317938581364,90.81120966982098,5,26.36140671867959,2.7888403,2.8155765533447266,53
-0.041567083,-336.15696634444316,124.1175479888916,-47.80187085547757,0.04156709,0.022609472274780273,-761.0829416457533,0.009843559,0.6206545829772949,0.0,0.9671513,7.450581e-09,15.971899,2.601693630218506,0.35347571350641405,-1.5220672298518978,267.7833270468845,6,25.248069154004966,2.7708309,1.7487270832061768,54
-0.008967278,-49.39475057379338,126.83620834350586,12.24616012513937,0.008967285,0.021068811416625977,-159.36175368824541,0.0065008714,0.5671865940093994,0.0,0.9615973,7.1704838e-09,15.79024,2.680645704269409,0.3933658374234962,-55.344521995823385,65.20603103973966,6,33.84910050042159,2.759392,1.8702783584594727,55
-0.030605426,-84.24157863620908,130.69831800460815,24.39774825976203,0.030605406,0.0211184024810791,-314.23481808010024,0.009489057,0.5587165355682373,0.0,0.9639098,-2.1370854e-08,15.868554,3.8576297760009766,0.39928375804733557,-0.3661298499083703,115.91614754629485,5,-6.814696299002364,2.7643394,3.070622444152832,56
-0.024341252,-195.99124956514143,134.5983407497406,8.831904845114659,0.024341231,0.026063919067382812,-397.92839392369723,0.006589996,0.7252538204193115,0.0,0.96591574,-2.1331019e-08,15.934788,3.895280361175537,0.6704305183582197,0.5519436936075833,173.77397494098767,6,7.9028993287302,2.7685046,2.926316499710083,57
-0.037143435,-48.21864269346013,138.51327633857727,27.150014320046026,0.037143443,0.018320798873901367,-81.10226664046456,0.009687794,0.5164918899536133,0.0,0.9661459,5.722046e-09,15.941962,3.8775999546051025,0.5035383246922234,-383.22802477861325,32.88362394700444,2,-15.335018746455699,2.7689548,3.1375818252563477,58
-0.024971947,-76.62201318040438,142.04988145828247,-32.09900448288339,0.024971949,0.025074243545532227,-602.9639614091672,0.007020929,0.680091381072998,0.0,0.98588794,2.6589433e-09,16.600796,3.531926155090332,0.1856288002403935,-20.215484158272417,215.68459248483282,7,51.52216688930261,2.8094506,2.5993826389312744,59
-0.027313448,-296.60424201333865,146.65624618530273,-30.932979448397628,0.02731344,0.02474355697631836,-533.2454818345209,0.008753617,0.6968703269958496,0.0,0.98719317,-8.729284e-09,16.644798,4.602115154266357,0.5126452584634907,-0.2550670348105868,229.14914255432296,5,6.402878730743311,2.8120978,3.6703810691833496,60
-0.016209539,-147.95623473841314,152.26464700698853,28.480598123241986,0.016209526,0.024796724319458008,-398.4987418011822,0.00657312,0.6917440891265869,0.0,0.98960495,-1.2936659e-08,16.725506,5.570623159408569,0.6350263049482007,-0.4437700381916805,177.16429310754285,3,-21.22921870243136,2.8169348,4.6110100746154785,61
-0.030257782,-158.98557061526824,156.08368635177612,20.231946129818198,0.030257797,0.02296137809753418,-371.4139463982734,0.0064094635,0.5892219543457031,0.0,0.98699564,1.4442772e-08,16.638142,3.813039779663086,0.374864055673079,-3.2585084891959513,130.63919759869788,5,-39.250868236118315,2.8116977,2.9855053424835205,62
-0.021582311,-300.77018399969694,159.67578196525574,4.828433394707951,0.021582307,0.022854328155517578,-534.1205463191154,0.008119077,0.6099319458007812,0.0,0.9851446,-3.6892625e-09,16.575169,3.587937831878662,0.5827438760299439,-0.10285120179471341,203.81825217813775,5,-31.977498476182987,2.8079057,2.7470650672912598,63
-0.016563535,-34.09337749135838,164.18279027938843,34.289184921084036,0.016563537,0.021083831787109375,-93.86567697206998,0.0066677295,0.5821316242218018,0.0,0.9827298,1.7726288e-09,16.489077,4.4700117111206055,0.7598945280659268,-9.49430246810171,42.57319361778948,3,2.0513170732980086,2.8026981,3.6434640884399414,64
-0.026504178,-113.95807685937737,168.94308185577393,12.378616708717022,0.026504163,0.029176712036132812,-350.6692084769637,0.006788984,0.8110554218292236,0.0,0.96760184,-1.5183595e-08,15.976725,4.755412817001343,0.19667790968227145,-3.316230646371049,130.9946193416855,5,-10.289161168168956,2.771133,3.701249599456787,65
-0.026764642,-312.522427756825,171.93868613243103,1.5889232944668412,0.02676465,0.023713111877441406,-580.850193115671,0.009660888,0.6580567359924316,0.0,0.969154,7.039715e-09,16.031216,2.9910993576049805,0.5927907481540048,-0.0025590299237021608,228.87416213348052,5,-14.471915661600898,2.7745378,2.0961577892303467,66
-0.013877862,-38.177881448130236,175.66135454177856,35.335939567855206,0.013877849,0.022039175033569336,-64.50666724536764,0.0064768335,0.5911335945129395,0.0,0.9633304,-1.3040214e-08,15.832042,3.6809427738189697,0.7707777105421377,-1.4081470737833368,20.16519607470449,3,-15.524074556576636,2.7620358,2.858785629272461,67
-0.016558789,10.041535955932739,180.21715426445007,32.63203017538878,0.016558785,0.026632070541381836,-23.50305851313135,0.009357038,0.7164974212646484,0.0,0.95152533,-2.89321e-09,15.4587345,4.551506280899048,0.7518816726322414,-6.003820321679249,29.225307277498352,5,50.43260551125772,2.7381742,3.596738338470459,68
-0.017274704,-12.704920463920052,184.4445822238922,40.12013082129665,0.017274698,0.018568754196166992,-19.787667044264765,0.0096373195,0.5002892017364502,0.0,0.92985684,-5.722046e-09,14.762107,4.221379280090332,0.7492542282551824,-0.3642548677104982,7.082746580344713,2,-5.622173883575339,2.6920636,3.496701240539551,69
-0.044678863,-311.94295451400205,188.09476709365845,23.61378711508895,0.044678863,0.020698070526123047,-619.718526285001,0.00677003,0.5557959079742432,0.0,0.9299161,-1.7985371e-09,14.764107,3.612591028213501,0.1970210011451919,-6.158581181009771,235.85695541150739,3,-46.707051492402414,2.692199,2.8277618885040283,70
-0.020829622,-28.33863290547104,192.27594017982483,33.2711616901738,0.020829625,0.01848602294921875,-51.99767636442407,0.0069427174,0.495699405670166,0.0,0.93865734,3.8146974e-09,15.042519,4.176384925842285,0.7511482000500964,-1.4176400279890076,23.65904345895303,2,-4.67958944651801,2.7108808,3.4557104110717773,71
-0.038879603,-182.50268725132736,197.61444735527039,28.70601045048146,0.0388796,0.029686450958251953,-648.6533597640158,0.008389785,0.8277521133422852,0.0,0.9384443,-2.6732285e-09,15.034021,5.334208726882935,0.15668079202795895,-15.80871306808594,269.9336028355619,4,-0.9544532939986166,2.7103157,4.264419317245483,72
-0.019199694,-260.4404331524586,203.6127257347107,26.64047897112986,0.019199682,0.031763553619384766,-564.0280465477549,0.008230205,0.8917496204376221,0.0,0.9381994,-1.100129e-08,15.027051,5.960524082183838,0.4807012680645497,-0.5881186380805488,273.2541262708204,4,25.818645144528546,2.709852,4.826847553253174,73
-0.024524877,-115.13432908704532,208.035076379776,18.210760757265643,0.024524868,0.022604703903198242,-501.7938651474485,0.0071414555,0.5990464687347412,0.0,0.93869495,-8.878898e-09,15.042476,4.418038606643677,0.6196354818362436,-0.7231091065447088,226.14773754820314,4,47.13396408853353,2.710878,3.567415475845337,74
-0.021941368,-159.1579525665081,212.9001064300537,-3.0532737645662906,0.021941356,0.021547317504882812,-410.8349734122321,0.0065895747,0.58931565284729,0.0,0.9258373,-1.1479413e-08,14.626241,4.827569484710693,0.6261096068327197,-0.7018723694490681,179.01701684870017,3,-9.557153411761574,2.6828172,3.95377254486084,75
-0.01763045,-19.42530256241843,217.40525221824646,40.217352040659165,0.017630462,0.01885390281677246,-33.4334673466734,0.006898158,0.5095720291137695,0.0,0.9292072,1.0490417e-08,14.737835,4.500348091125488,0.7509704698271362,-1.7974533904086996,14.008164784254973,2,-5.4171377781634575,2.690418,3.7494406700134277,76
-0.020906227,1.3150990942484828,221.69553446769714,33.8032159559519,0.020906212,0.018587112426757812,-9.191770529362246,0.0065594353,0.4944937229156494,0.0,0.93379825,-1.525879e-08,14.883415,4.283219814300537,0.7494665855931064,-0.48995900139927406,10.50686962361073,2,11.821968717859212,2.7002475,3.5633604526519775,77
-0.025944622,-133.42854653547647,226.04571151733398,24.37659844947838,0.02594462,0.02739429473876953,-483.4006510409793,0.007712251,0.7295200824737549,0.0,0.9353478,-2.142286e-09,14.932996,4.313020706176758,0.20541040226758916,-1.8696335285911907,211.98790247180895,4,39.9644192903889,2.7035732,3.343865394592285,78
-0.021863818,-90.42928202351672,231.49666714668274,35.825782047842885,0.021863816,0.031613826751708984,-384.3757563409718,0.0066696107,0.8488681316375732,0.0,0.93335325,-2.5827334e-09,14.868221,5.445977687835693,0.6522052590426016,0.5773651418570945,149.41259519830024,5,16.71956663322173,2.6992261,4.351575136184692,79
-0.022484897,-21.163000657083117,235.43913316726685,58.65993921746911,0.022484904,0.01861119270324707,-57.89523859066725,0.009957368,0.4945387840270996,0.0,0.93040735,8.106232e-09,14.782168,3.9377951622009277,0.7339854370537132,-3.5216099746439786,36.73223793358413,2,15.56923727650101,2.6934216,3.219097375869751,80
-0.019073281,-49.53196789806972,241.35967826843262,35.782324042854164,0.01907328,0.029564857482910156,-133.0415143104854,0.009068836,0.7985389232635498,0.0,0.9404062,-1.444961e-09,15.099741,5.883332014083862,0.5950456615751931,0.33774875274776095,61.245873005404775,3,12.127633460767264,2.7146776,4.829983711242676,81
-0.014896078,-122.361949873835,245.91733074188232,39.08068643018208,0.014896072,0.026159286499023438,-367.05788545657464,0.007350593,0.726262092590332,0.0,0.92939246,-6.006482e-09,14.74819,4.553300142288208,0.387864348527784,-0.07005188055037048,174.02958648794163,3,22.84142847415633,2.6911204,3.5812418460845947,82
-0.03718608,-12.732967116263692,249.79037809371948,38.700022404004095,0.037186086,0.018962383270263672,-26.00877086240499,0.009967354,0.5096964836120605,0.0,0.9283958,7.629395e-09,14.716188,3.83518648147583,0.6806249287163223,-0.1527867112742778,13.275803746141298,2,0.5428366298776055,2.6889482,3.094979763031006,83
-0.0054277945,-86.4638430822807,256.49945092201233,27.07983265322324,0.0054277945,0.030497312545776367,-341.07981812066237,0.0050532306,0.801724910736084,0.0,0.92334634,-0.0,14.554279,6.704941272735596,0.27265912396474246,-0.35608286311042003,148.86453995531934,4,25.684608262338614,2.677885,5.656577110290527,84
-0.021568421,-197.45856040656116,261.546098947525,-0.923174754573813,0.021568438,0.027838468551635742,-413.1828272910726,0.007520219,0.7285308837890625,0.0,0.9163588,1.6706704e-08,14.333751,5.007827520370483,0.45341980709515745,-0.19007024496676772,153.93178070400282,5,-28.23399567042804,2.662617,4.005020618438721,85
