MinReturn,MeanKL,AverageDiscountedReturn,AverageReturn,AverageAbsQYDiff,NumTrajs,AveragePolicyStd,PolicyExecTime,dLoss,AbsLearnSignalOld,AverageY,AverageAbsY,EnvExecTime,Iteration,StdReturn,Time,MeanKLBefore,ExplainedVariance,AbsLearnSignalNew,ProcessExecTime,LossBefore,AverageAbsQ,AverageQLoss,Perplexity,LossAfter,ItrTime,AbsLearnSignal,Entropy,MaxReturn,AverageQ
6.673804037923929,0.006754489,29.42152468317728,11.356356124026897,1.608806391698925,3,0.99846196,0.6830000877380371,0.110798836,0.5303697418049154,-5.061282031626836,12.954676401306909,1.2984795570373535,10,6.619063580917932,48.390419244766235,0.0,-37991.16030588452,0.5303886358955736,0.021292924880981445,10.852019,12.840081,13.081869,17.026499,10.74122,5.303561449050903,0.5303886358955736,2.834771,20.717125275775814,-5.0513906
7.510329468108864,0.009902761,24.700984894423044,12.90941052778648,1.6309674295058787,2,0.9950298,0.5826716423034668,0.14789963,0.636976264937933,-5.848191294174841,14.502360896643623,1.3373548984527588,11,5.399081059677616,53.65012288093567,0.0,-2.339138900019959,0.6388937145800222,0.01778125762939453,18.006678,14.403363,12.530436,16.909899,17.858778,5.254769802093506,0.6388937145800222,2.8278992,18.308491587464097,-5.847892
49.982677548903425,0.0068173106,14.27761404411559,49.982677548903425,1.6863238399406049,1,0.9958141,0.49646973609924316,0.08563042,0.7025706209139932,-6.501187396368774,15.784367974790296,0.8334026336669922,12,0.0,58.322943687438965,0.0,-0.22599814107162386,0.7079532435721864,0.015069007873535156,21.724684,15.6849,13.016429,16.936775,21.639053,4.632124423980713,0.7079532435721864,2.8294873,49.982677548903425,-6.4950204
-7.414717185344142,0.00655574,24.384298225336032,1.2021608545340725,1.651315458746022,2,0.9934586,0.6390643119812012,0.11484432,0.686545622748353,-6.3498401912765825,16.30788288702222,1.8059773445129395,13,8.616878039878214,64.20590829849243,0.0,-0.7535690816967962,0.6851720567670753,0.019425153732299805,15.672505,16.211456,12.305452,16.856749,15.557661,5.877293586730957,0.6851720567670753,2.8247511,9.819038894412287,-6.345569
-11.312459180762627,0.006658871,6.493865694003313,-11.312459180762627,1.6119545674338362,1,0.99706614,0.5108122825622559,0.07382202,0.7940541302245397,-6.446494260093957,17.24596726392769,1.840827465057373,14,0.0,69.91728973388672,0.0,-0.24898853253477893,0.794367781623924,0.015315771102905273,18.298807,17.15134,10.75613,16.97939,18.224985,5.670144081115723,0.794367781623924,2.8320003,-11.312459180762627,-6.445549
-88.90275159354472,0.009994847,28.132611565067343,-88.90275159354472,1.5833005392505801,1,0.9956102,0.516669750213623,0.10916901,0.5703484858779144,-6.318912606413734,17.96843891016528,1.1771132946014404,15,0.0,75.01758027076721,0.0,-0.5770921994669931,0.574222528918238,0.01688075065612793,21.266916,17.89621,10.120693,16.929718,21.157747,5.091655254364014,0.574222528918238,2.8290706,-88.90275159354472,-6.3208265
-201.87577660578455,0.0067736073,5.994610052377416,-182.77699483342923,1.541988256501895,2,0.9957143,0.578857421875,0.096820325,0.5399558328228203,-4.775141854952499,17.45802703761508,1.0868823528289795,16,19.098781772355323,80.11508536338806,0.0,-1.3318998711474008,0.5400440191317221,0.017557621002197266,0.24539445,17.37302,10.877584,16.933254,0.14857413,5.05712366104126,0.5400440191317221,2.8292794,-163.6782130610739,-4.773851
74.5259219622071,0.0066684396,42.70006202953959,74.5259219622071,1.541970679663089,1,0.9959651,0.5201778411865234,0.111530304,0.8317181054263686,-4.559978448541784,18.065057835035265,1.1232545375823975,17,0.0,85.19538187980652,0.0,-24.90594594742056,0.8312745450619384,0.01586151123046875,20.03584,17.978266,10.680979,16.941423,19.924309,5.0746750831604,0.8312745450619384,2.8297617,74.5259219622071,-4.560829
-363.6175903361719,0.006964705,-1.8563553382798785,-198.87201429998447,1.502289023054808,2,0.9931482,0.7859852313995361,0.076275826,0.5766415348269865,-4.264754001668655,17.994958733696823,2.6063973903656006,18,164.7455760361874,92.0702292919159,0.0,-2.75283670497003,0.5771261207201085,0.023491382598876953,6.6364956,17.90808,9.895888,16.845724,6.56022,6.83270001411438,0.5771261207201085,2.824097,-34.12643826379706,-4.2633123
-244.74404095860757,0.006984514,10.46079348129558,-148.99202963918844,1.4912781810210878,2,0.99206626,0.686450719833374,0.12445831,0.6309289538391585,-3.537123850596711,17.787161606910658,1.6304237842559814,19,95.75201131941914,97.7504529953003,0.0,-0.6077983246614491,0.6299699978097127,0.021328449249267578,5.930207,17.704754,9.968644,16.80939,5.8057485,5.674832820892334,0.6299699978097127,2.8219376,-53.240018319769305,-3.539853
-56.44825502916301,0.0069274446,16.140587986606892,-56.44825502916301,1.4886275911654465,1,0.9913229,0.4983201026916504,0.093108654,0.6500699169729101,-2.7009708693085948,17.711484443324277,1.2932755947113037,20,0.0,102.97917866706848,0.0,0.4435275262146191,0.6579055961976273,0.014871597290039062,5.2231855,17.61948,10.668545,16.784267,5.130077,5.187765598297119,0.6579055961976273,2.820442,-56.44825502916301,-2.7023857
-174.66607702925856,0.006906725,-10.844423601790883,-174.66607702925856,1.473342603799693,1,0.98897195,0.5138099193572998,0.07534844,0.7461939686903957,-1.8903152852055545,17.52112233249574,2.081270694732666,21,0.0,108.87721586227417,0.0,-18.455755158144953,0.7457475044219863,0.015219449996948242,0.6790576,17.424883,9.859832,16.704805,0.60370916,5.892756462097168,0.7457475044219863,2.8156965,-174.66607702925856,-1.8916365
-269.6025813273683,0.007946658,6.542462794543217,-163.14704357056752,1.4450304323740575,2,0.99176323,0.8572115898132324,0.09225583,0.5587911531834349,-1.1766262563016965,16.81158532515354,2.641511917114258,22,106.45553775680077,115.80555176734924,0.0,-26.466580317851605,0.5600331963993119,0.027275800704956055,1.9850005,16.718332,9.734719,16.799248,1.8927447,6.887913942337036,0.5600331963993119,2.8213341,-56.69150581376674,-1.1808072
-18.482818566597743,0.007055312,13.474046912328367,-18.482818566597743,1.4448201867088208,1,0.99372727,0.5041124820709229,0.060449243,0.527706045379275,-0.5231716628401536,16.549548668235566,1.8682129383087158,23,0.0,121.56135177612305,0.0,-2.9504989347753243,0.5331643209960191,0.014995336532592773,-1.2888452,16.453005,9.078418,16.865854,-1.3492944,5.750207901000977,0.5331643209960191,2.8252912,-18.482818566597743,-0.52340597
-45.29866809278819,0.0069508846,38.88832413916556,-45.29866809278819,1.493421064227479,1,0.98545986,0.5121641159057617,0.05721052,0.5357390561925728,0.2579415305525901,16.24562838152547,1.643019676208496,24,0.0,127.142094373703,0.0,-0.5550596389607088,0.5411484619269968,0.015130758285522461,-0.18417677,16.143993,10.293334,16.586344,-0.2413873,5.539175033569336,0.5411484619269968,2.8085797,-45.29866809278819,0.25481862
-10.51381191992776,0.006494337,19.34181206926154,-10.51381191992776,1.443476498385734,1,0.9837474,0.5014219284057617,0.05512023,0.5313640592367622,1.13896133779409,16.121580514976017,1.3529701232910156,25,0.0,132.38476276397705,0.0,-35.41177749159799,0.5327454815308588,0.014739513397216797,2.073434,16.022026,9.430255,16.528595,2.018314,5.235522747039795,0.5327454815308588,2.8050919,-10.51381191992776,1.1361006
-34.58908323126896,0.0070732376,36.45464028104078,-34.58908323126896,1.4619977795617043,1,0.9830278,0.514977216720581,0.03387022,0.7996323844329235,2.052070206860821,15.797456960603837,1.409318208694458,26,0.0,137.71019577980042,0.0,-0.10548891152570583,0.7974572707007805,0.015623807907104492,-4.365373,15.677033,10.226561,16.503746,-4.3992434,5.283008813858032,0.7974572707007805,2.8035874,-34.58908323126896,2.04906
-1.6128326654736564,0.0074475138,24.54220038780154,-1.6128326654736564,1.4507502458160983,1,0.9734231,0.4974987506866455,0.057627916,0.4580986732713732,2.67124846058263,15.719712338729199,1.509744644165039,27,0.0,143.0519437789917,0.0,-3.131075827852217,0.4608457039830882,0.015676021575927734,-3.162113,15.604854,10.174693,16.182621,-3.2197409,5.336463928222656,0.4608457039830882,2.783938,-1.6128326654736564,2.6715145
-10.122044948899246,0.006618116,23.400343410363895,-10.122044948899246,1.4595347456363592,1,0.97258216,0.5125722885131836,0.02507925,0.7445329815155063,3.4276347262628386,15.475614050142486,1.4677200317382812,28,0.0,148.44815397262573,0.0,0.8647924049612862,0.7578886029963102,0.015140771865844727,-2.358472,15.341404,10.705083,16.15502,-2.3835514,5.354739665985107,0.7578886029963102,2.7822309,-10.122044948899246,3.4232063
-133.7154002832077,0.0067071775,16.63494619034043,-80.24172302779981,1.4490930488347047,2,0.9768977,0.7519161701202393,0.06337333,0.5456669506057525,3.8739829650101103,15.108123777577463,2.1774799823760986,29,53.47367725540791,154.75038599967957,0.0,-3.248094361071808,0.547832930063368,0.0231626033782959,-1.8531644,14.966721,10.722185,16.298159,-1.9165378,6.297332286834717,0.547832930063368,2.791052,-26.768045772391893,3.8717759
-67.92525244936952,0.0064908057,30.235893244945515,21.339787192252487,1.5120178009723912,2,0.97587204,0.881993293762207,0.0728426,0.4895817862994852,3.8904986229204814,14.938844504621983,1.6823065280914307,30,89.26503964162201,160.85876774787903,0.0,-14.046337519810463,0.4897421380277836,0.027267932891845703,4.502916,14.767665,12.961903,16.263775,4.4300733,6.067851305007935,0.4897421380277836,2.7889402,110.6048268338745,3.8884883
-156.885214292999,0.006767567,0.25439666654923876,-155.7479045525615,1.4468486759626344,2,0.97408384,0.8989706039428711,0.06489885,0.45098367406250334,4.166505480857396,14.598949658880791,2.4467411041259766,31,1.1373097404375017,167.6686611175537,0.0,-0.7903907090582489,0.45346881424985414,0.026886940002441406,-0.89673984,14.442273,12.928017,16.204014,-0.9616387,6.804974317550659,0.45346881424985414,2.785259,-154.610594812124,4.166942
-24.664426513114776,0.0069057755,33.86596770242108,-24.664426513114776,1.4371637406222038,1,0.9748082,0.5017573833465576,0.06754637,0.4727913509171644,4.52214091718012,14.433112713309962,1.3033030033111572,32,0.0,173.04253911972046,0.0,-15.32268302894607,0.47269076172581526,0.014849185943603516,-2.1774375,14.269886,12.974982,16.227734,-2.244984,5.328644752502441,0.47269076172581526,2.7867217,-24.664426513114776,4.519031
-27.48933262885368,0.0066382154,8.67822959498421,46.01454681932245,1.4469310533604085,2,0.97842604,0.9922142028808594,0.043025017,0.5032521440600043,4.608640604173887,14.32893078514064,2.631002902984619,33,73.50387944817612,180.2114064693451,0.0,-0.679062106900002,0.5080500772315953,0.029282569885253906,1.0694172,14.150955,13.05287,16.348377,1.0263922,7.163455247879028,0.5080500772315953,2.7941287,119.51842626749857,4.6056805
-5.318867850249203,0.0066686077,23.992293827025602,12.039451412401784,1.4894891842492366,2,0.9811526,1.0117082595825195,0.05462265,0.5225329093420429,4.658781874250886,14.31956866121445,2.83945631980896,34,17.358319262650987,187.56027507781982,0.0,-1.912670402630027,0.5269553624775583,0.03071761131286621,4.286444,14.129869,15.747071,16.439032,4.2318215,7.308612823486328,0.5269553624775583,2.7996585,29.39777067505277,4.6550183
-51.0758160181536,0.006535952,-1.5476226085018407,-51.0758160181536,1.430044690976593,1,0.9855632,0.5054595470428467,0.04017496,0.6548501017884273,4.754239695872228,14.287914268874417,2.739435911178589,35,0.0,194.19633626937866,0.0,-3.640921748132789,0.6603650948944921,0.015393495559692383,5.249202,14.1082735,13.942392,16.58885,5.209027,6.6310577392578125,0.6603650948944921,2.8087308,-51.0758160181536,4.7544637
-195.25563963903795,0.0066767884,6.464002285640895,-37.08411411212485,1.52522136292775,2,0.98400456,0.9420745372772217,0.067952156,0.44087102326590005,5.083144970564161,14.244240541876168,2.838672637939453,36,158.17152552691311,201.50878024101257,0.0,-0.9360382890173868,0.4428943073187744,0.028979778289794922,3.1072013,14.032773,17.899977,16.537191,3.0392492,7.272212743759155,0.4428943073187744,2.8056118,121.08741141478825,5.079588
-0.44212444569402776,0.006981529,38.43750784253052,-0.44212444569402776,1.485638198166384,1,0.9817948,0.5059225559234619,0.031615257,0.5817497963852845,5.212051210552558,13.985535726866138,1.4049782752990723,37,0.0,206.78615140914917,0.0,-139.34673368438052,0.5817474795992907,0.015616178512573242,-3.4085653,13.795038,16.974886,16.463142,-3.4401805,5.271885395050049,0.5817474795992907,2.801124,-0.44212444569402776,5.20841
-9.722362897995092,0.009746031,25.027564621450168,-9.722362897995092,1.5481917346944418,1,0.980959,0.4907364845275879,0.06251311,0.7568574059047913,5.618155835398663,13.92896673033026,1.1538975238800049,38,0.0,211.83206367492676,0.0,-1.8724558621028908,0.754997317722896,0.014889240264892578,-2.2001274,13.701495,20.065481,16.434933,-2.2626405,4.9939820766448975,0.754997317722896,2.7994092,-9.722362897995092,5.61053
-37.34131015489956,0.0065777036,11.958331969764679,-37.34131015489956,1.4497868772142968,1,0.9836363,0.5056703090667725,0.028601646,0.7415633824688765,6.138137779770175,13.680264485787694,1.2762653827667236,39,0.0,217.01332211494446,0.0,-2.973473527080223,0.7437016654603725,0.015164375305175781,-1.9163944,13.486344,15.932543,16.524792,-1.944996,5.173175811767578,0.7437016654603725,2.8048618,-37.34131015489956,6.134799
-23.17696950504842,0.006809558,21.56501603794263,-23.17696950504842,1.4810085707417475,1,0.9894657,0.5002439022064209,0.02677083,0.5639110082794035,6.720219906851694,13.982006050902351,1.434584617614746,40,0.0,222.27253198623657,0.0,-0.4898587320131196,0.5757113106208824,0.015095949172973633,-2.6916704,13.772939,16.532446,16.719162,-2.7184412,5.218777656555176,0.5757113106208824,2.8165555,-23.17696950504842,6.7152076
-50.056281534911655,0.007005649,5.483708916604863,-50.056281534911655,1.471495721612417,1,0.98587847,0.512174129486084,0.033203363,0.7360598029478858,7.146039021267426,13.825487140059108,1.7961487770080566,41,0.0,227.85795283317566,0.0,-3.364344695817186,0.7387133254223542,0.015488624572753906,-1.5179361,13.615387,17.694805,16.60048,-1.5511395,5.5803282260894775,0.7387133254223542,2.8094316,-50.056281534911655,7.1390653
-35.77086383808132,0.006603779,23.568019834826334,-35.77086383808132,1.537022738559949,1,0.9944531,0.499861478805542,0.0398221,0.4969833583665964,7.617137151389126,13.826096367000025,2.0799100399017334,42,0.0,233.8112437725067,0.0,-9.069899579913038,0.49713202650801713,0.015016794204711914,-4.2288613,13.60447,19.677906,16.890333,-4.2686834,5.913312196731567,0.49713202650801713,2.8267415,-35.77086383808132,7.6123447
8.826558398099332,0.0066878907,37.913600818670105,8.826558398099332,1.538011615665705,1,0.998536,0.4945981502532959,0.032232285,0.5767360046814822,8.243300469564618,13.821119061453558,1.386385440826416,43,0.0,239.03174138069153,0.0,-2.4328996608252096,0.5811322173108874,0.015058279037475586,-3.4191284,13.58123,20.681364,17.029085,-3.4513607,5.215371370315552,0.5811322173108874,2.8349228,8.826558398099332,8.237259
-16.14884893595438,0.006984414,40.85941874550827,-16.14884893595438,1.5890897480794766,1,1.000402,0.5037369728088379,0.03229022,0.7751474998990707,8.399271509704372,13.721304204903094,1.3163654804229736,44,0.0,244.28620433807373,0.0,0.12791188209654525,0.7737304954370758,0.014957189559936523,-3.1461632,13.476894,22.696089,17.092499,-3.1784534,5.214280366897583,0.7737304954370758,2.8386397,-16.14884893595438,8.393838
0.7148012725025588,0.006616557,47.168356215098754,0.7148012725025588,1.6269389566900185,1,1.0005174,0.49295806884765625,0.042459726,0.40045471409986444,9.097677799162467,14.069963415931833,2.032224178314209,45,0.0,250.1162028312683,0.0,-3.9662101364913065,0.40312395425654474,0.014880180358886719,-2.8304472,13.799111,25.439793,17.09613,-2.872907,5.824667453765869,0.40312395425654474,2.8388522,0.7148012725025588,9.088325
-36.418416648330435,0.006524652,22.5606463590796,-36.418416648330435,1.6735613604729014,1,0.99887747,0.4896566867828369,0.046733856,0.7461432609173126,9.785210761603103,14.303475372203552,1.328153371810913,46,0.0,255.29354977607727,0.0,-0.9770067004724761,0.7429513467004929,0.01491093635559082,-2.8187652,14.002042,24.752771,17.040653,-2.865499,5.136415958404541,0.7429513467004929,2.8356018,-36.418416648330435,9.77152
-26.345939133285746,0.009354488,11.427044657804345,-26.345939133285746,1.654047828403895,1,0.9934139,0.4939296245574951,0.048637867,0.4702807038907844,10.600494316707014,14.718963857014343,1.111100435256958,47,0.0,260.2433030605316,0.0,0.2021678585272887,0.49344336005281936,0.015123844146728516,-3.5643337,14.4519005,25.553043,16.854588,-3.6129715,4.940889358520508,0.49344336005281936,2.8246229,-26.345939133285746,10.591994
-24.78263328985608,0.009559036,27.38019341362504,-24.78263328985608,1.6805163484588947,1,0.9892717,0.5040903091430664,0.034095287,0.474114699057223,10.96410274332002,14.861611936382936,1.5957932472229004,48,0.0,265.77650809288025,0.0,-1.04995021410395,0.47916573364775866,0.014725923538208008,-2.997081,14.576715,28.971285,16.714941,-3.0311763,5.492891311645508,0.47916573364775866,2.816303,-24.78263328985608,10.954477
-28.84935759046639,0.006433393,27.442986162377593,-28.84935759046639,1.6848725070182344,1,0.9851121,0.5014147758483887,0.03313017,0.7784383086510794,11.433127083546264,15.061250403931274,1.2208025455474854,49,0.0,270.91199016571045,0.0,0.7544439591950327,0.7708693438074725,0.015179634094238281,-3.025468,14.772351,28.873035,16.57458,-3.0585983,5.130160570144653,0.7708693438074725,2.8078701,-28.84935759046639,11.423847
-20.568793788446285,0.009373869,39.87127720097449,-20.568793788446285,1.666306554388345,1,0.98505014,0.5019853115081787,0.034170866,0.7933775488648185,11.636566489813413,15.232269948312252,1.4465587139129639,50,0.0,276.32957434654236,0.0,0.027408781411552008,0.7837541948314717,0.014859914779663086,-1.8826454,14.970201,28.901693,16.570948,-1.9168162,5.377087593078613,0.7837541948314717,2.807651,-20.568793788446285,11.625054
-23.867432709363634,0.0095892465,22.80991191160352,-23.867432709363634,1.6996501542332865,1,0.98076206,0.5134036540985107,0.06182623,0.4922639837054735,12.198208372549582,15.561554695459163,1.634270191192627,51,0.0,281.86348271369934,0.0,-1.0568813823741787,0.49894948050349563,0.015362977981567383,-2.7783628,15.303224,31.596565,16.426706,-2.840189,5.528966188430786,0.49894948050349563,2.7989085,-23.867432709363634,12.191416
1.336483587214275,0.009926555,36.34049944937176,1.336483587214275,1.6837049355281593,1,0.98921555,0.5085189342498779,0.055214167,0.37895843418874364,12.452850723538948,15.960181324842614,1.5576181411743164,52,0.0,287.31143498420715,0.0,-2.5081093426404912,0.3825406917547671,0.015006542205810547,-3.6970124,15.696438,28.67223,16.704357,-3.7522266,5.4052042961120605,0.3825406917547671,2.8156695,1.336483587214275,12.446831
-71.46686193975418,0.006479956,2.0889109490078,-71.46686193975418,1.7753689304483793,1,0.9911728,0.5097959041595459,0.046125174,0.7873759962355955,13.086878722476825,16.405659098674917,2.0556788444519043,53,0.0,293.2692708969116,0.0,0.47931571603893497,0.7843756692986107,0.014853954315185547,-3.380516,16.145288,32.94567,16.763092,-3.4266412,5.952348470687866,0.7843756692986107,2.8191795,-71.46686193975418,13.078521
6.110809102927649,0.0064598243,50.611605647325355,6.110809102927649,1.690031036666713,1,0.99020815,0.5057837963104248,0.06702089,0.36849308202236025,13.063797711839436,16.32103941488748,1.4525501728057861,54,0.0,298.610888004303,0.0,-33.19350679313753,0.36858497666272055,0.014972209930419922,-4.8664236,16.08169,22.62452,16.73057,-4.9334445,5.301451206207275,0.36858497666272055,2.8172376,6.110809102927649,13.06062
-64.25924814632955,0.006852539,4.705563973646692,-64.25924814632955,1.6935682998153594,1,0.9907733,0.5094704627990723,0.031264067,0.7758241394266111,13.319457857842835,16.675948694916773,1.671875,55,0.0,304.1713309288025,0.0,-0.19034852178029293,0.7811185730823765,0.015289068222045898,-2.6905222,16.46375,30.441574,16.748178,-2.7217863,5.555136203765869,0.7811185730823765,2.8182895,-64.25924814632955,13.311805
-68.84415353182757,0.009695937,0.11028788973309656,-68.84415353182757,1.7241999112411546,1,0.9882173,0.5089967250823975,0.04066682,0.7979449661492201,13.40845652162349,16.743182214464127,1.8808636665344238,56,0.0,309.9713499546051,0.0,0.8717570740305806,0.7940303966012527,0.014833450317382812,-2.005482,16.521894,32.35957,16.66906,-2.0461488,5.75892448425293,0.7940303966012527,2.8135543,-68.84415353182757,13.401276
-22.081739717699694,0.0064245616,20.925224163574136,-22.081739717699694,1.6988106719673286,1,0.99097645,0.4942138195037842,0.055344343,0.38314690699942083,13.43637311062992,16.790913857768814,1.332078456878662,57,0.0,315.09684205055237,0.0,-11.104286152561142,0.3857271045790285,0.014944791793823242,-2.8005545,16.59417,29.476162,16.761625,-2.8558989,5.120243787765503,0.3857271045790285,2.819092,-22.081739717699694,13.432198
8.244912358789708,0.0067108716,35.254452491713785,8.244912358789708,1.7580934070628604,1,0.98890674,0.49607110023498535,0.03806925,0.5792144634741785,13.337728831692264,16.680829777805034,1.6965696811676025,58,0.0,320.60867142677307,0.0,-1.455456514814479,0.5794471666681462,0.014790534973144531,-4.0551867,16.46954,36.79167,16.693193,-4.093256,5.470703363418579,0.5794471666681462,2.815001,8.244912358789708,13.334362
-34.00541521417719,0.006583823,19.782905541309965,-34.00541521417719,1.7436208500568766,1,0.9872136,0.5003597736358643,0.04523635,0.7767069673849504,13.321045963055804,16.63893760190444,1.8483996391296387,59,0.0,326.30265164375305,0.0,-2.455057912199677,0.7743729497511315,0.015266180038452148,-2.0563455,16.432896,31.705149,16.635979,-2.1015818,5.688730716705322,0.7743729497511315,2.8115678,-34.00541521417719,13.313092
-9.161211719424381,0.007992783,29.81822588898721,-9.161211719424381,1.6729302468968301,1,0.9897772,0.5018196105957031,0.04544854,0.5402810875392656,13.638320948268294,16.93822854876863,1.762784481048584,60,0.0,331.99368119239807,0.0,0.39201928146882625,0.548755916699972,0.01490473747253418,-2.9632668,16.761894,31.170023,16.727213,-3.0087154,5.650676250457764,0.548755916699972,2.8170369,-9.161211719424381,13.63716
-72.13382819955497,0.007014886,0.4394030933912455,-72.13382819955497,1.67756420550947,1,0.98504883,0.5182492733001709,0.038864136,0.7620322439217736,13.370966973093001,16.65247091528268,1.9768218994140625,61,0.0,337.87342858314514,0.0,-0.4218654534740447,0.765520810477281,0.015863895416259766,-1.938876,16.479149,28.255661,16.565916,-1.9777402,5.874541997909546,0.765520810477281,2.8073473,-72.13382819955497,13.370101
-21.634592658847033,0.009816405,40.34603117106732,-21.634592658847033,1.6673757209483857,1,0.9743662,0.5197014808654785,0.051347733,0.35039202445807804,13.64029952446476,16.714691975880143,2.0187273025512695,62,0.0,343.8505802154541,0.0,-0.6126927231468471,0.37443501481542674,0.01585865020751953,-2.647846,16.514563,29.242285,16.209053,-2.6991937,5.936343669891357,0.37443501481542674,2.78557,-21.634592658847033,13.636348
-19.035702822649753,0.0066937124,25.851312970842457,-19.035702822649753,1.7455375325037275,1,0.9751777,0.5146920680999756,0.052154064,0.5450992936552422,13.475471849355076,16.674611635999756,2.185716390609741,63,0.0,350.1091432571411,0.0,-0.9644235740101867,0.5488040995969031,0.015180110931396484,-2.0241702,16.469301,27.997587,16.233677,-2.0763242,6.2531654834747314,0.5488040995969031,2.787088,-19.035702822649753,13.472945
