Entropy,Time,Perplexity,dLoss,ExplainedVariance,MeanKL,AveragePolicyStd,LossBefore,AverageDiscountedReturn,Iteration,AbsLearnSignal,MeanKLBefore,ProcessExecTime,MinReturn,NumTrajs,StdReturn,LossAfter,ItrTime,AverageReturn,MaxReturn,EnvExecTime,PolicyExecTime
2.8737376,136.84825086593628,17.703062,0.014349941,0.7939866964270307,0.0073532313,1.0185652,-3.8146974e-09,49.90132832787708,56,0.7448427798625735,0.0,0.01857757568359375,-61.512308442786264,2,16.294579749422212,-0.014349945,4.206695318222046,-45.21772869336405,-28.923148943941843,3.471815586090088,0.5086629390716553
2.8454309,140.67876529693604,17.208971,0.017667547,0.5512878664805312,0.009145371,1.0040638,-1.1444092e-08,33.44834729759132,57,0.8108494618536606,0.0,0.01845526695251465,-34.75804175190083,2,42.848820264553616,-0.017667558,3.825894832611084,8.09077851265279,50.939598777206406,3.0903615951538086,0.5112016201019287
2.8837476,145.95722270011902,17.881159,0.019865151,0.3294039493395683,0.006785604,1.0234612,-5.894965e-09,42.16825682979572,58,0.42303257258348853,0.0,0.03320050239562988,-15.636120222447262,4,94.76576739633623,-0.019865157,5.241223573684692,60.05891941072512,219.41216282399142,4.048971176147461,0.9363868236541748
2.8785908,150.56347942352295,17.789186,0.018224664,0.3484433753077416,0.007012189,1.0208545,-9.536744e-10,47.336910536514104,59,0.7294189761568868,0.0,0.01862335205078125,7.19397920135601,2,12.007713013016046,-0.018224666,4.600147724151611,19.201692214372056,31.2094052273881,3.864100217819214,0.5091922283172607
2.8798954,154.16712307929993,17.81241,0.012788055,0.7455810841766299,0.006819689,1.021473,3.8146974e-09,45.46775229415621,60,0.5605623732170052,0.0,0.018610000610351562,-16.081754989166118,2,35.773898049884835,-0.012788052,3.5993149280548096,19.692143060718713,55.46604111060355,2.867339611053467,0.5039670467376709
2.8792782,159.58981251716614,17.801418,0.013546142,0.643574632770502,0.006736944,1.0211606,-0.0,50.096814198150035,61,0.5058457337656824,0.0,0.02417135238647461,22.133415803435174,3,111.86980331644705,-0.013546142,5.385658264160156,103.04637026118671,261.2402658912623,4.472695827484131,0.6786444187164307
2.850133,163.26763033866882,17.290081,0.029618949,0.7786773322211649,0.00994198,1.0061957,5.722046e-09,45.48422225228019,62,0.7430827051370498,0.0,0.018725872039794922,-14.266711232873416,2,23.908730020657977,-0.029618943,3.6732802391052246,9.64201878778456,33.550748808442535,2.9224541187286377,0.5188074111938477
2.8419597,166.40627193450928,17.14934,0.012495876,0.8205112027893763,0.007018159,1.0020671,8.5830685e-09,53.04185908483831,63,0.759145792245997,0.0,0.018392086029052734,-15.848762771451073,2,21.71104723545012,-0.012495868,3.1341519355773926,5.862284463999047,27.573331699449167,2.3696539402008057,0.5043671131134033
2.8308454,170.51307582855225,16.959791,0.012355433,0.674062889786449,0.009742976,0.99649656,-7.152557e-09,33.52828589542575,64,0.7242850899531565,0.0,0.018571138381958008,-51.68926623035713,2,40.87905691663211,-0.01235544,4.06925106048584,-10.810209313725018,30.06884760290709,3.329195499420166,0.5137953758239746
2.8664935,173.76547598838806,17.575281,0.021719616,0.34189615590863065,0.0068159513,1.0144956,9.536743e-09,46.50356984385026,65,0.5381384951181246,0.0,0.018720626831054688,28.82086768214237,2,45.57141836863148,-0.021719607,3.2480337619781494,74.39228605077385,119.96370441940533,2.5096848011016846,0.511648416519165
2.8704271,178.0337483882904,17.644552,0.023230568,0.8765938775673157,0.009826556,1.016532,3.8146974e-09,47.36631672184721,66,0.7695255892217426,0.0,0.018465518951416016,64.25885394380587,2,21.15517667800203,-0.023230564,4.26367449760437,85.41403062180791,106.56920729980993,3.520801305770874,0.5146615505218506
2.8687363,181.31237149238586,17.614744,0.027594386,0.0461511086756039,0.008276841,1.0163714,1.1444092e-08,49.842158542598014,67,0.4421093113844678,0.0,0.018390655517578125,79.12074181115433,2,17.521153404063305,-0.027594374,3.2390661239624023,96.64189521521763,114.16304861928094,2.5081851482391357,0.5038268566131592
2.865497,184.0810091495514,17.55778,0.02784354,-0.09115617710658741,0.009352391,1.0146779,-3.8146974e-09,71.27713231781473,68,0.42875573950439205,0.0,0.018774032592773438,102.33376494992002,2,31.904163451899954,-0.027843544,2.7641708850860596,134.23792840181997,166.14209185371993,2.05940580368042,0.48004698753356934
2.8782396,187.15062928199768,17.782942,0.019828053,0.9337324924625078,0.0066707544,1.0218526,-3.8146974e-09,69.42309290836374,69,0.7382182537517965,0.0,0.018546581268310547,93.2907854435786,2,18.911203758354127,-0.019828057,3.064551591873169,112.20198920193272,131.11319296028685,2.338960886001587,0.5005202293395996
2.844041,190.2812876701355,17.185072,0.022080468,0.9103490300168449,0.0065540555,1.0050234,-1.6212464e-08,43.52795210412458,70,0.6657413920456636,0.0,0.018698453903198242,90.96664749199633,2,17.740604835808924,-0.022080485,3.126392126083374,108.70725232780525,126.44785716361417,2.394634485244751,0.5043036937713623
2.8476565,194.74584674835205,17.247314,0.010265789,0.7109068249155579,0.006649675,1.0065892,2.906436e-09,51.81085384218073,71,0.4534786744703091,0.0,0.028795719146728516,141.1258624665449,3,22.735126543757033,-0.010265786,4.425214052200317,158.8412809771432,190.93585595669038,3.379209518432617,0.8028397560119629
2.816522,197.5424256324768,16.7186,0.020086514,0.7418408723450065,0.008892128,0.9928462,2.861023e-09,57.783281586276715,72,0.708697885304916,0.0,0.01862621307373047,120.60822152414298,2,21.71203278963246,-0.02008651,2.7916135787963867,142.32025431377542,164.0322871034079,2.0022201538085938,0.5062153339385986
2.8234525,200.16634702682495,16.834873,0.020645123,0.9749075028613261,0.009738235,0.9968595,1.1444092e-08,47.008573473894074,73,0.7215147877123491,0.0,0.018491744995117188,133.12752878404032,2,1.845893277961693,-0.020645112,2.6195995807647705,134.97342206200202,136.8193153399637,1.901261806488037,0.49323272705078125
2.8207715,202.82732796669006,16.789799,0.029996185,0.9403185304290346,0.009900208,0.9958501,-6.9141386e-09,47.612199055114985,74,0.5242732863334629,0.0,0.018323183059692383,140.78937805793922,2,17.77752455906615,-0.029996192,2.6565637588500977,158.56690261700538,176.34442717607152,1.894162893295288,0.49727678298950195
2.8097873,205.47452998161316,16.606384,0.027758501,0.9645873518253107,0.0065362095,0.98930955,-3.8146974e-09,57.004171161842436,75,0.6937827636485518,0.0,0.018822908401489258,132.09910694973482,2,3.430303710379917,-0.027758505,2.6079442501068115,135.52941066011473,138.95971437049465,1.8695940971374512,0.5101404190063477
2.8081172,208.1458888053894,16.578674,0.008412548,0.4520894947184524,0.006552134,0.9889679,-7.629395e-09,41.48103413445087,76,0.6001204904601136,0.0,0.01851940155029297,32.50051988308678,2,44.08283632620473,-0.008412556,2.666926145553589,76.58335620929151,120.66619253549624,1.9382927417755127,0.5024611949920654
2.7939172,211.73747062683105,16.344921,0.013136675,0.8423629715541752,0.0066648615,0.9824114,-3.8146974e-09,64.65683241573328,77,0.7341694172060587,0.0,0.0186460018157959,122.6431059828912,2,11.488231936630212,-0.013136678,3.584873676300049,134.1313379195214,145.61956985615163,2.818791389465332,0.5076069831848145
2.7913938,215.05285549163818,16.303728,0.024609892,-7.620628918790979,0.007242024,0.982036,-0.0,13.963451350824299,78,0.29775552080285494,0.0,0.019821882247924805,-82.56304859839712,3,88.38317053468978,-0.024609892,3.309741258621216,17.883462664447787,132.5291602861306,2.5389106273651123,0.5433440208435059
2.800936,218.57446098327637,16.460047,0.026438324,-0.41234461663510724,0.009905747,0.98609376,-1.9925144e-09,20.064055548988527,79,0.6187524150884944,0.0,0.02179741859436035,-44.72740115266053,3,77.97070049953552,-0.026438326,3.4836370944976807,65.24915379337408,127.16658895212615,2.6815755367279053,0.5608892440795898
2.782673,221.20464038848877,16.162163,0.011281017,0.8473619677329545,0.006535336,0.9771023,3.8146974e-09,37.56802866259845,80,0.6449734340352422,0.0,0.018494844436645508,105.48145859432692,2,8.43995288725197,-0.0112810135,2.6261725425720215,113.9214114815789,122.36136436883086,1.8954744338989258,0.5017714500427246
2.7542646,223.81191873550415,15.709484,0.02450568,0.864288230641982,0.00642392,0.9642063,1.1444092e-08,42.83220716518554,81,0.6487641699424137,0.0,0.01839423179626465,110.12899430830227,2,11.530512640960275,-0.02450567,2.6031546592712402,121.65950694926255,133.19001959022282,1.8669688701629639,0.496610164642334
2.7666256,226.0232744216919,15.904875,0.014848246,0.6082516547785248,0.0090987915,0.97143495,5.2452087e-09,30.53542284790353,82,0.5620554451219867,0.0,0.019330739974975586,86.08003984558808,2,13.008525215088675,-0.014848241,2.2071313858032227,99.08856506067676,112.09709027576542,1.4762194156646729,0.5083098411560059
2.7380445,228.88325810432434,15.45673,0.022500783,0.937955517103503,0.0072094975,0.9579137,5.722046e-09,79.91536640204198,83,0.7157803515737718,0.0,0.018359661102294922,132.48586385652783,2,21.688897870150356,-0.022500778,2.8227920532226562,154.17476172667818,175.86365959682854,2.0968668460845947,0.5026605129241943
2.722645,232.11322951316833,15.220528,0.014489624,0.7530298558731865,0.0089741135,0.95062196,-3.8146974e-09,48.491867723257904,84,0.6877589346229933,0.0,0.018583297729492188,145.33137765070438,2,2.3629537335941393,-0.014489627,3.2259087562561035,147.69433138429852,150.05728511789266,2.490131139755249,0.5075709819793701
2.7296941,234.65648770332336,15.3281975,0.02179233,0.9044445502995314,0.0066439407,0.9521228,-7.629395e-09,60.36241164725159,85,0.44628503172329703,0.0,0.018401622772216797,153.81850046507367,2,4.996371602735607,-0.021792337,2.5374536514282227,158.8148720678093,163.81124367054488,1.78965163230896,0.49185967445373535
2.712113,237.50806665420532,15.061065,0.01651921,0.6001241713227371,0.0073481645,0.9446222,-8.892068e-09,34.80258204091975,86,0.47198169440356336,0.0,0.021214723587036133,38.88536667668268,3,39.87238261361027,-0.016519219,2.8472511768341064,94.39338727309315,130.7412954081678,2.0120246410369873,0.5730953216552734
