MeanKL,ItrTime,MaxReturn,PolicyExecTime,AverageReturn,Perplexity,EnvExecTime,ExplainedVariance,Entropy,dLoss,LossAfter,StdReturn,ProcessExecTime,MinReturn,AbsLearnSignal,Time,MeanKLBefore,NumTrajs,Iteration,LossBefore,AverageDiscountedReturn,AveragePolicyStd
0.0076047713,0.3757803440093994,-171.39024554160994,0.09658288955688477,-288.27251903410166,19.615705,0.09317493438720703,-1.9247152871599043,2.9763305,0.036159296,-0.036159307,144.38288855425222,0.005592823028564453,-491.7085810995607,0.7804211455478737,6.718944549560547,0.0,3,16,-1.2148718e-08,-130.26342256575148,1.0737027
0.006649006,0.3593473434448242,-195.21372069841289,0.07573246955871582,-421.78047035473224,19.198563,0.08497309684753418,-1.6762458700249399,2.9548354,0.033034403,-0.033034407,226.56674965631936,0.0041103363037109375,-648.3472200110516,0.8519302128716922,7.082345247268677,0.0,2,17,-2.561137e-09,-207.16527936511085,1.0619831
0.006455497,0.3801264762878418,-337.07690879369216,0.07986617088317871,-379.57004773234763,19.160198,0.08114767074584961,-121.15066006140533,2.952835,0.0449515,-0.044951484,42.49313893865548,0.004426479339599609,-422.0631866710031,0.688142951965465,7.466562986373901,0.0,2,18,1.3915481e-08,-153.90372557771244,1.0613822
0.0066849594,0.44036197662353516,-50.60366959586132,0.10906696319580078,-264.9999046544677,18.58217,0.12240886688232422,-31.47592733945409,2.9222026,0.03547819,-0.035478175,168.97801663498217,0.006033420562744141,-463.60943259494206,0.7505059377659865,7.913793563842773,0.0,3,19,1.5299587e-08,-132.53839775883804,1.0447578
0.00773397,0.36482906341552734,-288.53470355834725,0.08007383346557617,-341.5232588976421,18.73828,0.07977843284606934,-4.7572257368855855,2.9305685,0.033111446,-0.033111446,52.988555339294834,0.0046977996826171875,-394.5118142369369,0.7380299574865841,8.285223960876465,0.0,2,20,-1.1551288e-09,-163.75588640556614,1.0489504
0.0067672976,0.41002655029296875,-44.08125581881283,0.10158085823059082,-276.54496038771464,18.842278,0.10447430610656738,-2.9542932417196965,2.936103,0.035351425,-0.035351433,201.0004866371289,0.005486249923706055,-534.4534267837425,0.6454035594833553,8.702242136001587,0.0,3,21,-7.0329964e-09,-127.07346737276134,1.0517402
0.0064605833,0.3885974884033203,-144.43240602233587,0.0827031135559082,-195.78031662952887,18.505772,0.07512187957763672,-115.2103806384688,2.9180827,0.0376769,-0.037676893,65.04479678409501,0.00469207763671875,-287.5510376651422,0.7652326895256676,9.097825288772583,0.0,3,22,7.038187e-09,-91.01007321521887,1.0426648
0.007163642,0.312746524810791,-139.12498232843814,0.06548500061035156,-245.54986708365743,18.622375,0.049259185791015625,-1.9095224566421924,2.9243639,0.047786828,-0.047786828,82.3699113219781,0.003944873809814453,-339.78073660583857,0.7577077535384389,9.417425870895386,0.0,3,23,-0.0,-139.1390885703453,1.0453262
0.009794155,0.3110990524291992,-201.4884070811773,0.06094837188720703,-335.08013685967865,18.539268,0.06230473518371582,-16.15262263340138,2.919891,0.08531926,-0.08531926,133.59172977850133,0.0034027099609375,-468.67186663817995,0.7683388879172783,9.73291301727295,0.0,2,24,-2.36058e-09,-170.2008775327618,1.0424243
0.008415686,0.3760535717010498,-201.1385905081671,0.07744193077087402,-254.77176640515677,18.219458,0.10345911979675293,-237.89427542646038,2.9024901,0.04300953,-0.04300952,53.633175896989655,0.0043299198150634766,-308.4049423021464,0.6082809286377364,10.115897417068481,0.0,2,25,1.1398498e-08,-91.51367117272525,1.0331846
0.0076366556,0.33064889907836914,-183.6402223791199,0.06962394714355469,-271.91682561532343,17.722767,0.05216646194458008,-6.824208650280491,2.87485,0.045628887,-0.04562891,94.16124251564148,0.003992557525634766,-402.3971238454019,0.8087406399327483,10.489731311798096,0.0,3,26,-2.0775063e-08,-142.9714624664289,1.0189886
0.008192591,0.3383915424346924,-234.22159486515645,0.07152915000915527,-382.45923721312425,17.735498,0.06543612480163574,-1.0700483098471194,2.8755682,0.03868828,-0.03868826,148.23764234796778,0.004244089126586914,-530.696879561092,0.7876845884093839,10.832652807235718,0.0,2,27,1.798416e-08,-170.42586238492984,1.0191883
0.00762902,0.39147067070007324,-456.37767195167515,0.09348344802856445,-550.4962367311851,17.514294,0.0957803726196289,-59.62683015141984,2.8630173,0.037344452,-0.03734447,94.11856477950997,0.005076408386230469,-644.6148015106951,0.7810064022147175,11.228732824325562,0.0,2,28,-1.7473674e-08,-219.40394083351447,1.012676
0.0068475273,0.3393254280090332,-168.03573301321586,0.0714426040649414,-245.28777764428892,17.389605,0.07396197319030762,-52.025005272069585,2.8558726,0.031301256,-0.031301267,77.25204463107306,0.004146575927734375,-322.539822275362,0.7040910223462472,11.572813272476196,0.0,2,29,-1.0232557e-08,-105.6546114403471,1.0090386
0.008384637,0.4105973243713379,-237.90612674462483,0.09742426872253418,-382.6050412040362,17.352472,0.1141972541809082,-44.34580149736625,2.853735,0.03834928,-0.038349327,144.69891445941133,0.005377054214477539,-527.3039556634475,0.8223133282716905,11.987325668334961,0.0,2,30,-4.6596465e-08,-153.40078893077697,1.0079606
0.0069230124,0.3497631549835205,-317.39777101356515,0.07619953155517578,-367.8860650615379,17.397272,0.07357358932495117,-0.651518900493149,2.8563135,0.039201595,-0.03920161,50.488294047972744,0.00428318977355957,-418.37435910951064,0.7300967691860581,12.344098567962646,0.0,2,31,-1.5444119e-08,-160.11427923691093,1.0092779
0.008699741,0.42797327041625977,-502.78923851218315,0.10404109954833984,-636.7286594834868,17.458311,0.11998772621154785,-96.22022088791462,2.8598158,0.017172216,-0.017172271,133.93942097130372,0.005686521530151367,-770.6680804547906,0.501206441536639,12.777750492095947,0.0,2,32,-5.6139257e-08,-212.27130614126594,1.0110645
0.0087094465,0.34995436668395996,-370.7187620626974,0.07244753837585449,-437.3155944953771,18.078518,0.07519149780273438,-4.81476925243033,2.8947244,0.046844225,-0.04684424,66.59683243267975,0.00413823127746582,-503.9124269280569,0.749314806949084,13.132017612457275,0.0,2,33,-1.6095768e-08,-202.1951921556629,1.0300717
0.0058610905,0.3736448287963867,-348.6010637076936,0.08156156539916992,-445.22449466854124,18.251465,0.08990478515625,-2.4899953576585308,2.9042454,0.021856114,-0.021856118,96.62343096084766,0.004451751708984375,-541.8479256293889,0.6824173458597805,13.509782075881958,0.0,2,34,-4.3826947e-09,-295.00201053262265,1.03526
0.007786428,0.3759770393371582,-388.4187432158538,0.08913135528564453,-413.90791356587545,17.74196,0.09454989433288574,-23.422938273368704,2.8759325,0.046273585,-0.046273574,25.48917035002168,0.0048830509185791016,-439.39708391589716,0.7491504357785115,13.89161229133606,0.0,2,35,9.831694e-09,-196.5679965421707,1.020961
0.006401813,0.3954193592071533,-331.0707441264964,0.09146833419799805,-364.0885950116574,18.025381,0.10163569450378418,0.4684372996757519,2.8917809,0.043445,-0.043445036,33.01785088516101,0.0049762725830078125,-397.1064458968184,0.8596057589578839,14.294106483459473,0.0,2,36,-3.810366e-08,-221.46620546415645,1.0293792
0.007255115,0.401843786239624,-208.21913430884155,0.08654046058654785,-319.48593209276896,18.452662,0.09074687957763672,-41.34959417863418,2.9152086,0.032880936,-0.032880925,111.26679778392742,0.005053281784057617,-430.7527298766964,0.6183502043937265,14.70151662826538,0.0,2,37,1.0479938e-08,-100.18506167094006,1.0412095
0.0063318857,0.35112428665161133,-139.78074873545216,0.07582902908325195,-309.0901015662489,18.032444,0.07809281349182129,-9.21827708739637,2.8921726,0.037385322,-0.037385307,169.30935283079677,0.0043489933013916016,-478.3994543970457,0.7198742945038402,15.058589935302734,0.0,2,38,1.5961076e-08,-132.88346071213715,1.0301263
0.0065575326,0.3776226043701172,-135.93818344964606,0.09472823143005371,-292.95773105994834,18.330559,0.08790993690490723,-2.968565508214032,2.9085696,0.025378237,-0.025378212,205.15043012602237,0.005310535430908203,-582.7462182333184,0.6635686646316671,15.442958354949951,0.0,3,39,2.3916597e-08,-129.89494620207947,1.038508
0.007679347,0.34167027473449707,-262.9334408271809,0.06938815116882324,-317.3388990582101,18.162672,0.07385444641113281,-4.0757162102792295,2.8993685,0.047341987,-0.047342006,54.40545823102917,0.0039789676666259766,-371.74435728923925,0.5455666084508936,15.789002656936646,0.0,2,40,-1.8796486e-08,-136.06181105646334,1.0344177
0.008174508,0.3899965286254883,-245.06416884615527,0.0976877212524414,-336.58020922396446,18.191475,0.0940084457397461,-4.106288805820617,2.900953,0.029575355,-0.029575337,92.44201054831814,0.00577235221862793,-463.18931930347253,0.8149886484617908,16.185842037200928,0.0,3,41,1.7937447e-08,-189.08667946442347,1.0352907
0.0093688,0.42401981353759766,-305.71127090299325,0.10021853446960449,-473.9834409144929,18.04123,0.12140417098999023,-17.65638125542743,2.8926597,0.034202684,-0.034202673,168.27217001149964,0.005666255950927734,-642.2556109259925,0.629838376046626,16.61589527130127,0.0,2,42,1.1920929e-08,-222.51847145282832,1.0335246
0.007391015,0.38524365425109863,-207.73179508881313,0.07706403732299805,-210.1066435231897,19.229769,0.0860891342163086,-183.33339404920545,2.9564595,0.06249509,-0.062495083,2.3748484343765455,0.004246234893798828,-212.48149195756622,0.6891205896281125,17.007901906967163,0.0,2,43,8.047884e-09,-83.3686740942599,1.0671197
0.0063825794,0.3558008670806885,-220.64968666562413,0.08112692832946777,-303.418123035202,19.190632,0.06809806823730469,-4.344847704075719,2.9544222,0.022645349,-0.022645352,80.66884638439264,0.00490117073059082,-412.79670584813096,0.5587549548975831,17.368449926376343,0.0,3,44,-3.8093195e-09,-144.79485787853787,1.0659164
0.006844347,0.4174039363861084,-312.7636420066354,0.09377360343933105,-376.6929501333931,18.80248,0.10877203941345215,-6.083475513192149,2.9339888,0.05104546,-0.051045448,63.92930812675769,0.0053632259368896484,-440.6222582601508,0.7358037602852624,17.789909839630127,0.0,2,45,1.2931177e-08,-182.19406223312484,1.0543171
0.006714694,0.38009142875671387,-294.7080150329739,0.08472037315368652,-578.1181662012751,19.564194,0.08285737037658691,-0.3542758922518121,2.973701,0.03230495,-0.032304928,283.41015116830124,0.004540920257568359,-861.5283173695764,0.8189440381947557,18.174280166625977,0.0,2,46,2.0814321e-08,-230.91169556765587,1.0749745
0.007333511,0.3577280044555664,-244.08274010204707,0.08039426803588867,-324.46102968549474,19.090187,0.08051085472106934,-42.19668541452157,2.9491744,0.027029624,-0.027029622,80.37828958344767,0.004642486572265625,-404.8393192689424,0.51415916299601,18.536402225494385,0.0,2,47,1.8062014e-09,-107.17314891949621,1.0617924
0.006528759,0.33234691619873047,-255.88393867153138,0.06618499755859375,-307.8185964702642,18.807337,0.06598114967346191,-104.33796064988016,2.934247,0.037905388,-0.037905406,51.934657798732815,0.0039365291595458984,-359.753254268997,0.643018313728986,18.873291015625,0.0,2,48,-1.757925e-08,-189.41789393616793,1.0541953
0.007023465,0.3977820873260498,-264.0008747253854,0.09123063087463379,-367.6444825720164,19.228224,0.0841209888458252,-11.921652963315287,2.9563792,0.042006046,-0.042006064,126.50010768160872,0.005453824996948242,-545.7473926814445,0.5500702249122987,19.275232791900635,0.0,3,49,-1.8038248e-08,-166.33795453048,1.0647676
0.008122754,0.3204469680786133,-308.31120295882533,0.06582832336425781,-400.85380617781084,19.431053,0.06325268745422363,-3.1181013659152192,2.9668725,0.053344402,-0.053344417,92.5426032189855,0.003694772720336914,-493.39640939679634,0.7176683872931625,19.60247564315796,0.0,2,50,-1.5970622e-08,-191.81087828072395,1.0705403
0.009409157,0.38409948348999023,-392.4810997300511,0.08530521392822266,-464.43187218211904,19.438726,0.09656882286071777,-11.228786181922267,2.9672673,0.025956888,-0.025956884,71.95077245206792,0.004774570465087891,-536.3826446341869,0.7461836697825208,19.99075722694397,0.0,2,51,3.4181875e-09,-184.5260015326335,1.070235
0.006345744,0.33582592010498047,-293.0411497068902,0.07402205467224121,-391.299250612795,18.78771,0.07553267478942871,-9.320155429030448,2.933203,0.08219821,-0.082198195,98.25810090590477,0.004380702972412109,-489.55735151869976,0.7065939362115169,20.33111596107483,0.0,2,52,1.5763211e-08,-188.8955151371939,1.0519366
0.007174734,0.38010454177856445,-411.7320798993557,0.08487248420715332,-465.03207081392407,18.753511,0.09453630447387695,-0.7820485898174239,2.931381,0.046267867,-0.046267845,53.29999091456838,0.00500035285949707,-518.3320617284925,0.5921587303640832,20.752802848815918,0.0,2,53,2.0883379e-08,-242.48359485368036,1.050211
0.007682863,0.33209848403930664,-292.4209242359974,0.07493019104003906,-343.8749656088535,19.148434,0.06519436836242676,-94.34827803902866,2.952221,0.04340253,-0.043402515,63.284642233287144,0.0044138431549072266,-433.01949281905644,0.7099538788792604,21.088885068893433,0.0,3,54,1.3245477e-08,-194.79975121475732,1.0608956
0.008110201,0.3984053134918213,-369.355771742597,0.09447407722473145,-491.00914666172514,20.038958,0.10945487022399902,-2.8503588955872536,2.9976783,0.02778634,-0.027786309,121.65337491912808,0.005275726318359375,-612.6625215808532,0.7681166305754527,21.49146056175232,0.0,2,55,3.168353e-08,-204.7952105066605,1.0860054
0.0066848653,0.4186830520629883,-252.73956929472953,0.10181975364685059,-388.1648933667752,19.435135,0.10460472106933594,-22.377121485877257,2.9670825,0.05322915,-0.05322914,143.2995294171192,0.005819797515869141,-586.4421711941286,0.606270903986982,21.914357900619507,0.0,3,56,1.0023604e-08,-182.60317832783048,1.0692921
0.008471796,0.30471372604370117,-376.91336362432037,0.06466531753540039,-434.5001086937183,19.2313,0.057552337646484375,-0.5459883049783889,2.9565392,0.04936424,-0.049364246,57.58674506939795,0.003668546676635742,-492.08685376311627,0.7888746805585141,22.225855350494385,0.0,2,57,-7.450581e-09,-219.98775658138374,1.0634993
0.0080056945,0.35836267471313477,-286.42296591981665,0.0731194019317627,-383.853946808535,19.642733,0.0784444808959961,-8.038622610796816,2.9777074,0.050848447,-0.05084844,97.43098088871835,0.004033803939819336,-481.28492769725335,0.8194834975488651,22.590178728103638,0.0,2,58,9.266269e-09,-168.7952281491854,1.073718
0.0085287625,0.43993043899536133,-305.09887996852444,0.10762572288513184,-337.1492823188675,19.406843,0.12030887603759766,0.41242478639711033,2.9656258,0.023077933,-0.023077946,32.05040235034306,0.005502462387084961,-369.19968466921057,0.5850446649656673,23.034443616867065,0.0,2,59,-1.258976e-08,-123.40956620719453,1.0680073
0.009909097,0.3368265628814697,-287.71114582897087,0.07397341728210449,-304.90155790466844,19.269146,0.05975770950317383,-25.04858671963665,2.9585052,0.032849155,-0.032849144,23.18863756097429,0.004490852355957031,-337.682227911648,0.8186789807526877,23.375808477401733,0.0,3,60,9.73137e-09,-167.14449141620756,1.064644
0.0076785246,0.3764340877532959,-202.60299114319605,0.08400607109069824,-387.46469379959376,19.057526,0.09025430679321289,-141.87120590114736,2.947462,0.08118694,-0.08118693,184.8617026563977,0.004836082458496094,-572.3263964559915,0.7942635200601308,23.75939130783081,0.0,2,61,1.5719907e-08,-169.66019151637343,1.0577118
0.008628944,0.37006139755249023,-305.7636401000964,0.08556413650512695,-351.8059306660605,19.01204,0.09464192390441895,-1.2197959720109117,2.9450724,0.03538054,-0.035380546,46.042290565964095,0.004664421081542969,-397.84822123202457,0.6891293290467936,24.135096073150635,0.0,2,62,-6.9358133e-09,-177.0655878513286,1.0561274
0.006739323,0.392531156539917,-270.4305772459929,0.09670305252075195,-415.9707390690475,19.16367,0.09542512893676758,-50.83136257778389,2.9530163,0.027558535,-0.027558561,103.14913878803218,0.005717039108276367,-497.2943702059718,0.763561083771615,24.532248497009277,0.0,3,63,-2.6409442e-08,-209.1509022616061,1.0605958
0.008997784,0.32083582878112793,-286.1598423179023,0.06607747077941895,-301.43026205992993,19.449839,0.06729984283447266,-1.0217604270412437,2.9678388,0.022897605,-0.02289763,15.270419742027627,0.0036706924438476562,-316.70068180195756,0.6402681288387955,24.8573637008667,0.0,2,64,-2.5819524e-08,-193.5762244177643,1.0694255
0.006212675,0.4238412380218506,-556.8781464052107,0.09956574440002441,-581.7977291798632,19.255432,0.11797595024108887,-8.108859216716883,2.9577932,0.026149673,-0.026149673,24.919582774652497,0.005545139312744141,-606.7173119545157,0.7175001942400738,25.288034200668335,0.0,2,65,7.617207e-10,-262.16696361253094,1.0632368
0.0077081006,0.355959415435791,-381.8139676151308,0.08037066459655762,-401.9743466710679,19.008924,0.07950353622436523,-9.509428581246471,2.9449086,0.018331543,-0.018331535,20.160379055937085,0.004857540130615234,-422.134725727005,0.717020676145799,25.648907899856567,0.0,2,66,7.252276e-09,-182.65971024473353,1.0567169
0.0065578013,0.3627042770385742,-271.579860409253,0.07886743545532227,-310.478736492612,19.212296,0.07344460487365723,-9.023888539963233,2.9555504,0.059722282,-0.05972227,49.03190759272542,0.004416227340698242,-379.64084920444935,0.7598171710663285,26.0155611038208,0.0,3,67,1.2595699e-08,-166.5451761953892,1.0613761
0.0066312803,0.37131500244140625,-23.797327808458476,0.0653371810913086,-23.797327808458476,18.722681,0.10290169715881348,-118.63659081734087,2.9297357,0.05778455,-0.057784494,0.0,0.0038695335388183594,-23.797327808458476,0.6969632316795493,26.391108751296997,0.0,1,68,5.4836274e-08,-49.430433241052064,1.0478508
0.009858684,0.3158893585205078,-317.3754939643415,0.06450390815734863,-339.30803952553345,18.463839,0.050867557525634766,-27.327985002687537,2.9158142,0.029321752,-0.02932172,18.897710601030198,0.003737211227416992,-363.4995829213234,0.7047165331487387,26.71160340309143,0.0,3,69,3.1941244e-08,-200.9599547678243,1.0416194
0.009348626,0.39215874671936035,-230.6758568039809,0.08800005912780762,-332.19001439602016,19.03863,0.07394576072692871,-1.7010140033362302,2.94647,0.02475503,-0.024755036,73.28425803987682,0.005071163177490234,-401.031079781474,0.7142381483612379,27.10780382156372,0.0,3,70,-5.7748446e-09,-173.31687465049654,1.0583827
0.00739684,0.3401153087615967,-317.1220786790716,0.07147836685180664,-355.8624782402846,19.304424,0.05330324172973633,-0.10514458345791833,2.9603343,0.045843232,-0.045843225,35.13111473101638,0.004046440124511719,-402.1711062368047,0.8936260529544738,27.45491075515747,0.0,3,71,8.2569205e-09,-198.7477389582535,1.0649948
0.008623218,0.37808847427368164,-335.1049634303947,0.08719539642333984,-400.4827072088184,20.079796,0.10045242309570312,-7.7133831518251075,2.9997141,0.058567178,-0.05856718,65.37774377842368,0.005030632019042969,-465.8604509872421,0.8122439888451234,27.837615489959717,0.0,2,72,-5.0727356e-09,-204.10810255887785,1.0861511
0.0063953437,0.3365488052368164,-277.5229100230195,0.07804250717163086,-329.1310591434623,20.043135,0.06917667388916016,-158.13253768012993,2.9978867,0.025077911,-0.025077922,39.2092154076054,0.004388570785522461,-372.49910442762894,0.6849599223138569,28.178150415420532,0.0,3,73,-1.1003935e-08,-178.632378774562,1.0851706
0.006879793,0.3359203338623047,-176.9789737617674,0.06669259071350098,-234.15020117104186,20.592382,0.06263327598571777,-5.8308718137176,3.0249212,0.07077644,-0.07077644,57.17122740927445,0.003838062286376953,-291.3214285803163,0.36553108214223584,28.518075704574585,0.0,2,74,-2.2386721e-09,-106.59271481137996,1.1023551
0.0066650887,0.48035240173339844,-54.94349685563533,0.10521411895751953,-243.14062674011288,20.593693,0.14000964164733887,-8.79659903380276,3.0249848,0.02938239,-0.029382406,188.19712988447756,0.00583195686340332,-431.33775662459044,0.6340779922427451,29.002926111221313,0.0,2,75,-1.4405956e-08,-110.99100780859723,1.102385
0.0036141244,0.379716157913208,-298.033595342184,0.07737088203430176,-353.11869912610155,19.981142,0.08204531669616699,0.3276037535445343,2.994789,0.009598551,-0.009598537,55.08510378391753,0.004391908645629883,-408.2038029100191,0.6420104912005902,29.386508464813232,0.0,2,76,1.3969839e-08,-146.0850007837242,1.0844474
0.008333754,0.3541882038116455,-292.2768747920777,0.08319878578186035,-314.90870484359084,20.014053,0.06857085227966309,-56.41429423002281,2.9964347,0.03447485,-0.03447484,26.51958025846271,0.004942417144775391,-352.12408718080263,0.6388024623950287,29.745052814483643,0.0,3,77,1.05963815e-08,-163.62513882898804,1.0857329
0.007266619,0.3316013813018799,-344.43544923709163,0.06384849548339844,-397.2952181821913,19.859936,0.061104774475097656,-38.65686425166274,2.9887044,0.03646632,-0.036466297,52.85976894509972,0.0035448074340820312,-450.15498712729107,0.59006725534017,30.081804752349854,0.0,2,78,2.294639e-08,-243.95364478386318,1.0828263
0.00705461,0.34598278999328613,-206.2270039897844,0.07863926887512207,-292.5133229628797,19.986855,0.06825590133666992,-85.8458420097317,2.9950747,0.030280631,-0.030280644,65.21065577941768,0.00436854362487793,-363.84598065935455,0.6465795482312352,30.431859254837036,0.0,3,79,-1.3089648e-08,-150.78933571548882,1.0855817
0.00882964,0.3535587787628174,-307.0219740187115,0.07820010185241699,-329.75933412494925,20.243563,0.07508969306945801,-300.489525858066,3.0078368,0.042863928,-0.04286393,25.31945123675811,0.004930973052978516,-365.08362433404847,0.5021579789105318,30.825237274169922,0.0,3,80,-3.845461e-09,-176.38461574232852,1.0923774
0.006990402,0.38316988945007324,-344.7683762925237,0.07751870155334473,-414.755814651578,21.00241,0.08150267601013184,-6.486901300547871,3.0446372,0.04057388,-0.040573884,69.98743835905432,0.004679441452026367,-484.7432530106324,0.7572615365295713,31.21246027946472,0.0,2,81,-3.908501e-09,-218.87726818633735,1.1138333
0.0077268085,0.316603422164917,-324.4838514759126,0.06786894798278809,-341.6856699453666,20.41736,0.06116938591003418,-1.5997940932897108,3.0163856,0.027988277,-0.027988287,17.201818469453997,0.003771543502807617,-358.8874884148206,0.7125793818811675,31.536097526550293,0.0,2,82,-8.630537e-09,-142.44041418566235,1.098223
0.009056549,0.3916797637939453,-412.2315259508005,0.08904409408569336,-508.0929354779622,20.161362,0.10162806510925293,-15.805502639162992,3.003768,0.025977753,-0.025977759,95.86140952716167,0.005465269088745117,-603.9543450051239,0.5515666228352233,31.93205761909485,0.0,2,83,-6.4655885e-09,-219.42288940380118,1.0900201
0.008904137,0.38263392448425293,-290.49183135977955,0.08971929550170898,-365.4511708294254,20.890873,0.08734011650085449,-224.8414703978653,3.0393124,0.06561568,-0.06561571,102.63131219464368,0.0051348209381103516,-510.56727693176015,0.558193510862029,32.32062578201294,0.0,3,84,-3.6551977e-08,-175.0830965769018,1.1115732
0.007706596,0.39379000663757324,-286.28254463691155,0.09199142456054688,-404.5902776699108,20.573542,0.0983736515045166,-5.960113678941539,3.024006,0.031059094,-0.031059112,155.14328251701843,0.005696296691894531,-623.7648222054637,0.7075676794068987,32.71897864341736,0.0,3,85,-1.901012e-08,-201.6739313627692,1.1043006
