MinReturn,Entropy,Perplexity,LossAfter,MeanKL,AveragePolicyStd,AverageReturn,ProcessExecTime,EnvExecTime,StdReturn,PolicyExecTime,MaxReturn,Iteration,Time,NumTrajs,dLoss,LossBefore,AbsLearnSignal,ExplainedVariance,ItrTime,AverageDiscountedReturn,MeanKLBefore
-725.3648093540305,2.9611237,19.31967,-0.09670974,0.007936483,1.0801846,-476.2771507210157,0.004797697067260742,0.07761836051940918,249.08765863301485,0.07569289207458496,-227.1894920880008,44,16.66037154197693,2,0.096709736,-4.826287e-09,0.7222524093093938,-3.5312526246694835,0.35541534423828125,-169.9939702205662,0.0
-369.92995941363665,2.9649312,19.39337,-0.031491175,0.0069886893,1.0822257,-290.87157689817434,0.0055429935455322266,0.12018132209777832,79.05838251546228,0.09697365760803223,-211.81319438271208,45,17.079739332199097,2,0.031491186,1.268184e-08,0.8544496289636628,-93.98684514156739,0.4148905277252197,-73.74722491159832,0.0
-210.26784152510476,2.9612105,19.321346,-0.039860863,0.008885991,1.0780714,-148.54167008195373,0.003683805465698242,0.059623003005981445,61.72617144315103,0.06436038017272949,-86.8154986388027,46,17.419913291931152,2,0.03986084,-2.303561e-08,0.7939327941862947,-196.0763501859545,0.33567214012145996,-66.46683910253942,0.0
-711.5084869793777,3.0055315,20.196949,-0.044958495,0.009404274,1.1046844,-543.3427426327238,0.005219936370849609,0.09446048736572266,168.16574434665395,0.08933353424072266,-375.1769982860698,47,17.812917709350586,2,0.04495849,-5.5686002e-09,0.6664098698774535,-97.88052466339543,0.38619256019592285,-227.90614721489428,0.0
-466.0138991495303,3.0108204,20.30405,-0.049436655,0.00802018,1.1026831,-282.6900884721719,0.0056078433990478516,0.09803485870361328,131.66378100930865,0.09965848922729492,-162.7914663705646,48,18.221253633499146,3,0.04943665,-2.9617215e-09,0.4886310918834098,-394.6874291348629,0.4026193618774414,-120.87684646513746,0.0
-348.1005351853486,3.005774,20.201847,-0.030846057,0.009570995,1.102283,-218.3112518295272,0.0037403106689453125,0.06209683418273926,129.78928335582137,0.06429862976074219,-88.52196847370583,49,18.56492280960083,2,0.030846031,-2.5154254e-08,0.8512386054768403,-0.029540887157508466,0.33771204948425293,-108.28187279719323,0.0
-361.4865764560046,2.9665632,19.425045,-0.039400086,0.00906923,1.0795699,-310.85279268483026,0.004064083099365234,0.06866216659545898,50.633783771174365,0.06880712509155273,-260.2190089136559,50,18.900853633880615,2,0.03940011,2.1773387e-08,0.647644770149603,-89.35751335015273,0.33173370361328125,-134.46508609176158,0.0
-250.05827469984385,3.0224226,20.540993,-0.028257862,0.006477262,1.1141292,-250.05827469984385,0.0035076141357421875,0.08347368240356445,0.0,0.06419014930725098,-250.05827469984385,51,19.25479006767273,1,0.02825786,-2.3841857e-09,0.6707114839778245,-1051.9833448845466,0.3497307300567627,-51.21167691232624,0.0
-520.1063733399369,3.053524,21.189886,-0.026909458,0.0040915897,1.1335366,-432.88721072463517,0.004781246185302734,0.08566880226135254,87.21916261530174,0.0813446044921875,-345.6680481093334,52,19.63482689857483,2,0.026909467,9.934108e-09,0.5439921637122054,-117.1070928787093,0.37445831298828125,-176.37818645677368,0.0
-514.3696942433608,3.0708926,21.561138,-0.027285172,0.008689963,1.1469774,-411.9846566007124,0.0055348873138427734,0.10258650779724121,102.38503764264834,0.09450030326843262,-309.59961895806407,53,20.029016494750977,2,0.027285207,3.553354e-08,0.5479709172620794,-14.386348295755605,0.38961100578308105,-113.09574180610912,0.0
-587.792634267943,3.0809937,21.780033,-0.040073752,0.0073928256,1.1632448,-469.36755303543237,0.005552530288696289,0.11241602897644043,118.42508123251062,0.09951090812683105,-350.9424718029217,54,20.440938472747803,2,0.040073786,3.5104577e-08,0.6143213233164947,-4.7116346626769285,0.40467333793640137,-138.13142320483942,0.0
-498.6671229063606,3.07069,21.55677,-0.025091024,0.0061960104,1.1597992,-471.7609957009928,0.003771066665649414,0.06503009796142578,26.906127205367824,0.0654761791229248,-444.85486849562494,55,20.814146518707275,2,0.025091015,-8.709354e-09,0.70910887097857,-1.1670668866477825,0.32326221466064453,-185.42223319554148,0.0
-742.4944019516489,3.0549319,21.21974,-0.04164511,0.0053335153,1.1549677,-652.0916240119228,0.005406379699707031,0.08624005317687988,95.26851556517866,0.0913550853729248,-520.3764304061841,56,21.198983430862427,3,0.041645057,-5.114862e-08,0.6558095198923427,-20.093645012061327,0.37945055961608887,-328.4334606611671,0.0
-640.0140821600108,3.0536323,21.19218,-0.07420153,0.00607851,1.1519532,-573.6454565611011,0.003719806671142578,0.058663368225097656,66.36862559890977,0.06264448165893555,-507.2768309621913,57,21.51965570449829,2,0.07420152,-1.4305114e-08,0.5874078735082979,-14.242107351336454,0.3165125846862793,-272.24953673410437,0.0
-658.6933485927786,3.0537221,21.194086,-0.04037223,0.009875838,1.1520694,-603.2674220979289,0.004894256591796875,0.08214259147644043,71.91348028890737,0.08058643341064453,-501.7080102220478,58,21.88069176673889,3,0.040372223,-7.3642803e-09,0.7653684843616115,-0.30864488545240243,0.35526227951049805,-317.5492312949054,0.0
-699.0768859667933,3.0342205,20.78477,-0.039439835,0.0075300154,1.1450584,-599.5562829874423,0.0047016143798828125,0.07806086540222168,76.0528681168717,0.08168244361877441,-514.4718352211303,59,22.25112295150757,3,0.03943983,-3.626138e-09,0.8151608101676977,0.16892896145866299,0.3661613464355469,-323.10020661040056,0.0
-614.7824311524753,3.0215116,20.52229,-0.064518675,0.008113043,1.1402771,-613.554151763962,0.004303693771362305,0.07987260818481445,1.2282793885133856,0.07659459114074707,-612.3258723754485,60,22.608267784118652,2,0.06451866,-1.484318e-08,0.6655776926363209,-14.18604535940152,0.3507351875305176,-220.4698508356847,0.0
-536.2876969785839,3.0204666,20.500854,-0.030646143,0.008300977,1.1401017,-480.90539140276877,0.005219936370849609,0.08984780311584473,55.38230557581511,0.09151363372802734,-425.52308582695366,61,23.003222227096558,2,0.03064613,-1.26734125e-08,0.7126941395059535,-5.847834250423086,0.38934755325317383,-146.37579137464294,0.0
-578.2664065832569,2.9720576,19.532066,-0.01907767,0.0081774425,1.1102283,-557.5038252553707,0.004956722259521484,0.08022618293762207,25.655310712542278,0.08640313148498535,-521.3547472574749,62,23.389244079589844,3,0.019077688,1.884408e-08,0.5672272776189453,-3.5373071494180905,0.38202977180480957,-264.56271835477975,0.0
-541.2581535529886,2.9730601,19.551659,-0.03748724,0.0073069283,1.1099826,-535.3504083580258,0.0034859180450439453,0.05771660804748535,5.9077451949628434,0.06089067459106445,-529.4426631630629,63,23.703213214874268,2,0.037487265,2.7642734e-08,0.8759783941767412,0.6630096708599993,0.30675697326660156,-234.67798652060588,0.0
-432.6365228773075,2.9889731,19.865273,-0.047570046,0.009630982,1.1201235,-395.4173611865157,0.004380702972412109,0.08079099655151367,37.21916169079188,0.0791935920715332,-358.19819949572377,64,24.068188428878784,2,0.047570057,1.1308391e-08,0.9067740461448328,-6.876689992842717,0.36063051223754883,-157.78171703670355,0.0
-589.492676252621,2.965748,19.409218,-0.029011711,0.009544833,1.1123087,-526.6170177285627,0.0054476261138916016,0.09416460990905762,57.26798552475222,0.09313106536865234,-450.9703440689545,65,24.475805282592773,3,0.029011702,-9.771253e-09,0.9208155773513049,0.12743920872101433,0.4026775360107422,-259.47957438568295,0.0
-609.1858653338834,2.946845,19.04577,-0.055728205,0.006750888,1.0993903,-532.8111565049217,0.0052988529205322266,0.08901453018188477,86.65928816957576,0.09232473373413086,-411.6182225939103,66,24.86599373817444,3,0.055728175,-3.106431e-08,0.697948169672524,-3.1609264709867606,0.3860132694244385,-232.91678974112574,0.0
-582.0342997341239,2.9707391,19.506332,-0.07370098,0.007946479,1.113074,-456.3764216945968,0.004998683929443359,0.08137083053588867,105.63463667508742,0.08691000938415527,-323.57900432086956,67,25.237739086151123,3,0.07370099,6.4875803e-09,0.3405898089142883,-18.58158552710655,0.36617159843444824,-237.8787974254668,0.0
-692.1038955356629,2.9723442,19.537666,-0.04940422,0.005521029,1.1133833,-648.7904776924878,0.00425267219543457,0.06368112564086914,34.98261384497244,0.07183670997619629,-606.4302477371104,68,25.592115879058838,3,0.04940418,-3.731769e-08,0.721081191493483,-0.72221772939291,0.3497958183288574,-380.6418235211939,0.0
-594.0906142389357,2.9992602,20.070683,-0.03900555,0.0066169663,1.1270514,-563.1960807808942,0.004941225051879883,0.0795431137084961,40.946898245434994,0.08579707145690918,-505.33279625563904,69,25.96128559112549,3,0.039005585,3.381824e-08,0.8353172200126168,-9.098763724905016,0.3624441623687744,-277.9228860720945,0.0
-670.7372832516368,2.991798,19.921467,-0.023167958,0.0064270142,1.1200839,-534.725909922168,0.004368782043457031,0.0682840347290039,119.51051987400962,0.07407522201538086,-379.83048689802246,70,26.298224210739136,3,0.023167927,-3.246757e-08,0.647080536745334,0.07296643795842439,0.3327169418334961,-300.85259410504506,0.0
-556.2339440118126,3.0214038,20.520077,-0.041728605,0.00590697,1.1352931,-472.33912095034145,0.0035974979400634766,0.05855083465576172,83.89482306147113,0.06316614151000977,-388.4442978888703,71,26.625784158706665,2,0.041728597,-9.258974e-09,0.6687898527775692,-1.466248748843995,0.3206977844238281,-202.9701897745269,0.0
-650.4030271250667,3.0331683,20.762913,-0.044022415,0.0066011623,1.1423614,-398.3943053702412,0.004618644714355469,0.0739595890045166,178.91287981306982,0.07943892478942871,-252.80855117843046,72,26.9819495677948,3,0.044022404,-1.0755725e-08,0.7087552819588233,-9.120241579674966,0.3517622947692871,-231.18904455338694,0.0
-644.7602195744042,3.068361,21.506626,-0.03120116,0.009140581,1.1679404,-541.9555805058106,0.004836559295654297,0.07812356948852539,138.6574205281112,0.08582425117492676,-345.9426630170542,73,27.350625038146973,3,0.03120118,2.0363153e-08,0.7438799011096472,-1.00738098654499,0.3636515140533447,-275.7907776550525,0.0
-674.872754681204,3.0408971,20.924006,-0.0602675,0.009285419,1.1478062,-612.2026087134997,0.004738569259643555,0.07128071784973145,53.9950872667533,0.07852840423583984,-543.0846854307827,74,27.705703496932983,3,0.06026754,4.1584634e-08,0.28203733142076287,-9.404625229314389,0.35085272789001465,-337.8766138289612,0.0
-646.8117112015341,3.0361056,20.823988,-0.052954216,0.0064481217,1.1441112,-606.2824807476763,0.0038335323333740234,0.05584430694580078,55.477761859606304,0.06394529342651367,-527.8396118468845,75,28.01866126060486,3,0.052954186,-3.0637903e-08,0.8294603673534767,0.42159721263435257,0.3056004047393799,-363.2085173962818,0.0
-678.9447260042778,3.0324264,20.747513,-0.02790176,0.006566073,1.1428883,-618.5183191459273,0.004610776901245117,0.06770777702331543,65.93792425974976,0.07586264610290527,-526.7973779988961,76,28.37066912651062,3,0.027901737,-2.2616781e-08,0.7328174495471649,0.4433244237430263,0.34778738021850586,-331.6587091393117,0.0
-750.0776158890866,3.0604994,21.338211,-0.023068214,0.007770464,1.1571109,-670.9729398733933,0.0045909881591796875,0.07095575332641602,71.72560672844803,0.08128190040588379,-576.4325880335748,77,28.728480339050293,3,0.023068272,5.801821e-08,0.727132870584669,0.987907554087877,0.3538658618927002,-353.1348225583574,0.0
-717.8311214477188,3.0336525,20.772968,-0.038293567,0.0068675256,1.1441835,-668.5884053704826,0.0038602352142333984,0.059844017028808594,49.24271607723614,0.06573891639709473,-619.3456892932466,78,29.04812264442444,2,0.038293596,2.9664985e-08,0.7643421341973651,0.9699397596000556,0.3158113956451416,-282.74725260413214,0.0
-665.4802462922958,3.0420964,20.949114,-0.029341763,0.0064858114,1.1519135,-579.4018440130241,0.0043468475341796875,0.06312894821166992,80.40993270075381,0.0704193115234375,-472.0080205747876,79,29.392489910125732,3,0.029341782,1.9441858e-08,0.7355657329704869,-0.3623852622155652,0.33980393409729004,-329.3852524596235,0.0
-733.5562162421513,3.0352318,20.805801,-0.020132553,0.009526134,1.1407459,-661.6517134736624,0.004034280776977539,0.06310248374938965,53.17058306272999,0.07136893272399902,-606.6476061153066,80,29.727248668670654,3,0.020132536,-1.602814e-08,0.7306502114959871,-2.772226279511478,0.3300938606262207,-369.86600631901837,0.0
-559.4322544395022,3.037576,20.85463,-0.030866785,0.0074610785,1.1436135,-530.3683004973765,0.0042650699615478516,0.07015466690063477,29.063953942125778,0.07534980773925781,-501.3043465552507,81,30.065895795822144,2,0.03086675,-3.4749267e-08,0.7993149192518001,-7.240996035032834,0.33411431312561035,-194.19460410289298,0.0
-717.3431493375484,3.0502458,21.120535,-0.033508472,0.0073404536,1.1543447,-663.7433483793516,0.004034280776977539,0.06307244300842285,40.53518074000424,0.06947112083435059,-619.3381271315628,82,30.41611671447754,3,0.033508487,1.6232754e-08,0.8214567874677695,0.0002399279780943564,0.3434791564941406,-389.84952014482724,0.0
-653.8364215923564,3.071026,21.564018,-0.042637467,0.007103465,1.1677693,-598.3467625763702,0.004499912261962891,0.0658562183380127,42.48915403783679,0.07605195045471191,-550.6353203613173,83,30.748220682144165,3,0.04263743,-3.8184226e-08,0.7252879996962927,0.5738586612244432,0.3270375728607178,-322.5739093625736,0.0
-610.5337220593233,3.0417898,20.942692,-0.039622087,0.0061010574,1.1450464,-572.1731109516517,0.004212617874145508,0.06831955909729004,38.360611107671616,0.07287073135375977,-533.81249984398,84,31.144256114959717,2,0.039622106,2.0377657e-08,0.7197544048364029,-15.437192441521312,0.35480427742004395,-222.94788863603284,0.0
