AverageY,MinReturn,dLoss,Iteration,AverageQLoss,AverageDiscountedReturn,ExplainedVariance,AbsLearnSignalNew,StdReturn,AbsLearnSignalOld,Time,ProcessExecTime,AverageAbsQYDiff,LossBefore,Perplexity,AverageAbsY,MaxReturn,PolicyExecTime,ItrTime,MeanKLBefore,NumTrajs,EnvExecTime,MeanKL,AverageAbsQ,Entropy,AverageQ,AbsLearnSignal,AverageReturn,AveragePolicyStd,LossAfter
12.808961275491743,-124.01767501741878,0.06602383,284,10.3762455,42.96000153168165,-1.6296422542031048,0.6003989670741514,0.0,0.5986512955444626,1554.4167697429657,0.015421390533447266,1.3769386200911868,-10.320916,24.94447,21.916428996153392,-124.01767501741878,0.5043163299560547,5.347046136856079,0.0,1,1.482633113861084,0.006405759,21.83982,3.2166522,12.812828,0.6003989670741514,-124.01767501741878,1.2089158,-10.38694
13.06495210998757,-76.04650961078968,0.05850792,285,8.073907,40.930169451005526,0.3068910421351587,0.7593308539337845,0.0,0.7574713191457506,1559.1932208538055,0.015424728393554688,1.3141600518947745,-4.772355,25.513714,22.07130047532951,-76.04650961078968,0.4878721237182617,4.7676262855529785,0.0,1,0.9456787109375,0.0073100002,22.002424,3.239216,13.065401,0.7593308539337845,-76.04650961078968,1.2223356,-4.830863
13.17688587958817,-70.27779661597778,0.03672695,286,9.102289,43.20576947170809,0.9183832749471713,0.7067625341686985,0.0,0.7019001741089614,1564.3749256134033,0.015442848205566406,1.3526205895478882,-8.459441,25.274721,22.318348600065736,-70.27779661597778,0.4908926486968994,5.139544486999512,0.0,1,1.2571051120758057,0.0065304926,22.243505,3.2298048,13.177276,0.7067625341686985,-70.27779661597778,1.2165946,-8.496168
13.295145537498845,126.77216515352185,0.057744026,287,10.654076,84.08149386685407,0.51400141677087,0.5982518751062,0.0,0.5950570758043948,1569.4980971813202,0.015180826187133789,1.3719269564388294,-13.558366,25.097471,22.365090830330608,126.77216515352185,0.4873974323272705,5.117663860321045,0.0,1,1.3594601154327393,0.0064922674,22.306477,3.222767,13.295432,0.5982518751062,126.77216515352185,1.2123606,-13.61611
13.386977883214321,-12.735138129803829,0.079099655,288,9.54533,29.213963030159153,-21.75039948500804,0.7225375498350077,77.65097955711296,0.7224052160423117,1574.557623386383,0.01710367202758789,1.341990270424962,-23.928883,25.023241,22.606979725032456,142.5668209844221,0.5462968349456787,5.019108533859253,0.0,2,1.1314177513122559,0.009966972,22.53882,3.219805,13.386139,0.7225375498350077,64.91584142730913,1.2105037,-24.007982
13.548519458376555,86.4080748770941,0.05185032,289,11.535471,76.1482001127518,0.6518025198798816,0.6261481454674961,0.0,0.6293821436581057,1579.7227425575256,0.015044927597045898,1.411113167711423,-15.097695,25.022734,22.85654730957827,86.4080748770941,0.48906946182250977,5.159076690673828,0.0,1,1.442366123199463,0.0064719184,22.780087,3.2197847,13.552074,0.6261481454674961,86.4080748770941,1.2105923,-15.149546
13.53802689660097,22.7112955393019,0.17345047,290,12.56619,61.99565658051272,-17.462397367200666,0.6371261156908941,0.0,0.6373191934060018,1584.9008238315582,0.015142202377319336,1.414291773392276,-39.744125,24.88664,23.16016398536924,22.7112955393019,0.48740649223327637,5.138352870941162,0.0,1,1.3489432334899902,0.009959214,23.092138,3.2143312,13.541578,0.6371261156908941,22.7112955393019,1.207447,-39.917576
13.611738289173763,94.71276788575219,0.058818817,291,8.984932,58.886487172385245,0.48115137262099517,0.5837760005713205,0.0,0.5784507396103118,1590.0539491176605,0.015078306198120117,1.363826304575374,-16.461739,24.743082,23.439463715853424,94.71276788575219,0.48326539993286133,5.147352457046509,0.0,1,1.322098731994629,0.0064769154,23.37352,3.208546,13.611813,0.5837760005713205,94.71276788575219,1.2040378,-16.520557
13.599864086732893,81.3841211812462,0.070679665,292,12.799138,48.57789664055997,-3.515591943129526,0.7875694708167801,0.0,0.7873304012840225,1595.0147795677185,0.015305042266845703,1.3960078079222782,-14.80836,24.206684,23.528935931773177,81.3841211812462,0.4995124340057373,4.919917821884155,0.0,1,1.0635900497436523,0.009991251,23.45088,3.1866288,13.603293,0.7875694708167801,81.3841211812462,1.1911572,-14.87904
13.797689412701834,6.707308489716994,0.049987793,293,10.902322,53.89075639370827,-0.4684109319473819,0.6917375406657229,96.29702291703883,0.6910889691131513,1600.3662629127502,0.01967310905456543,1.3968867172226465,-28.051247,24.266747,23.761447766446345,199.30135432379464,0.6071977615356445,5.346052169799805,0.0,2,1.4122123718261719,0.006438253,23.675413,3.189107,13.800849,0.6917375406657229,103.00433140675582,1.192758,-28.101234
13.956691037616395,-141.87125413873775,0.05540657,294,8.470583,44.03142410339166,0.1243231091633018,0.6661303748217433,141.54742041188933,0.6655755002238264,1605.3311779499054,0.019609689712524414,1.3568326299988498,-17.189686,24.101967,24.07995147332033,200.67774271254774,0.6037509441375732,4.92380952835083,0.0,3,1.000117301940918,0.0077809454,24.007801,3.1822934,13.9577055,0.6661303748217433,13.926869529071572,1.1885796,-17.245092
14.16225064605385,86.45053749865644,0.17067719,295,12.243301,62.71937824594882,-4.671698924358874,0.6777803967272548,0.0,0.6792080281058117,1610.3328306674957,0.01496267318725586,1.4377931492613922,-17.694387,24.139336,24.254924192292627,86.45053749865644,0.48201727867126465,4.995666980743408,0.0,1,1.1839368343353271,0.006427653,24.171482,3.1838427,14.167048,0.6777803967272548,86.45053749865644,1.1895008,-17.865065
14.247542978941336,67.72393043620677,0.13937378,296,8.998586,65.65417445642456,0.879717809810732,0.7063935091669582,0.0,0.6643348840319355,1615.6530199050903,0.015228271484375,1.3724142989020942,-18.601345,24.108932,24.416110314034988,67.72393043620677,0.4959733486175537,5.314671993255615,0.0,1,1.512260913848877,0.006490529,24.345665,3.1825824,14.24784,0.7063935091669582,67.72393043620677,1.1887608,-18.740719
14.549305572757898,46.5814963606762,0.050588608,297,9.203293,43.42683986422958,0.9288665961550652,0.6645429000777338,0.0,0.6596990157755976,1620.913545846939,0.015285730361938477,1.4256846920479427,-18.962969,24.055775,24.703997154353193,46.5814963606762,0.48781371116638184,5.218739748001099,0.0,1,1.4346134662628174,0.006431343,24.644016,3.180375,14.551485,0.6645429000777338,46.5814963606762,1.1874889,-19.013557
14.62949040255184,30.004744199088464,0.046920776,298,9.813692,34.88044393964743,0.8627735112694547,0.8176581125745468,0.0,0.8256429284647963,1625.8483619689941,0.014998674392700195,1.437201229284051,-17.617706,23.778124,24.939660115264136,30.004744199088464,0.475661039352417,4.9296815395355225,0.0,1,1.098635196685791,0.00658233,24.869532,3.168766,14.6317625,0.8176581125745468,30.004744199088464,1.1805542,-17.664627
14.936308413157128,111.75283914851249,0.115600586,299,8.378435,44.84303480028169,-30.158050069275372,0.6267042090470013,0.0,0.6272678347029255,1630.7583870887756,0.016851186752319336,1.401243449389142,-16.298605,23.710531,24.98129818546977,111.75283914851249,0.4935777187347412,4.868605375289917,0.0,1,0.9607181549072266,0.009885582,24.92026,3.1659193,14.934556,0.6267042090470013,111.75283914851249,1.1786443,-16.414206
15.166036786337573,-129.29620666631143,0.0731411,300,12.963586,54.80161270275661,-1.4399300119555938,0.6890956760364427,161.4718637363331,0.6888969336156365,1636.2117638587952,0.024333477020263672,1.5187841229705086,-21.732302,23.452137,25.64722004107785,233.74442349980384,0.7541353702545166,5.447075128555298,0.0,3,1.4265804290771484,0.00939035,25.562017,3.1549616,15.17107,0.6890956760364427,97.53826874908556,1.1721932,-21.805443
15.409909262985298,84.7362289146411,0.07317543,301,11.455095,48.10207982467101,-14.965871838039876,0.4623131187381745,50.25852612844158,0.4624674376802639,1642.847205400467,0.029025554656982422,1.467169992280085,-16.020878,23.599895,25.615837429640187,185.25328117152426,0.9243824481964111,6.593063116073608,0.0,2,2.2992677688598633,0.0064555192,25.54898,3.1612422,15.412623,0.4623131187381745,134.99475504308268,1.175756,-16.094053
15.336073298898024,128.60932291243185,0.077210546,302,9.93283,64.02764203839774,0.08234782920538664,0.45928777276295873,0.0,0.45931040412696555,1647.577966451645,0.015143632888793945,1.4546126496745446,-0.87135094,23.675137,25.935846325079126,128.60932291243185,0.4898836612701416,4.721943378448486,0.0,1,0.8398075103759766,0.0064399154,25.868195,3.1644254,15.336327,0.45928777276295873,128.60932291243185,1.1777378,-0.9485615
15.480694851841754,-159.91194199131323,0.070747375,303,9.043304,53.08086421732219,-15.335071582954889,0.5921998935359036,79.25779964251703,0.5917149430927622,1652.5137326717377,0.016511201858520508,1.430901568349739,-10.291956,23.748919,26.187166150791445,-1.396342706279185,0.536705493927002,4.895057201385498,0.0,2,1.0895106792449951,0.009836859,26.126522,3.167537,15.482063,0.5921998935359036,-80.6541423487962,1.179505,-10.362703
15.86935678071647,76.41565743872985,0.05895424,304,11.177748,52.795796257848494,-0.09763594355809757,0.5204552059281816,72.27020917843264,0.5213539430712842,1657.7891466617584,0.01893329620361328,1.4860916803543511,-25.276184,23.514748,26.478571984748058,220.95607579559513,0.6168477535247803,5.270185232162476,0.0,2,1.3361077308654785,0.0064375694,26.41039,3.1576278,15.873578,0.5204552059281816,148.6858666171625,1.1737341,-25.335138
15.816594072127671,35.70180664951951,0.0469265,305,10.226404,45.44555288341826,0.6874805631155909,0.5681770395584623,78.48571903628753,0.5669710089049844,1664.175164937973,0.024337053298950195,1.5009082381531789,-21.536026,23.269302,26.38541100711059,192.67324472209458,0.7673625946044922,6.345099925994873,0.0,2,2.2771830558776855,0.006413583,26.302977,3.147135,15.816561,0.5681770395584623,114.18752568580705,1.1675625,-21.582952
16.061284596213156,150.3698065972688,0.11523056,306,10.357051,61.05886908888106,-249.63207672442059,0.6133700564311383,50.55331609946124,0.6134960378292453,1669.0132780075073,0.02001953125,1.4880124995812445,-12.513921,23.451315,26.728561969788107,251.47643879619127,0.6257655620574951,4.832782745361328,0.0,2,0.8752930164337158,0.0064121275,26.652588,3.1549265,16.057178,0.6133700564311383,200.92312269673005,1.1720616,-12.629151
16.42411113864185,116.3410387133987,0.10567284,307,10.492314,45.223270099126786,0.8186346890658515,0.6058897889035098,0.0,0.5742945412122946,1673.7041745185852,0.015365362167358398,1.5088048336131903,29.59223,23.379164,26.913399847561088,116.3410387133987,0.4777059555053711,4.649502277374268,0.0,1,0.8714230060577393,0.0097010285,26.845049,3.1518452,16.42989,0.6058897889035098,116.3410387133987,1.1701921,29.486557
16.30874884953428,88.43906705401074,0.052062035,308,13.452882,70.74059796840714,-0.18800274546104623,0.7764812122250325,0.0,0.7765438777789662,1678.7746679782867,0.014801740646362305,1.5064900395119936,-14.853111,23.325058,27.233804750566073,88.43906705401074,0.4840574264526367,5.064451694488525,0.0,1,1.352160930633545,0.009866055,27.159012,3.1495283,16.310795,0.7764812122250325,88.43906705401074,1.1688472,-14.905173
16.51551704069725,-9.247863284034054,0.07504654,309,10.35641,53.12673390508801,-35.975012935181596,0.6284511800376996,79.30553626530829,0.6287069733180631,1684.275758266449,0.022995948791503906,1.50272956048031,-16.247854,23.378021,27.32365666822192,181.8528205702796,0.7374579906463623,5.494234323501587,0.0,3,1.409360647201538,0.006408071,27.236595,3.1517963,16.51814,0.6284511800376996,96.37197517299967,1.169962,-16.3229
17.00548402789838,45.66702716096197,0.06712341,310,9.98031,62.57568971557789,-16.164551809884028,0.6655901369934585,95.74091574890303,0.6652014343628315,1689.5424225330353,0.018166303634643555,1.4943492493090171,-20.0574,23.338804,27.53362074823042,237.14885865876803,0.5689303874969482,5.225059747695923,0.0,2,1.2943897247314453,0.009678104,27.45157,3.1501174,17.003393,0.6655901369934585,141.407942909865,1.1689764,-20.124523
17.006986253495004,104.68282041855353,0.046426773,311,11.092859,71.0891782052621,0.7795590148039493,0.6414723512625616,0.0,0.631845526105064,1694.7631886005402,0.015044450759887695,1.502876469844783,-17.94166,23.699871,27.61116634200125,104.68282041855353,0.4999077320098877,5.215015649795532,0.0,1,1.37046217918396,0.006594315,27.535873,3.1654696,17.009968,0.6414723512625616,104.68282041855353,1.1779766,-17.988087
17.045230876530056,108.38961070765527,0.06222725,312,9.831074,77.85551241067736,0.33408335969044856,0.5384566180441694,52.24160867581867,0.5367952336669833,1700.1902978420258,0.01857447624206543,1.484633405259004,-21.10053,23.188446,27.61281188657464,212.8728280592926,0.5960543155670166,5.386429071426392,0.0,2,1.4918310642242432,0.009990421,27.537298,3.143654,17.046,0.5384566180441694,160.63121938347393,1.1652164,-21.162758
17.39791322051157,-138.2037433560057,0.045770645,313,8.510332,43.37796475915776,-23.34982729500269,0.5999580148693949,164.13123291035043,0.5996686126127017,1704.8763060569763,0.016002893447875977,1.4514962400723708,-18.023306,22.9706,27.75600116367753,190.0587224646952,0.49631452560424805,4.680847883224487,0.0,2,0.8525774478912354,0.0070684436,27.693739,3.134215,17.398312,0.5999580148693949,25.927489554344746,1.1597643,-18.069077
17.69417799564116,25.791890339797263,0.058006287,314,9.782665,53.33520190775501,-26.645910934002018,0.5140558941375503,47.66822534833645,0.5144015602655011,1709.7118208408356,0.017147541046142578,1.5078603920995988,-22.89293,22.743454,27.971641369049504,121.12834103647016,0.5398004055023193,4.795710325241089,0.0,2,0.982069730758667,0.006434091,27.911406,3.1242774,17.69555,0.5140558941375503,73.46011568813371,1.1539642,-22.950935
17.716899790530476,78.86989883975501,0.07107735,315,12.6721,67.13906195665132,-0.5924226689292542,0.7826709092708237,61.26761515655785,0.7828459166680833,1715.6193988323212,0.024110794067382812,1.587004480307053,-24.710674,22.527199,28.161276880092792,220.237124764376,0.7710978984832764,5.902572393417358,0.0,3,1.8151469230651855,0.009798272,28.075096,3.1147234,17.719603,0.7826709092708237,164.09549537896459,1.1484699,-24.781752
17.86086848471591,107.24311253113324,0.086229324,316,10.253748,61.039041896198675,0.8409658615976521,0.6386588847008546,0.0,0.6335857297931483,1720.3178970813751,0.01489400863647461,1.526657923141908,-16.889957,22.464132,28.086917398306465,107.24311253113324,0.4840564727783203,4.658431768417358,0.0,1,0.8560352325439453,0.009733415,28.015024,3.1119199,17.861403,0.6386588847008546,107.24311253113324,1.1468543,-16.976187
18.112242790190205,120.6561808732288,0.05460739,317,10.348648,51.51455953289496,0.49187679252990824,0.47648035923075177,40.98760406960466,0.47103561468712357,1726.1407747268677,0.02468109130859375,1.5427483731186837,-16.826715,22.985518,28.43845292889537,202.63138901243812,0.783034086227417,5.817946195602417,0.0,2,1.6398446559906006,0.0065111495,28.367538,3.1348643,18.11418,0.47648035923075177,161.64378494283346,1.1600964,-16.881323
18.458610990290737,-4.567971659545265,0.07736206,318,8.637465,68.448568137968,-2.921030593227952,0.4827337192407364,65.57610666145455,0.48175749574324717,1731.112963438034,0.018719196319580078,1.4961233231940023,-18.999361,22.740585,28.465195038982138,126.58424166336383,0.5927622318267822,4.92794942855835,0.0,2,0.9260427951812744,0.009823258,28.403425,3.1241512,18.458782,0.4827337192407364,61.00813500190928,1.1539035,-19.076723
18.384254039354833,107.13744391915169,0.07646942,319,11.427994,56.40111439152258,0.0667557248884304,0.6168774094654014,52.1052860475147,0.6167413814177023,1736.5762777328491,0.020244836807250977,1.5653231001647119,-16.574526,23.472605,28.40467693637489,211.3480160141811,0.6233112812042236,5.457503318786621,0.0,2,1.5629057884216309,0.009755154,28.32801,3.155834,18.386564,0.6168774094654014,159.2427299666664,1.1723619,-16.650995
18.19734584919976,44.07521746192924,0.05068779,320,9.3363905,55.79461655596668,0.6936914428532545,0.5986232873053583,80.32513132500604,0.5975845416203003,1742.3165583610535,0.023172616958618164,1.4849627574528494,-25.672903,23.628428,28.411239332715276,237.4076540217251,0.7341763973236084,5.698605537414551,0.0,3,1.6530416011810303,0.009894445,28.351599,3.1624506,18.196056,0.5986232873053583,130.19262337530418,1.1762152,-25.72359
18.293501949818957,-44.19325332848703,0.11374426,321,10.2588415,41.3818663954896,-21.220432760482364,0.7719414314169684,0.0,0.7715569975405773,1747.4381721019745,0.014926910400390625,1.5187094362657856,6.775335,23.923967,28.82159135615908,-44.19325332848703,0.4816749095916748,5.115314245223999,0.0,1,1.2915980815887451,0.006565945,28.762901,3.1748807,18.294596,0.7719414314169684,-44.19325332848703,1.1836956,6.6615906
18.258629572943143,95.52997007818325,0.064331055,322,9.063924,79.85370498747112,-8.912581743763235,0.512769307274517,85.09574894513146,0.5131510752099402,1752.9956514835358,0.01813650131225586,1.46488751700693,-21.359612,24.123898,28.59135337782138,265.7214679684462,0.579932689666748,5.51749324798584,0.0,2,1.5523674488067627,0.0064010103,28.545113,3.183203,18.261583,0.512769307274517,180.62571902331473,1.188603,-21.423943
18.284125841589447,137.43644646942877,0.03811264,323,10.20995,55.51989734681988,-5.420697229150521,0.6890560634660182,28.624888750834685,0.6888024694773279,1758.6317126750946,0.026770830154418945,1.4651304162605656,-27.434675,24.161428,28.61351287988342,204.80566014787087,0.8050491809844971,5.630384206771851,0.0,3,1.4493181705474854,0.006528108,28.556599,3.1847575,18.285852,0.6890560634660182,176.73127154812428,1.1895063,-27.472788
18.45225042436174,134.8733016278356,0.05814171,324,8.746271,64.0338757995393,0.6098994844515753,0.7324671122144701,32.86345752956539,0.7313750111662678,1764.1611495018005,0.025899648666381836,1.4527274903828298,-29.039753,24.215048,28.692423285626315,207.94566070370539,0.8091785907745361,5.487948894500732,0.0,3,1.3160996437072754,0.0098945545,28.643448,3.1869743,18.452774,0.7324671122144701,181.15829042584787,1.190842,-29.097895
18.778517143325846,70.08012033282904,0.048555374,325,10.006302,48.13547064622729,0.15092666991533554,0.6800759512509175,0.0,0.6796914441296633,1769.378557920456,0.015265464782714844,1.4703809912305017,-18.275503,23.764278,28.86993909666613,70.08012033282904,0.48846435546875,5.21150279045105,0.0,1,1.4094831943511963,0.009560096,28.80528,3.1681836,18.777704,0.6800759512509175,70.08012033282904,1.1798925,-18.324059
18.59209103402876,118.4970794609436,0.065999985,326,8.991059,51.11737014525233,-24.60503593892616,0.7929930303063094,40.165697418013146,0.7929542719481213,1774.5902683734894,0.020876169204711914,1.4459052114595576,-20.899036,24.426188,28.95139562550253,198.8284742969699,0.6347439289093018,5.1708807945251465,0.0,2,1.1484758853912354,0.009591647,28.900612,3.1956558,18.593643,0.7929930303063094,158.66277687895675,1.1960807,-20.965036
18.67822522636346,136.94997778478356,0.05064583,327,11.54112,62.20058099775751,0.38975673842389424,0.6555483074307231,0.0,0.6569522421638487,1779.2645063400269,0.015348196029663086,1.4771306077535677,-13.308262,24.88876,29.113398607246168,136.94997778478356,0.4789712429046631,4.66621470451355,0.0,1,0.8353424072265625,0.0065295026,29.057718,3.2144163,18.678719,0.6555483074307231,136.94997778478356,1.2072195,-13.358908
18.85116169903614,181.8368382066871,0.11326599,328,13.217615,61.24989644235371,-0.3872285995117919,0.5495977948000315,22.358289823306563,0.5447569894063959,1784.2573566436768,0.0170137882232666,1.5081451836754467,-23.034283,25.112555,28.980338183359258,226.55341785330023,0.5349631309509277,4.9878761768341064,0.0,2,1.0983660221099854,0.0064230682,28.897768,3.223368,18.852116,0.5495977948000315,204.19512802999367,1.2125751,-23.147549
18.82460471404913,141.45539887808573,0.05529976,329,9.512001,80.54970711934867,-3.3184568739923934,0.6586034112184184,0.0,0.6582733392052628,1789.4050765037537,0.014902830123901367,1.452793255915475,-17.12118,24.924305,29.09538485556474,141.45539887808573,0.49249696731567383,5.094480752944946,0.0,1,1.208871603012085,0.0065721544,29.036932,3.2158434,18.828075,0.6586034112184184,141.45539887808573,1.2080334,-17.17648
18.92486230654336,121.14619235729569,0.036898613,330,9.005467,88.81835032924316,-1.5443269304297194,0.6976831262505158,0.0,0.6987753952993093,1794.3143298625946,0.015357017517089844,1.4430714807705949,-15.092813,24.766495,28.786868552988263,121.14619235729569,0.49164366722106934,4.903785228729248,0.0,1,1.0846452713012695,0.006416988,28.722807,3.2094917,18.925175,0.6976831262505158,121.14619235729569,1.2042278,-15.129711
19.260258287420935,-74.25089994917776,0.06024933,331,10.349127,51.69734972887031,-1.6077645271813457,0.7149897546586814,125.25754500694315,0.7149723587322545,1799.54820895195,0.022337675094604492,1.445360784074189,-30.422329,24.382113,29.16003385177292,235.6588436862901,0.680678129196167,5.193208456039429,0.0,4,1.0596251487731934,0.009959067,29.10313,3.1938498,19.260195,0.7149897546586814,102.42560072216571,1.1948884,-30.482578
18.85881629096698,-27.20039974951483,0.061878204,332,9.049704,34.57210822291118,-8.616308607337835,0.49965015074964,19.092854270205812,0.5000858496406099,1804.1674716472626,0.017071008682250977,1.4249726957019224,-17.76792,24.404306,29.056753307375054,10.985308790896795,0.5298948287963867,4.613911390304565,0.0,2,0.7013018131256104,0.009844363,29.004814,3.1947596,18.863623,0.49965015074964,-8.107545479309017,1.1954684,-17.829798
19.297295524502843,153.86509868584102,0.0494442,333,10.947309,101.99891117140888,-3.2386907368537035,0.4412015688866989,0.0,0.43989580499837605,1809.2060277462006,0.014986038208007812,1.4577489449689593,-15.004588,24.159452,29.05736629554899,153.86509868584102,0.4858570098876953,5.033569574356079,0.0,1,1.236804485321045,0.0064745,28.98023,3.1846757,19.299316,0.4412015688866989,153.86509868584102,1.1893424,-15.054032
19.250779919703103,87.91144056862352,0.043060303,334,11.627947,50.93980644156449,0.7134754922466342,0.7420703724958818,0.0,0.7468276308201707,1814.4703228473663,0.014814376831054688,1.4719397370102874,-17.17821,24.511518,29.051681962921627,87.91144056862352,0.48057079315185547,5.222084999084473,0.0,1,1.4226810932159424,0.0065247808,28.988535,3.1991432,19.251524,0.7420703724958818,87.91144056862352,1.197977,-17.22127
19.540358292164125,117.78413815244843,0.039022446,335,7.5384617,51.54138649155657,0.8769996593911288,0.7243557015532708,0.0,0.7226510069130972,1819.3099617958069,0.014790534973144531,1.3991917671675074,-16.702917,24.31642,28.837112718947175,117.78413815244843,0.493328332901001,4.834392070770264,0.0,1,1.0306894779205322,0.0064642066,28.792282,3.1911519,19.542612,0.7243557015532708,117.78413815244843,1.1932268,-16.74194
19.554846189435967,118.75439773331505,0.06077385,336,11.83258,76.60795653553909,-0.23482385102632097,0.46665966471619963,56.80377785775128,0.46566820336736126,1824.9786531925201,0.02341914176940918,1.4834613071735119,-27.8688,24.17014,28.883439585132905,252.30011382226655,0.7275686264038086,5.628234624862671,0.0,3,1.5967087745666504,0.0065644532,28.808834,3.185118,19.554815,0.46665966471619963,196.80243791883876,1.1896063,-27.929573
19.680672704543554,83.58169113730904,0.04506302,337,11.321828,38.534984706321175,0.668436401884205,0.66704459309047,0.0,0.6688856815736399,1830.0763688087463,0.015485763549804688,1.489522893666185,-17.282875,24.310074,28.684056955359264,83.58169113730904,0.48915839195251465,5.092059373855591,0.0,1,1.2024872303009033,0.009920669,28.605902,3.1908908,19.684738,0.66704459309047,83.58169113730904,1.1930848,-17.327938
19.950038676843434,21.850260439234717,0.081731796,338,9.782564,55.781793141602755,-0.5035510449768288,0.5063453297272654,86.64185263529278,0.5053258283577976,1836.1272418498993,0.024103403091430664,1.4489118864572714,-28.401058,24.001854,28.596756649173567,225.37537369943877,0.768010139465332,5.996523380279541,0.0,4,1.881577491760254,0.009963888,28.51346,3.178131,19.94822,0.5063453297272654,136.87425520068166,1.1855555,-28.48279
20.688187082735148,89.17541596394291,0.043668747,339,10.613273,37.593415589870226,-1.4846822458606153,0.6491314532390535,0.0,0.648841060668103,1841.0579297542572,0.014879226684570312,1.4566274599429143,-15.429145,24.072063,28.839758451589027,89.17541596394291,0.47495198249816895,4.925391435623169,0.0,1,1.0908925533294678,0.009469978,28.78198,3.181052,20.691319,0.6491314532390535,89.17541596394291,1.1872908,-15.472814
20.874246007053546,139.94758658131636,0.05807495,340,8.322452,59.23203100727182,-0.6498433135964028,0.7345086836200012,0.0,0.7339128391423331,1846.0807933807373,0.015289783477783203,1.3983629726604503,-15.576948,24.293316,28.70454139749643,139.94758658131636,0.4882965087890625,4.982670307159424,0.0,1,1.0813753604888916,0.0065534087,28.637081,3.1902013,20.874367,0.7345086836200012,139.94758658131636,1.1926924,-15.635023
20.457619122873115,80.57323708065712,0.04953575,341,9.640961,32.369014708210194,0.6148206490427985,0.5592823154966676,0.0,0.5501190307152518,1850.926920890808,0.014963626861572266,1.4107681454260508,-17.183117,24.072126,28.311989852065665,80.57323708065712,0.46373844146728516,4.841147184371948,0.0,1,1.1330220699310303,0.009738209,28.230143,3.1810546,20.457567,0.5592823154966676,80.57323708065712,1.1873046,-17.232653
20.93633321773474,106.24522546664946,0.037730217,342,8.6243105,56.50568440199493,0.5248811044617637,0.6582103528489301,0.0,0.6571212937562599,1855.8867127895355,0.014990806579589844,1.3697727405588418,-15.527783,24.119343,28.45527211521767,106.24522546664946,0.4810042381286621,4.954744338989258,0.0,1,1.1055433750152588,0.006427427,28.396734,3.1830142,20.93671,0.6582103528489301,106.24522546664946,1.1884577,-15.565514
20.50027000863602,-16.908026294749106,0.0654583,343,9.538796,41.062968365378545,-1.9860783220799108,0.537077099400832,80.3460537383909,0.5367806516951517,1860.5399084091187,0.01716160774230957,1.4213524452652249,-12.825667,24.002043,28.10411651632583,143.7840811820327,0.5381383895874023,4.612917900085449,0.0,2,0.7030878067016602,0.006526554,28.029375,3.178139,20.498661,0.537077099400832,63.4380274436418,1.1857592,-12.891126
20.508012418301263,118.89764956950813,0.037231445,344,8.426277,68.03948076134257,-3.6654300629483476,0.7363563763383306,58.05307707395659,0.736719413500667,1865.893529176712,0.022352933883666992,1.3965784836127813,-21.23853,24.208197,27.944127851975626,235.0038037174213,0.6839699745178223,5.348637819290161,0.0,2,1.3255424499511719,0.0064497916,27.876574,3.1866913,20.509039,0.7363563763383306,176.95072664346472,1.1908835,-21.27576
20.585319786189206,97.85290991061265,0.039474487,345,7.2778487,53.96301451191847,0.2732373979782914,0.7457671891859864,65.76841540498552,0.7445797173367945,1871.28693151474,0.020032167434692383,1.3429992538000388,-25.906364,24.261082,27.797438907517655,229.3897407205837,0.6173107624053955,5.388164758682251,0.0,2,1.350043773651123,0.0069267163,27.731295,3.1888735,20.588133,0.7457671891859864,163.62132531559817,1.1923546,-25.945839
20.607660714644215,18.347362589153974,0.051359177,346,10.404691,70.00153788213518,0.1522920551955621,0.6027056885584456,86.71207070788125,0.6030367140219745,1876.78120303154,0.026556730270385742,1.4437619766492822,-27.508837,24.521608,27.882816743465394,249.49180730858404,0.8308713436126709,5.4529502391815186,0.0,4,1.3285672664642334,0.009882438,27.818892,3.1995547,20.607567,0.6027056885584456,155.83061325912524,1.1987315,-27.560196
20.520515997631573,158.0511790303605,0.061941147,347,9.1086445,70.14684932536207,0.019667459773114015,0.3657987095878616,0.0,0.36439402967573414,1881.3537993431091,0.015674352645874023,1.3834274074774626,-18.779968,24.375835,27.527586667949596,158.0511790303605,0.4890456199645996,4.567319393157959,0.0,1,0.6999948024749756,0.0070819147,27.456278,3.1935923,20.5207,0.3657987095878616,158.0511790303605,1.1952487,-18.84191
20.881378565117796,40.47079463054516,0.05508423,348,8.230687,64.14566680491808,0.11997419427962475,0.49887101782395193,73.151024991801,0.49199822814772426,1885.9879984855652,0.017368316650390625,1.3829525609297555,-29.302303,24.365395,27.547040314424674,186.77284461414715,0.5365025997161865,4.5930187702178955,0.0,2,0.7727000713348389,0.0064298688,27.47628,3.1931639,20.884356,0.49887101782395193,113.62181962234615,1.1949968,-29.357388
20.805498691445305,139.26085246348703,0.07389259,349,8.634184,86.27696022550212,0.5837886977121276,0.7127669760061571,0.0,0.7137008963576137,1890.9157881736755,0.015127182006835938,1.42407315129794,-15.005797,24.51617,27.497102493016605,139.26085246348703,0.4865446090698242,4.921804666519165,0.0,1,1.0773544311523438,0.0098684225,27.422003,3.199333,20.806011,0.7127669760061571,139.26085246348703,1.1985259,-15.07969
