LossBefore,ItrTime,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Time,AveragePolicyStd,AverageReturn,AbsLearnSignal,ExplainedVariance,dLoss,PolicyExecTime,LossAfter,Perplexity,EnvExecTime,MeanKL,NumTrajs,Entropy,ProcessExecTime,MaxReturn,MeanKLBefore
-3.6192573e-09,1.2388279438018799,16,-92.01846344272724,-431.2430450127737,111.67182668154524,20.42431664466858,1.0581015,-192.89961276177016,0.7354164132120244,0.31652403889633507,0.028341288,0.5304946899414062,-0.028341291,19.00091,0.4801948070526123,0.009200612,22,2.9444869,0.02181100845336914,-51.11909105721744,0.0
-1.4714358e-08,1.1842546463012695,17,-79.99315307350173,-376.32705300901034,92.11228488419195,21.612764358520508,1.0483403,-181.3260535036365,0.7589813920278484,0.3199862991368756,0.025378559,0.48741579055786133,-0.025378574,18.622087,0.45410585403442383,0.009756444,21,2.9243484,0.019794225692749023,-46.523806593869516,0.0
-1.5085307e-08,1.1714420318603516,18,-75.4835285752722,-348.19727011128214,70.95632034327093,22.82171869277954,1.0691957,-172.87824420617866,0.8075211309642164,0.16009654979556487,0.017544467,0.49868249893188477,-0.017544482,19.381832,0.4339292049407959,0.006569757,21,2.9643362,0.019710302352905273,-78.46511912704423,0.0
3.8013925e-09,1.1590304374694824,19,-55.26324811317911,-340.0604920469963,71.08799034856857,23.98516845703125,1.0671988,-121.7946558660089,0.7764065983518218,0.3338395104004568,0.024280721,0.48758959770202637,-0.024280718,19.293322,0.44497156143188477,0.009528913,21,2.959759,0.01973271369934082,-9.3634551231914,0.0
6.6392047e-09,1.1448469161987305,20,-50.91718663004091,-304.3018865398604,74.79919027724821,25.134286880493164,1.0510505,-117.68750284093898,0.7541873835494123,0.3340111466577457,0.023663744,0.4780566692352295,-0.023663737,18.680176,0.43987059593200684,0.0070334924,23,2.9274628,0.019710302352905273,-41.0551060000695,0.0
-1.1192266e-08,1.178347110748291,21,-60.37140998971106,-349.54302850129085,90.33681052969578,26.317397594451904,1.0559549,-153.30216082597985,0.694286161364175,0.4176795796069289,0.02098955,0.48212718963623047,-0.020989561,18.842772,0.46396803855895996,0.0073596397,20,2.9361293,0.019819974899291992,-23.318303898160366,0.0
-1.2844098e-08,1.186469316482544,22,-50.221457545541895,-334.86612115286573,81.0716524929837,27.508836269378662,1.0423355,-118.36036419433857,0.613755652247583,-0.18707360249453808,0.026178425,0.489177942276001,-0.026178438,18.351011,0.4546799659729004,0.008742478,22,2.9096847,0.019742488861083984,-31.379930320307963,0.0
-5.555384e-09,1.2059142589569092,23,-56.4254529620314,-294.84182333033357,74.75527701093834,28.718473434448242,1.0407143,-138.5910980418779,0.7423631373671564,-0.6158056474020634,0.024327122,0.4973869323730469,-0.024327127,18.29953,0.4829370975494385,0.008953923,20,2.9068754,0.019833803176879883,-44.01173031706198,0.0
-1.0412325e-08,1.5727572441101074,24,-35.774824436878404,-322.433583322426,90.25319968203186,30.29532814025879,1.0413204,-93.74398378941054,0.6079537523425806,-0.4548422095377671,0.03984019,0.5948319435119629,-0.039840203,18.345942,0.7463269233703613,0.009950506,20,2.9094083,0.022031068801879883,18.83688273637914,0.0
-1.1375837e-08,1.1564550399780273,25,-59.38862639658175,-301.3199147907584,61.03989173766658,31.455957651138306,1.0410395,-132.9122990225988,0.7611122074306619,-0.358687589114858,0.01709006,0.48384833335876465,-0.017090071,18.279745,0.4441993236541748,0.009109897,21,2.9057937,0.01967906951904297,-61.17802918794206,0.0
-9.254482e-09,1.2358834743499756,26,-38.85443972090357,-153.05394860216842,34.012486114683576,32.69758605957031,1.0423068,-91.46420181319375,0.6216823658085142,-0.10924913557120708,0.027726954,0.509333610534668,-0.027726963,18.331926,0.48834705352783203,0.006459214,21,2.9086442,0.02108311653137207,-31.316908214918755,0.0
1.1062438e-08,1.233304500579834,27,-47.82508742626474,-340.9026054629953,87.61339602276772,33.970457315444946,1.0366503,-119.57443164502071,0.6581557364997876,-0.340623163400694,0.021334564,0.5183508396148682,-0.021334553,18.116354,0.4841456413269043,0.0066474,21,2.896815,0.021256446838378906,13.828798696254623,0.0
7.3359563e-09,1.2095439434051514,28,-45.73356804148658,-331.6599872774658,100.92012231046967,35.183998584747314,1.0475435,-127.29871490007214,0.749843116540511,0.41555291637846936,0.027275259,0.4819669723510742,-0.027275251,18.474115,0.5039658546447754,0.008900363,19,2.9163706,0.019496440887451172,-15.861850098356001,0.0
3.760175e-09,1.2223575115203857,29,-36.83969420646122,-256.9372062618995,63.10031057921196,36.41062021255493,1.0455017,-100.7284786953684,0.6776517500064667,0.16117004256892897,0.0122962175,0.5019240379333496,-0.012296214,18.405321,0.4929468631744385,0.0064679207,20,2.9126399,0.020467281341552734,-25.09477162937995,0.0
4.420275e-09,3.278761386871338,30,-37.08037692357856,-267.09710378725913,76.72269308508629,39.693822145462036,1.0499004,-102.46870845016011,0.4416467129244267,-17524.93289007991,0.008596127,0.6699376106262207,-0.008596122,18.604465,2.364964485168457,0.009533762,17,2.9234016,0.024698495864868164,9.245087463024076,0.0
-0.0,1.2028069496154785,31,-45.12944789492551,-313.22231269107226,81.64869416645134,40.90256857872009,1.0751884,-122.01268142663714,0.7137029982741154,0.29728648446206996,0.027567683,0.4908108711242676,-0.027567683,19.542646,0.48467516899108887,0.008946254,18,2.972599,0.019452571868896484,10.070142507384062,0.0
-3.790062e-09,1.2089226245880127,32,-52.40061921569232,-316.5137503421679,74.02218860855015,42.11618494987488,1.0826818,-146.16788745924126,0.563371380577875,-0.9715109920317073,0.021841276,0.48669886589050293,-0.02184128,19.779299,0.4922502040863037,0.0069815824,19,2.9846358,0.020050764083862305,-51.593023045893055,0.0
9.336019e-10,1.218876600265503,33,-51.52853618754889,-377.33949926603646,117.4441703989433,43.33964252471924,1.0825028,-140.74238456278974,0.7809280580036984,0.1455269920940232,0.019724006,0.48945140838623047,-0.019724004,19.773512,0.4823644161224365,0.006522825,19,2.9843433,0.019863605499267578,-13.475089953669183,0.0
5.5580824e-09,1.2041151523590088,34,-43.60425105639642,-362.0123625384293,92.96817084390284,44.58204174041748,1.0754628,-118.74395099425458,0.3808240721140019,-1.827582356810253,0.015136298,0.48695898056030273,-0.015136292,19.505547,0.4888021945953369,0.009384732,20,2.9706988,0.01993417739868164,11.89600743888451,0.0
1.1197741e-08,1.2607519626617432,35,-43.08270420343146,-285.4344240917779,83.07179848385053,45.846736431121826,1.0770745,-117.78414168341698,0.3970664469765116,-0.5280390517385569,0.024219397,0.5095329284667969,-0.024219386,19.584806,0.520164966583252,0.0068567605,19,2.974754,0.020804405212402344,-1.995562038103742,0.0
1.8690335e-08,1.2189791202545166,36,-36.107614829661216,-265.3728432841811,86.6630875499677,47.07179570198059,1.0774055,-103.61225817263484,0.6805176362697812,0.594999492569836,0.02220654,0.4932522773742676,-0.02220652,19.58757,0.4736628532409668,0.0064868033,19,2.9748952,0.01927495002746582,11.03381897493719,0.0
9.2053504e-10,1.1905102729797363,37,-46.442797734367915,-342.59319518666075,78.29611600774375,48.269407987594604,1.0736697,-109.99659004934458,0.6580251152118707,0.3990336709462423,0.022173675,0.49001145362854004,-0.022173675,19.437527,0.47592711448669434,0.0067333365,20,2.9672055,0.01962757110595703,-24.827691474751546,0.0
-7.42159e-09,1.2381622791290283,38,-31.4408393185274,-476.8097851284914,110.03640191172305,49.51226449012756,1.0704656,-101.9460473690022,0.5105229385736647,0.20445046559393443,0.039415367,0.49476003646850586,-0.039415374,19.3219,0.5152416229248047,0.009021513,18,2.961239,0.019977807998657227,14.637092750877144,0.0
-9.2142444e-10,1.2853384017944336,39,-49.148910802992305,-351.88951742036704,99.94138938417079,50.80439281463623,1.0887113,-136.6017116602019,0.39532965906634343,-2.7120928175734265,0.039915748,0.5085303783416748,-0.039915748,19.977331,0.5184640884399414,0.009670316,19,2.9945982,0.019696474075317383,-19.392870589701303,0.0
-0.0,1.2564928531646729,40,-31.141715213841543,-325.6511351566776,85.57865738035736,52.0673463344574,1.0881085,-84.95934527701945,0.677029909982712,0.36478285684620515,0.030633641,0.517611026763916,-0.030633641,19.96337,0.5086400508880615,0.009500014,19,2.993899,0.020160198211669922,36.64241449402803,0.0
-1.6356491e-08,1.2244431972503662,41,-39.696254635039104,-262.3450208303841,76.80343678625393,53.29622030258179,1.0923989,-102.94361853012249,0.5819620690268067,-0.674023588034947,0.028092222,0.48337411880493164,-0.028092239,20.07229,0.5024669170379639,0.006459599,20,2.9993403,0.019804716110229492,-2.349260121958423,0.0
-1.525879e-08,1.1800322532653809,42,-49.55602857266851,-335.62096284197855,93.81833365111848,54.480489015579224,1.0926443,-133.64624771645154,0.636102355993522,0.04903414091621816,0.028543515,0.472592830657959,-0.02854353,20.08084,0.48330187797546387,0.0066359243,18,2.999766,0.019212007522583008,-14.217401525673566,0.0
-0.0,1.251673698425293,43,-24.921621458144394,-158.44525854138638,41.47642180957543,55.77017021179199,1.0832107,-61.5759380975393,0.8012023483641458,0.3766047183122725,0.028484078,0.49968671798706055,-0.028484078,19.708345,0.4979979991912842,0.009463191,19,2.9810421,0.019956588745117188,-2.994384842132689,0.0
1.2831754e-08,1.2272248268127441,44,-37.19051142085776,-307.92859538811354,75.81253738912089,57.00147080421448,1.0783235,-107.73565970340833,0.5683776907694782,-0.11252930251560511,0.033742383,0.4884915351867676,-0.033742372,19.531261,0.5082967281341553,0.009876016,18,2.9720163,0.019616127014160156,-24.217227170615487,0.0
-1.4686034e-08,1.2524800300598145,45,-19.031443099663317,-175.65441175212,43.22746336248108,58.25895142555237,1.0690699,-62.06050979966759,0.6652352706205329,-0.00879626667419453,0.027877,0.49787306785583496,-0.027877014,19.173655,0.5311245918273926,0.007974319,18,2.9535372,0.02025628089904785,6.9991378477510295,0.0
-0.0,3.5382883548736572,46,-39.43533830411803,-284.28682321398736,89.88494459521087,61.801454067230225,1.0814353,-134.3542994894235,0.4175982858239132,-23203.839944418978,0.012044024,0.8490748405456543,-0.012044024,19.63869,2.4345405101776123,0.008520222,18,2.9775016,0.030933618545532227,-17.485667869271694,0.0
-0.0,1.2999417781829834,47,-21.334296724745776,-214.8650590359718,60.62430848396651,63.107975006103516,1.0934305,-60.529800004507166,0.753071996564508,0.24727363677833603,0.019850107,0.511646032333374,-0.019850107,20.092041,0.5557198524475098,0.0071712006,18,3.0003238,0.021859407424926758,-2.8125051470579194,0.0
-0.0,2.6389644145965576,48,-27.454311428347438,-247.68809495000716,68.50025084891577,65.75135231018066,1.0931543,-90.3628946400699,0.653801862173859,0.5058266322974911,0.022870407,0.7272472381591797,-0.022870407,20.113901,1.6719651222229004,0.006525307,17,3.0014112,0.025090694427490234,5.630139056672093,0.0
-3.790062e-09,1.2663676738739014,49,-21.104673651820363,-169.00718126885812,52.4526507291314,67.05499744415283,1.0867443,-73.02485882360456,0.7528803004963877,0.5949565899663336,0.027192919,0.5040132999420166,-0.027192922,19.910318,0.5339789390563965,0.007020599,17,2.991238,0.020433425903320312,-8.64786645753945,0.0
-3.7676022e-09,1.2700152397155762,50,-8.540760996699587,-234.98658831551245,60.31473571562723,68.32946848869324,1.0859293,-48.9428205119833,0.5213836641470914,0.06835704715004431,0.08027987,0.49002909660339355,-0.08027988,19.881311,0.5386583805084229,0.009664153,16,2.9897802,0.019739389419555664,44.205175618560304,0.0
-0.0,1.3069961071014404,51,-14.607325363532444,-179.76244869084104,48.50612487044961,69.64295840263367,1.0837826,-43.16340733592478,0.7604106256223553,0.47369067278396926,0.030088179,0.5059967041015625,-0.030088179,19.821049,0.5576679706573486,0.009720132,18,2.9867444,0.02074408531188965,26.405271079553046,0.0
1.1140125e-08,2.111894130706787,52,-10.58180327339312,-230.39943481783706,86.54239448679944,71.75969648361206,1.0896635,-77.32706442395468,0.44031095364717215,-4641.991998065349,0.013264328,0.6173801422119141,-0.013264317,20.04378,1.2619068622589111,0.0067084483,11,2.9979188,0.02286362648010254,90.49110471373659,0.0
7.3820945e-09,1.260383129119873,53,-19.93493972180144,-191.4644531642104,58.152908034897074,73.02581262588501,1.0852798,-64.5482187157852,0.57254138210115,-0.6034319093908873,0.023642512,0.4837334156036377,-0.023642505,19.843428,0.5409896373748779,0.0066899797,16,2.9878728,0.019564390182495117,8.521369550953636,0.0
-5.923443e-09,1.314493179321289,54,-10.935537683441058,-128.99129874709837,39.96029861240735,74.34500908851624,1.0984699,-41.875729743069236,0.5998791669801876,-0.23590929316474663,0.06868534,0.5222899913787842,-0.068685345,20.307503,0.5640647411346436,0.0073252255,17,3.0109904,0.02063298225402832,0.7451519391021435,0.0
1.3658064e-08,2.5349791049957275,55,-4.037533428784432,-85.9320731947031,29.838918513391818,76.8843252658844,1.0965037,-30.49533383681614,0.434712852997762,-9650.406180829728,0.020259159,0.7006337642669678,-0.020259146,20.246101,1.5936763286590576,0.009349865,16,3.0079622,0.02683234214782715,12.867273063968813,0.0
9.286021e-10,1.2714111804962158,56,-13.778134404819612,-250.5793845018303,61.277728981581504,78.19384860992432,1.0869131,-56.757932949978596,0.6118639221461896,0.04690304497734943,0.02218511,0.4813246726989746,-0.02218511,19.863749,0.5411958694458008,0.009878077,16,2.9888964,0.019354581832885742,16.889776726536994,0.0
1.6650796e-08,2.5907609462738037,57,6.520723254758699,-114.0341768028706,49.51776124013179,80.7888925075531,1.0942202,-26.401713524179733,0.4625439555770323,-61984.315973511424,0.01149881,0.5884430408477783,-0.011498793,20.18423,1.7579410076141357,0.008845981,9,3.0049016,0.022389888763427734,36.700779688126445,0.0
3.762029e-09,2.5058629512786865,58,-5.0771404354491,-250.98601660560112,91.76028338021679,83.29898595809937,1.104672,-79.27444598738997,0.5033448434775889,-0.35459779538794245,0.031673748,0.4930129051208496,-0.031673744,20.419075,1.7893238067626953,0.009656007,7,3.0164695,0.018738269805908203,-3.469640444463753,0.0
-0.0,1.358588695526123,59,-5.118853417208857,-161.3680590455446,39.46071691920802,84.66219305992126,1.0913328,-44.08619179253445,0.8082636446378159,-1.194287898911392,0.024631308,0.5016586780548096,-0.024631308,19.975649,0.6239330768585205,0.00725989,15,2.994514,0.020218372344970703,0.989410005666727,0.0
1.4191582e-09,1.5687432289123535,60,-3.7111497105801567,-173.71494081755753,50.77842165887365,86.23522758483887,1.0978973,-47.45482560965332,0.439273332731246,-1.7864623489461855,0.026948117,0.5237147808074951,-0.026948115,20.251358,0.8037946224212646,0.009170437,12,3.0082219,0.020697593688964844,11.06305972233676,0.0
-1.8708668e-09,1.3567266464233398,61,-11.235976551311309,-90.33912466160521,27.361222527539656,87.59646415710449,1.094041,-43.86655061873185,0.7306834482556239,0.4039835521274966,0.028516252,0.5256304740905762,-0.028516253,20.091084,0.5880124568939209,0.008319018,15,3.000276,0.02096724510192871,6.094905696520783,0.0
3.7994994e-09,1.3293404579162598,62,-7.436306171481864,-256.8204812891437,68.11505784486586,88.96364426612854,1.0951211,-65.26741326732278,0.6907170342793475,0.6465928973039425,0.011900913,0.47924089431762695,-0.011900909,20.082956,0.5971386432647705,0.006654666,14,2.9998715,0.019974708557128906,14.400103500640242,0.0
-0.0,1.52077317237854,63,0.7456449896498671,-230.16833696535673,62.00822332230778,90.4886384010315,1.0975688,-55.15199340018481,0.6339211131556401,0.7004216411767681,0.038117483,0.5384867191314697,-0.038117483,20.15585,0.7543694972991943,0.0094025945,13,3.0034945,0.02034616470336914,24.84739598761604,0.0
-1.902161e-08,2.2852466106414795,64,-2.3782385396749075,-150.81409144625854,68.24978101960876,92.78109908103943,1.1127396,-24.60011424813268,0.45094802783586496,-8836.609277652276,0.013084429,0.5624830722808838,-0.013084448,20.655804,1.4940171241760254,0.009766252,11,3.0279963,0.021233081817626953,151.31136556965566,0.0
4.5027115e-10,1.3945248126983643,65,-4.828233129125658,-207.8336177309775,54.20413453786023,94.18037033081055,1.131168,-32.01916110995479,0.5745594428709889,-0.9249116399775925,0.01807046,0.5255563259124756,-0.01807046,21.427979,0.612199068069458,0.006822273,16,3.0646975,0.02113199234008789,18.21322305336524,0.0
-1.10946115e-08,1.3652567863464355,66,2.3069812749100693,-79.17950700146578,28.004413451866697,95.55135345458984,1.1240371,-21.881002405594803,0.7119238876579935,0.6994179352241885,0.026598763,0.5178332328796387,-0.026598774,21.164171,0.6043598651885986,0.009830362,16,3.0523098,0.021064043045043945,31.588430728840848,0.0
-0.0,1.8407306671142578,67,-10.105077997225427,-217.69731456495208,55.34847400546449,97.39641833305359,1.124178,-68.14774072420583,0.5634514753469194,0.3009874123087629,0.01916557,0.6250202655792236,-0.01916557,21.159096,0.9874508380889893,0.009776934,15,3.05207,0.02306509017944336,-5.634745823030528,0.0
-6.8733286e-09,2.138329267501831,68,14.437443248197466,-232.018996907303,119.79558199750538,99.53877019882202,1.1180524,-58.49046161351246,0.42828793449816693,-2162.839397981351,0.007823695,0.5400378704071045,-0.007823702,20.87962,1.3652315139770508,0.006725193,8,3.0387735,0.02055668830871582,140.49953830187582,0.0
1.1078502e-08,1.5753366947174072,69,-3.4941655817288444,-165.82533404897174,53.35584094550793,101.15196943283081,1.1266766,-47.71355407239675,0.7964141818636485,0.39808203982143975,0.02731032,0.5102427005767822,-0.027310308,21.088593,0.8370318412780762,0.009154759,14,3.0487323,0.02031850814819336,30.537353458913344,0.0
1.5987834e-09,1.8090200424194336,70,13.396744007455075,-150.34105180241585,58.801796817681655,102.96595931053162,1.1473083,-28.004830960285272,0.7818012184481097,0.7362691274667823,0.029961683,0.5855317115783691,-0.029961681,21.875708,0.9930808544158936,0.009033219,14,3.0853767,0.023400306701660156,62.85243943257535,0.0
7.1136546e-09,2.5227556228637695,71,8.72293752644523,-286.77533676745946,102.37874576275259,105.4932508468628,1.1559252,-104.34461102405821,0.5702905726647293,0.5659066143315614,0.024312636,0.6213116645812988,-0.024312628,22.190567,1.6363537311553955,0.0068506626,9,3.0996673,0.02261209487915039,30.775068668948734,0.0
-0.0,2.637542486190796,72,11.826153944209482,-128.28335721540827,53.952533332038435,108.1352767944336,1.1497307,-27.098039919445707,0.7093336679349127,0.5879029216064049,0.017770963,0.7128870487213135,-0.017770963,21.995539,1.6837060451507568,0.007525792,15,3.0908396,0.026066303253173828,60.14239549080875,0.0
-0.0,3.2216084003448486,73,3.5876194461914137,-190.88908445291412,102.94306811517606,111.36140584945679,1.1579458,-55.8503942270605,0.516672403121866,-2726.2210331530314,0.0092755975,0.5706560611724854,-0.0092755975,22.213976,2.423161745071411,0.006434843,5,3.1007216,0.020832300186157227,63.004557275458204,0.0
9.85514e-09,3.4746692180633545,74,20.14374784559626,-137.51358266432794,67.78153410977046,114.87336301803589,1.1717805,-18.334433646576187,0.7095748866775026,0.19910773295031814,0.020017156,0.7269244194030762,-0.020017147,22.89399,2.511958122253418,0.008630577,6,3.1308744,0.026103973388671875,47.933751581519324,0.0
7.580124e-09,1.8986966609954834,75,15.349127867715522,-373.39410923516596,150.25509183362635,116.77778577804565,1.1891389,-105.07428510815502,0.6669794992427612,0.5409756358131717,0.033798795,0.5227260589599609,-0.033798788,23.515354,1.1275196075439453,0.009491808,8,3.1576536,0.020274877548217773,24.10816969996192,0.0
6.4812817e-09,2.3259265422821045,76,18.234460516591348,-318.7194224279407,110.89011010254777,119.10832929611206,1.2011809,-57.4458975835112,0.7461705945052898,0.14442018738431783,0.030081177,0.5717122554779053,-0.030081172,23.911928,1.5034708976745605,0.009962245,9,3.1743774,0.02142810821533203,39.76896155889517,0.0
3.1842213e-09,2.385197877883911,77,6.909761393378037,-236.94645324568867,132.5735206201557,121.49797940254211,1.2012379,-37.851632578599805,0.6685009741102829,0.1914658531111646,0.017127102,0.6093955039978027,-0.017127099,23.918629,1.51411771774292,0.009815691,9,3.1746576,0.023326635360717773,251.16218653589266,0.0
-1.739488e-09,2.744246244430542,78,25.282135251818907,-107.21490280915904,50.963049909340874,124.28048706054688,1.1966527,-4.972137251170749,0.40848187195071795,-81.8989274249473,0.007889621,0.6261982917785645,-0.007889623,23.596102,1.8712682723999023,0.006494271,7,3.1610816,0.02261209487915039,58.63296197758461,0.0
3.771327e-09,2.4063758850097656,79,19.252144817118584,-206.51428895565212,136.20238941557886,126.69146132469177,1.2024019,-35.20352172178492,0.28095980857079067,-1.3623775988201916,0.0015482334,0.6038680076599121,-0.0015482297,23.920128,1.5660526752471924,0.0006655436,7,3.1747203,0.02162909507751465,221.74499780508006,0.0
-6.64003e-09,1.9448323249816895,80,16.427989589978598,-176.99154882202532,80.01978151234384,128.64035630226135,1.2000554,-60.70904344551631,0.7389249402904849,0.19228836854427866,0.0211801,0.5588529109954834,-0.021180108,23.824566,1.1521129608154297,0.0071569034,9,3.1707172,0.02214789390563965,54.233707350317474,0.0
9.503481e-09,2.708656072616577,81,27.254916379539218,-213.18791165408805,95.28020761193395,131.35383892059326,1.1945144,-62.69475588822316,0.771500280552842,-0.1767580584989754,0.020011125,0.6085376739501953,-0.020011116,23.611206,1.869847297668457,0.009962978,5,3.1617215,0.021728515625,15.925695970136715,0.0
-9.437648e-09,2.41336989402771,82,17.909726283375463,-245.11432557429796,70.17050128787746,133.77169919013977,1.1875191,-96.79278209342036,0.6295813599748867,-1.2263912468798441,0.0259179,0.5558478832244873,-0.02591791,23.304348,1.5985705852508545,0.009617396,7,3.14864,0.020397663116455078,-11.006390341352429,0.0
-1.0791223e-08,3.0133512020111084,83,31.287659896713393,-195.10445395623188,95.51549325806914,136.82392144203186,1.1833365,-63.41834181743411,0.4148976210282489,-13.89570920507804,0.017544258,0.5704340934753418,-0.01754427,23.0825,2.2175958156585693,0.0089580845,3,3.1390748,0.0198514461517334,28.480233452785995,0.0
-1.412197e-08,2.3439459800720215,84,-1.2665385976794632,-306.94619754408245,92.00313290321141,139.1722617149353,1.2088978,-67.47573063837518,0.23574753536344542,-11.12672865494349,0.04781324,0.6448452472686768,-0.047813255,24.128443,1.4623041152954102,0.0072293715,9,3.1833913,0.024019718170166016,9.699598587576247,0.0
1.2513065e-08,3.2188374996185303,85,18.99903687094702,-228.84700307470845,134.22091239993173,142.39549255371094,1.212673,-7.281310818458196,0.5164950933834027,-1.3640996440776796,0.021499464,0.7031536102294922,-0.021499451,24.275415,2.2832252979278564,0.009775278,6,3.189464,0.0238187313079834,233.3590085138361,0.0
