AveragePolicyStd,AbsLearnSignal,AverageReturn,LossBefore,ExplainedVariance,Time,EnvExecTime,AverageAbsY,AverageDiscountedReturn,AverageY,Iteration,ItrTime,AverageAbsQ,AverageQ,AbsLearnSignalOld,AverageAbsQYDiff,MeanKL,MaxReturn,NumTrajs,ProcessExecTime,Entropy,StdReturn,PolicyExecTime,AbsLearnSignalNew,dLoss,LossAfter,MinReturn,MeanKLBefore,AverageQLoss,Perplexity
0.9672803,0.41961000731063863,-36.61404597794493,-4.833569,0.4706079272512764,1128.0600395202637,2.456820011138916,17.76763097652133,23.090075136009276,12.696484088915753,108,9.572720766067505,17.701939,12.697123,0.416890447718231,1.293434074509368,0.009897143,16.258400717008215,3,0.021875858306884766,2.7702808,39.34409016237346,0.5907690525054932,0.41961000731063863,0.060787678,-4.8943567,-78.06074671371472,0.0,8.941537,15.963117
0.9691571,0.5047736650755066,41.39637795968441,-10.0794525,-0.25428208642433114,1137.0692777633667,1.7397401332855225,17.574996667411398,31.48279013363894,12.355236851430904,109,9.003031969070435,17.503204,12.358649,0.5040609500801579,1.3075308734830675,0.0069222795,226.64253586510955,5,0.024058103561401367,2.77377,123.52388639680757,0.6305296421051025,0.5047736650755066,0.065587044,-10.14504,-92.51971795010351,0.0,9.756056,16.018913
0.9685469,0.7593740364404942,-55.2753966139609,0.5936086,0.026171162943088744,1147.2876465320587,3.0858826637268066,17.506558176259194,21.94651759276918,11.962829775074365,110,10.178225040435791,17.42846,11.962132,0.7582098414678703,1.3345194298760628,0.006446365,-45.2819398586542,3,0.02259540557861328,2.7723048,12.73799231902124,0.6116957664489746,0.7593740364404942,0.034834266,0.55877435,-73.25221701898552,0.0,10.426705,15.995458
0.9684389,0.557666945350565,19.451711663480356,-7.0395417,0.27485153712003996,1159.2069442272186,4.527299165725708,17.71655637256151,33.72579142992959,12.064722324760453,111,11.878273010253906,17.63719,12.065116,0.5551884057304253,1.3168846732473969,0.0065457905,238.39489854158205,5,0.03184866905212402,2.7720737,117.57235312764648,0.917961597442627,0.557666945350565,0.0344553,-7.073997,-71.962046361211,0.0,10.946572,15.991762
0.9611226,0.8068576509609664,-78.31806777422639,-1.2611852,0.27436742081854315,1168.9791412353516,2.8241848945617676,17.65386941344581,32.8591020535689,11.85421584772025,112,9.730654239654541,17.581661,11.855059,0.8064851806267137,1.292909784632021,0.009552376,-62.06334142223909,2,0.0180509090423584,2.7566867,16.254726351987294,0.4799153804779053,0.8068576509609664,0.03466022,-1.2958454,-94.57279412621368,0.0,9.548559,15.74758
0.96550864,0.45339889582980375,-12.160969894388533,-2.5527043,0.2826504422454187,1180.5576539039612,3.955960988998413,17.82190305319009,27.85114801860946,11.739737383786393,113,11.573028564453125,17.748121,11.742321,0.4499288678984393,1.3399908675425423,0.009981243,244.58636600679182,5,0.034296274185180664,2.765711,128.80398723723144,0.9847261905670166,0.45339889582980375,0.048143864,-2.6008482,-92.44128920206931,0.0,11.612238,15.890335
0.96979994,0.6627391458792251,40.16660228252572,-14.113516,0.603069892137823,1190.6332199573517,2.665569543838501,17.926116579129527,61.36919066247604,11.825639868604132,114,10.035256624221802,17.852884,11.826194,0.661079135559613,1.292400114962506,0.0069491663,180.6607187105767,2,0.01948690414428711,2.774493,140.49411642805097,0.5405783653259277,0.6627391458792251,0.067741394,-14.181257,-100.32751414552526,0.0,10.760756,16.030497
0.96362257,0.6271737308846097,17.81651447188269,-17.418896,0.8889359689540819,1200.8067753314972,3.0203309059143066,18.01296616997562,40.95182570159943,11.821917189818812,115,10.133588790893555,17.930223,11.823743,0.6160024571549332,1.3273052781509276,0.0099815065,155.2961763608417,2,0.018898487091064453,2.7621157,137.47966188895901,0.5171043872833252,0.6271737308846097,0.058519363,-17.477415,-119.66314741707633,0.0,11.766904,15.833306
0.9600291,0.7055247885770243,54.47673919301376,-12.992793,0.6578262458490252,1210.4049038887024,2.3791096210479736,18.100107336913876,59.96308632796655,11.612935044251294,116,9.555982828140259,18.019424,11.614182,0.697674093193673,1.3173999189514547,0.00983551,179.75466683808096,2,0.019580602645874023,2.754659,125.2779276450672,0.5450446605682373,0.7055247885770243,0.07611942,-13.0689125,-70.80118845205344,0.0,11.722598,15.71568
0.95902556,0.4359119110431256,-11.513327565360484,-4.0361867,0.15284333446551912,1220.2451677322388,2.5816915035247803,18.452745950750096,31.49980924546071,11.66856212521256,117,9.834905862808228,18.375406,11.669534,0.43472002759040074,1.3416578384729563,0.009871937,268.97673438412636,4,0.025974750518798828,2.7522013,168.0607440660493,0.6644196510314941,0.4359119110431256,0.050807476,-4.086994,-178.3121872200506,0.0,11.774277,15.677104
0.95967686,0.578522715457037,161.46528528249652,-36.130695,0.5409847197329224,1229.6539726257324,2.124309539794922,18.621583896905324,69.25900835501187,11.789531845772288,118,9.368707418441772,18.546146,11.789678,0.5727083048685991,1.351230984146845,0.0064844238,172.1343420528499,2,0.018491268157958984,2.7534702,10.669056770353365,0.5095055103302002,0.578522715457037,0.05109787,-36.181793,150.79622851214316,0.0,13.466952,15.697009
0.9625864,0.5299482166064275,-33.86330007022597,0.24603069,0.3208385944143163,1239.6850712299347,2.5700571537017822,18.797850983370598,21.426896041764618,11.68791410327872,119,10.025843381881714,18.70581,11.687482,0.5267053197029999,1.3258080374787165,0.009447752,37.98160119013539,3,0.022733211517333984,2.7600534,51.656973595531795,0.6336390972137451,0.5299482166064275,0.06353882,0.18249187,-81.24860391157964,0.0,11.811029,15.800687
0.9622288,0.44397650060490973,-20.87893261209585,-5.000395,-0.5550905336266312,1249.4287638664246,2.558349847793579,18.71572363072488,13.204979086340071,11.58326877005244,120,9.697091102600098,18.624088,11.584686,0.4419674269574748,1.3440880541458324,0.0064052893,122.98853460760203,4,0.02226996421813965,2.759277,83.89382568682889,0.6170449256896973,0.44397650060490973,0.026093483,-5.0264883,-78.83558649290319,0.0,14.5676,15.788425
0.96531314,0.7038318054096638,-91.30273034597933,-1.545102,0.5337871146793045,1259.7570283412933,3.3558952808380127,18.655538133854506,11.224427920787193,11.50611403045375,121,10.323141098022461,18.566467,11.507505,0.703103055301427,1.3088234798141576,0.0068947123,-85.86178304469976,2,0.01842212677001953,2.7655969,5.440947301279564,0.5002985000610352,0.7038318054096638,0.036459684,-1.5815617,-96.74367764725889,0.0,12.2976675,15.88852
0.9626455,0.3631005754231617,-41.62285176219155,-4.681486,-3.6418319267549046,1269.4353544712067,2.582685947418213,18.869848764019544,22.80233221756497,11.497523761594854,122,9.636289358139038,18.800627,11.499738,0.3607055693949881,1.2903635687585873,0.009683259,0.7772436514702008,3,0.021528244018554688,2.7604275,31.1437324585152,0.5792872905731201,0.3631005754231617,0.054558277,-4.7360444,-73.14627289323045,0.0,12.596035,15.806599
0.9613798,0.5843652976665449,-85.40649195346332,6.297813,0.20871723066051906,1278.4387187957764,1.8789594173431396,18.82798944299623,32.25083315405294,11.155742252380108,123,8.99839186668396,18.759666,11.157744,0.5827135955462704,1.3398655996055129,0.0064630318,-33.090230280140176,3,0.021494150161743164,2.757604,45.32678861318047,0.6073575019836426,0.5843652976665449,0.038034916,6.259778,-143.6431704874912,0.0,13.708318,15.76203
0.95849466,0.5903878696989987,83.9958226746815,-7.160529,-27.19578520534919,1288.4500601291656,2.857452869415283,18.702043681608902,29.320704680757302,10.583463184544907,124,9.969928741455078,18.634336,10.586735,0.5902239727730769,1.3176956870820657,0.0098871505,247.61494249188976,4,0.02442765235900879,2.7518997,121.45436894818961,0.7097892761230469,0.5903878696989987,0.09385443,-7.2543836,-69.76272809285985,0.0,13.556074,15.672377
0.9579745,0.5920815530569947,30.548161975925165,-6.2428184,0.5459798935770002,1298.660876274109,2.9484617710113525,18.758382822668732,25.28337157804052,10.773881800740108,125,10.205791473388672,18.701994,10.776503,0.5930916434825403,1.2807167338524523,0.0071607716,112.98278021629608,3,0.025405168533325195,2.7508926,111.58544374758299,0.7173056602478027,0.5920815530569947,0.035413742,-6.278232,-127.20397958156525,0.0,11.759797,15.656601
0.9585586,0.6213868435090747,-61.416523685688,2.7904787,-2.0385938193081072,1308.0909383296967,2.4735841751098633,18.62063789838782,23.92397774432079,10.48775655322893,126,9.388175249099731,18.563004,10.489114,0.619031298511461,1.310038747403608,0.009278443,-51.87660752888766,2,0.01870560646057129,2.7521706,9.539916156800338,0.5102512836456299,0.6213868435090747,0.035374403,2.7551043,-70.95643984248834,0.0,11.772548,15.676622
0.94926775,0.5848040297749976,50.930854239183105,-25.465675,0.08800362375865145,1318.1022481918335,2.877012252807617,18.872156806289304,42.27967480231116,10.747022945714939,127,10.006468772888184,18.81747,10.747716,0.5822352516478463,1.3385239537553204,0.0072620898,149.37037100197867,4,0.023893117904663086,2.7328029,92.6552297021503,0.6378500461578369,0.5848040297749976,0.066137314,-25.531813,-90.99598015373552,0.0,13.433065,15.375923
0.948366,0.8307776600485908,-40.07095149815833,1.4470162,-1.297456520382311,1327.5838372707367,2.435987710952759,18.790128355811106,42.913682076834974,10.70968341479143,128,9.441292762756348,18.734234,10.712915,0.8313709574018932,1.3016692543957826,0.009541783,-6.71872852826431,2,0.01831364631652832,2.7306406,33.35222296989402,0.4935436248779297,0.8307776600485908,0.029971838,1.4170444,-73.42317446805235,0.0,11.829133,15.342713
0.9470404,0.6778154182671559,10.713051318680016,-6.9580073,-0.23640298728049713,1336.1265699863434,1.5937221050262451,18.89781483358647,34.374910178024955,10.713132396644232,129,8.537016153335571,18.832434,10.71373,0.6770861494863889,1.3482854510838647,0.009933161,125.18780045794607,2,0.01842474937438965,2.727815,114.47474913926605,0.48708152770996094,0.6778154182671559,0.077077866,-7.035085,-103.76169782058604,0.0,14.153539,15.29942
0.9453901,0.5168853303867947,150.42973531592804,-23.759695,-0.3828580204084635,1346.4097084999084,3.036412239074707,19.394102712584218,49.32309339766055,11.405499538538036,130,10.243633031845093,19.33471,11.407765,0.5138344772091189,1.383066132751885,0.006751769,167.24841000831816,3,0.024573087692260742,2.7240946,16.48147518690244,0.7327666282653809,0.5168853303867947,0.041374207,-23.80107,128.04514581821928,0.0,15.866781,15.242607
0.9525275,0.5362171085963588,56.9537334878056,-22.527756,-0.19618079135618482,1355.6820023059845,2.2201075553894043,19.46934923030802,32.67732073499467,11.449247351692332,131,9.232535123825073,19.412418,11.44862,0.5333186671147251,1.3274350695301456,0.0066192094,114.27882369030715,3,0.021260499954223633,2.73936,40.70693771273922,0.5812561511993408,0.5362171085963588,0.06869888,-22.596455,23.713231213367052,0.0,11.667768,15.477078
0.9514861,0.7538330874552185,-104.34815090326705,2.1917875,-3.139475380480839,1365.4138531684875,2.6495888233184814,19.44788155528098,18.619565405638234,11.668169801504956,132,9.723360776901245,19.388657,11.668127,0.7535928212947032,1.3607761035462722,0.009242043,-102.99802182961855,2,0.018471240997314453,2.7373304,1.350129073648496,0.4878106117248535,0.7538330874552185,0.0413754,2.150412,-105.69827997691554,0.0,12.629256,15.445697
0.952584,0.5562788712798644,77.15425054990058,-15.182933,-0.9094063626604192,1374.5810134410858,1.9782817363739014,19.837147286332304,34.57275646739037,12.028170870963143,133,9.127678394317627,19.767265,12.029486,0.5562323083312869,1.3363435959530061,0.009883335,266.74653447135006,4,0.021040678024291992,2.7391164,167.86135063564154,0.5819258689880371,0.5562788712798644,0.06781101,-15.250744,-96.11692717273321,0.0,12.02703,15.473308
0.95014095,0.6969561646754459,50.331812866314166,-33.514286,0.2452119492802226,1383.9208874702454,2.149587631225586,20.14611685667548,31.548820513281793,12.330888899664316,134,9.334886312484741,20.086777,12.330812,0.6958513226594771,1.362954965780215,0.0098282145,199.49801592548982,5,0.025525331497192383,2.7346935,122.67310758672419,0.6802856922149658,0.6969561646754459,0.0639801,-33.578266,-96.857144984945,0.0,14.784842,15.405022
0.9519232,0.618974781807181,73.76419244784381,-7.5379553,0.4536088468798163,1395.2211337089539,4.0210959911346436,20.263174894944555,40.382577520558456,12.422012897105413,135,11.258792400360107,20.211597,12.424479,0.6185399775259774,1.359465084928155,0.0064978697,216.44256377494995,4,0.02724909782409668,2.7383592,140.07694524408367,0.7459423542022705,0.618974781807181,0.03407049,-7.572026,-74.03031020732742,0.0,13.681663,15.461596
0.94926304,0.547029052371524,117.27482648431145,-8.711338,0.11717023820650785,1404.8259601593018,2.593991279602051,20.319087478483482,39.5223820280408,12.331486029114421,136,9.562366962432861,20.267399,12.332762,0.5454273554470491,1.3618075650375359,0.008878364,187.4360945406703,3,0.02099752426147461,2.732682,52.41453670779985,0.5634043216705322,0.547029052371524,0.05543518,-8.766773,61.48253303486003,0.0,13.0889435,15.374064
0.94989854,0.8548839019142997,48.75824265286382,-4.732406,-5.248773519045978,1414.7718195915222,2.7348403930664062,20.301147935367734,27.93611190427519,12.359886141917823,137,9.940578937530518,20.244394,12.361365,0.8557657751207075,1.3260213039424222,0.0068961987,158.29175409214116,3,0.02810955047607422,2.733795,105.63879103810358,0.7895734310150146,0.8548839019142997,0.041056633,-4.773463,-93.99225396146767,0.0,11.160721,15.391185
0.94956195,0.6640093876131355,98.2285126105898,-15.927887,0.5434506600993423,1424.0482621192932,2.2121047973632812,20.329431823744034,37.34942317594841,12.47790393310318,138,9.23451828956604,20.276308,12.479799,0.6647595806557527,1.390033736960042,0.0097334,140.2319423003089,2,0.018686771392822266,2.7331314,42.0034296897191,0.503309965133667,0.6640093876131355,0.07852554,-16.006413,56.225082920870705,0.0,13.645955,15.380976
0.9492464,0.5362299990678548,4.971350802815475,-8.891055,-0.9088529287991718,1434.0716345310211,2.9293062686920166,20.272285872045195,22.646687858516742,12.380852906043266,139,10.017722129821777,20.207981,12.380683,0.5345624920332953,1.3284743826141159,0.00910833,97.19193477987884,3,0.02500438690185547,2.7328265,125.56858178817737,0.7103321552276611,0.5362299990678548,0.087623596,-8.978679,-172.56468454156845,0.0,11.393138,15.3762865
0.9482145,0.6651855767188084,-1.3078773695289339,-9.08047,0.02051251908125762,1443.2395598888397,2.0125975608825684,20.298240123756468,20.286016512768153,12.186101234246538,140,9.128219842910767,20.24106,12.1862755,0.6635086863691655,1.334489254685739,0.009756527,178.64906623997646,6,0.023143529891967773,2.7307494,113.13811705908559,0.5986065864562988,0.6651855767188084,0.06972885,-9.150199,-91.38545460883486,0.0,11.676018,15.344381
0.9481233,0.6393652773745473,-5.958744206311525,-2.2224143,0.4336526343681808,1452.6153182983398,2.2400171756744385,20.331982427659383,14.689013876364745,12.128404954046841,141,9.37075924873352,20.281837,12.127849,0.6385546603582541,1.3143324998175647,0.009781032,121.45732874855203,6,0.02349233627319336,2.7302568,78.79977638201154,0.6509897708892822,0.6393652773745473,0.06175995,-2.2841742,-75.37904408518163,0.0,11.585649,15.336825
0.94853926,0.7291432681967079,189.3192269276606,-24.35567,-2.5059911641231496,1462.2734694480896,2.5260918140411377,20.231099630271043,45.818025521597676,12.061301702039312,142,9.618643522262573,20.180567,12.064155,0.7289785880042232,1.3185782905842904,0.009586234,257.2365734425477,4,0.023152828216552734,2.7310596,99.49160596979378,0.640366792678833,0.7291432681967079,0.09407616,-24.449747,17.36315485030501,0.0,12.31619,15.349142
0.94964886,0.5289426805892218,129.27686281128726,-18.721977,-0.20765377964971599,1471.4582495689392,2.146772861480713,20.310980785874918,51.58936207204827,12.144830847582519,143,9.179930686950684,20.236725,12.145674,0.5268381278274489,1.3395487551634615,0.009532411,288.7488566259009,4,0.02346944808959961,2.7335706,164.98647964431316,0.6503286361694336,0.5289426805892218,0.10339546,-18.825373,-97.60559226219526,0.0,13.054797,15.3877325
0.9518712,0.7229125831832404,-3.7708743478417452,-1.7008424,-6.918268063968437,1481.4442121982574,2.901061773300171,20.14026626569322,16.81099775278418,11.901682552435624,144,9.946576356887817,20.07197,11.90187,0.7235574640409118,1.3188962671791675,0.009548913,48.568046185377014,3,0.022418975830078125,2.738123,47.35076660993975,0.621281623840332,0.7229125831832404,0.06425917,-1.7651016,-66.11519737696256,0.0,12.392209,15.457942
0.9517372,0.4052047226186309,21.540613270219723,-0.21047276,-0.03808221990500238,1491.6589393615723,3.049718141555786,19.93080529163946,19.63976687134038,11.586543247468965,145,10.209959983825684,19.866724,11.586791,0.4048495071873948,1.2748077703046308,0.009499244,138.62143811392076,4,0.026547908782958984,2.7378314,91.62389774385278,0.722714900970459,0.4052047226186309,0.047307312,-0.25778008,-68.48726339586301,0.0,11.344113,15.453436
0.94927037,0.7488458146463508,158.31756801812213,-19.458181,-0.5562202263554032,1500.7748634815216,2.008174180984497,20.02160578232013,47.59797234357874,11.739854891027537,146,9.076067924499512,19.96996,11.740308,0.7490110997544897,1.2741067980173264,0.009987547,243.52254859902106,3,0.02300286293029785,2.7325685,60.55147830386966,0.6035239696502686,0.7488458146463508,0.097818375,-19.556,108.31198713438177,0.0,10.867075,15.37232
0.9482616,0.7298100955614093,76.72615561014534,-3.9061952,-0.5318010973524199,1510.1177167892456,2.248328924179077,20.031708783471753,39.67954287052987,11.673146465562468,147,9.337868213653564,19.975218,11.672737,0.7293173087613941,1.2290431342182082,0.0065386007,273.5621441589307,4,0.02519822120666504,2.7305532,161.21519065648533,0.7148580551147461,0.7298100955614093,0.036944866,-3.94314,-170.34899342563182,0.0,9.262379,15.341371
0.94834715,0.730126965375042,76.45844347495047,-11.42966,-0.3744533457081538,1519.9865465164185,2.631941318511963,19.94340526812522,32.816502212195864,11.560153306975584,148,9.828670024871826,19.888742,11.560872,0.7296078252236871,1.2377109384878588,0.0095842,190.3733824894789,3,0.025803089141845703,2.7306426,124.64461644191454,0.6693034172058105,0.730126965375042,0.07745266,-11.5071125,-96.99778402532921,0.0,10.27347,15.342742
0.95129335,0.5838023524612552,61.43179278744362,-10.073359,-0.6373837225712329,1529.955507516861,2.7609658241271973,19.77115430324508,40.93609071995792,11.2273146484567,149,9.9636070728302,19.72488,11.228713,0.5809942553472773,1.1952122041215234,0.009774324,204.40535179063545,4,0.026082754135131836,2.7367556,126.72687502214987,0.7192745208740234,0.5838023524612552,0.060214043,-10.133573,-130.399158934181,0.0,8.610766,15.436821
0.95202476,0.602343677581015,93.94236142095843,-11.674868,0.3410024336439377,1538.7254691123962,1.841524362564087,19.697756426314566,39.55264704815224,11.141940923052246,150,8.729658365249634,19.651567,11.140619,0.5984599045209599,1.2098128059065447,0.00969232,164.68995427491694,2,0.018273353576660156,2.738271,70.74759285395851,0.4873025417327881,0.602343677581015,0.067477226,-11.742345,23.194768566999926,0.0,9.4083,15.460231
0.9554152,0.4914227118942745,34.94185298939277,-7.744765,-0.13704805586319657,1548.585753440857,2.5867056846618652,19.678869447412527,29.69026282799458,11.235415025072884,151,9.854680061340332,19.624979,11.236,0.4882101181567576,1.1681934998705554,0.009791442,194.0050753147537,5,0.027508020401000977,2.7455747,90.56921143570003,0.7330372333526611,0.4914227118942745,0.059830666,-7.8045955,-69.11699667753162,0.0,8.383344,15.573562
0.95678335,0.5476134123530948,48.58365157742348,-17.84025,0.47195634128314157,1558.220222234726,2.3591842651367188,19.739598852648722,35.145050964410686,11.235845917330629,152,9.592876434326172,19.682552,11.236266,0.5460694107975365,1.2040322361047147,0.009536052,243.11464366479038,5,0.025715112686157227,2.7485507,124.90636443044444,0.7178585529327393,0.5476134123530948,0.050933838,-17.891184,-74.66869223352867,0.0,9.802827,15.619977
0.9588632,0.7023568676303635,166.2974380370401,-22.102184,0.5801644720553754,1567.9936456680298,2.643789291381836,19.804354790069727,50.60351671043619,11.44850807850497,153,9.768072843551636,19.745123,11.447988,0.7025435784002484,1.1962629948953496,0.009363088,251.38591983696176,3,0.022637128829956055,2.753204,62.43770582104575,0.6286773681640625,0.7023568676303635,0.057676315,-22.15986,103.31638327015085,0.0,9.609811,15.692833
0.95525926,0.549935944307148,74.66180763033954,-8.970847,-1.2911467292084668,1577.2094557285309,2.172534704208374,19.948459834707855,41.00334354232722,11.588251468479775,154,9.176024436950684,19.883522,11.588054,0.5496387241088846,1.209627581859847,0.009483614,216.31648561877267,3,0.01851511001586914,2.7455268,120.32300963624151,0.5108935832977295,0.549935944307148,0.061109543,-9.031957,-77.81664357234352,0.0,10.080652,15.572815
0.95644844,0.5569250737325518,194.18902848862734,-24.388887,-16.11426949276115,1585.8804020881653,1.605513095855713,19.982908864582765,45.93874939643176,11.58266613149783,155,8.662367820739746,19.923105,11.583153,0.5568368843229884,1.2061133074912738,0.009591988,242.6936553247571,5,0.020832538604736328,2.7479856,53.78529904863034,0.5529215335845947,0.5569250737325518,0.059057236,-24.447945,90.35807587658863,0.0,9.657719,15.611153
0.958636,0.5838844141938935,143.55650858427677,-20.137537,0.3391002239607255,1595.1667380332947,2.1295416355133057,20.270181174725245,44.34348188561884,11.723054752744565,156,9.246047496795654,20.210558,11.72337,0.5815280985635144,1.2033583565668728,0.0064361235,223.22009312977298,6,0.025267839431762695,2.7524812,70.04101663687675,0.711179256439209,0.5838844141938935,0.05294037,-20.190477,31.693024035602605,0.0,10.132612,15.681493
0.95929027,0.45174389257519126,118.10135386549611,-23.068035,-14.189715893810789,1604.084537744522,1.883427619934082,20.43892967823674,41.816597750056935,12.05378624581914,157,8.91240382194519,20.391739,12.052311,0.45159334911864646,1.1912816020190007,0.006443801,232.95714881242606,6,0.024195194244384766,2.7538128,107.41195283054039,0.6473965644836426,0.45174389257519126,0.033533096,-23.101568,-45.33131590954391,0.0,10.596567,15.702388
0.9585902,0.7913060103020888,123.31412403235439,-25.537235,0.31337589048670556,1613.442007303238,2.3761205673217773,20.804282402170955,44.24673516202874,12.390951486014465,158,9.317578315734863,20.742535,12.391375,0.7894952788228027,1.2285843989950278,0.008269548,129.49411408339114,2,0.018408536911010742,2.7523057,6.1799900510367465,0.503652811050415,0.7913060103020888,0.0209198,-25.558155,117.13413398131765,0.0,11.169135,15.678741
0.96251917,0.8683885339702635,109.44767544017056,-20.816956,-0.14019147076939142,1622.2186307907104,1.9394176006317139,20.957131718835374,43.531725017291635,12.528108233492942,159,8.769703388214111,20.900417,12.529645,0.8689756420859016,1.2116182534498814,0.008209424,153.62914138798243,2,0.01813054084777832,2.7604709,44.18146594781187,0.5027933120727539,0.8683885339702635,0.019054413,-20.83601,65.26620949235868,0.0,11.212401,15.807284
0.9697289,0.8124041191825271,34.24579577645277,-6.4860168,-1.4657718925299865,1631.440960407257,2.227789878845215,21.014524451288008,26.274310255689077,12.653286059385039,160,9.181840658187866,20.956112,12.653755,0.8097198904943234,1.1962734310962069,0.009269345,53.64721623496124,2,0.018314599990844727,2.7757947,19.40142045850847,0.4979732036590576,0.8124041191825271,0.041674614,-6.5276914,14.844375317944307,0.0,10.133584,16.051378
0.9674087,0.6817560927178286,41.324757086454476,-14.647759,-6.743010214174638,1641.619758605957,2.933307409286499,21.17655198987836,30.481323779622002,12.661625867604478,161,10.173800945281982,21.112211,12.663789,0.6820839622998894,1.2191185707846524,0.009944801,207.08394676365467,6,0.027411937713623047,2.7709243,93.50526173416013,0.7425153255462646,0.6817560927178286,0.065294266,-14.713054,-54.963847903345766,0.0,10.422611,15.973392
0.96830654,0.7478277986953856,91.83357807523133,-15.2042,0.5577045515044139,1650.6964786052704,2.0940940380096436,21.436084353547724,34.0752361766337,12.965685809985175,162,9.036921501159668,21.372334,12.966076,0.7500570475015088,1.2298589388720491,0.009592631,112.45120356593844,2,0.01804947853088379,2.7724063,20.617625490707113,0.5015404224395752,0.7478277986953856,0.044550896,-15.248751,71.21595258452422,0.0,11.696418,15.997082
0.9689125,0.518663807405714,123.90981005603668,-15.200877,-1.5662057401732992,1662.1173331737518,4.21036171913147,21.568949596885666,50.82800354770469,12.96932688524716,163,11.415937423706055,21.518597,12.970632,0.5176826910253227,1.2222911775566068,0.006453524,148.48547599128426,3,0.02736520767211914,2.773695,32.801054933139405,0.7742869853973389,0.518663807405714,0.045638084,-15.246515,77.55012228170216,0.0,11.365812,16.01771
0.9704749,0.6260138993684535,92.7787759253148,-9.370803,0.8687951653456076,1672.5787415504456,3.3581433296203613,21.565488480985575,46.74449318767927,13.06879681399898,164,10.42086148262024,21.520811,13.068402,0.621223160709809,1.2136307181648054,0.0098310085,242.69061893585715,3,0.023056983947753906,2.7769773,108.74786553561168,0.6055779457092285,0.6260138993684535,0.036616325,-9.407419,-11.908894296002314,0.0,10.581936,16.070372
0.97166175,0.7108790245451783,140.32754883257522,-17.107428,0.46062140590861766,1682.2486455440521,2.553853750228882,21.624521402371993,47.583934827582915,12.977601860749429,165,9.627189636230469,21.569452,12.979252,0.7112319391141345,1.2158882420859332,0.009902635,234.22780723746928,4,0.023737668991088867,2.779457,96.92951870016758,0.6327517032623291,0.7108790245451783,0.042009354,-17.149437,-15.893959360734199,0.0,10.834808,16.110271
0.9731039,0.6227548805061529,118.49434662555139,-14.209768,0.8480332877607232,1691.828474521637,2.3438820838928223,21.898623999031,52.19104590378763,13.192511561534154,166,9.574845552444458,21.857763,13.193667,0.6218902885452132,1.180919773547591,0.009178738,218.42476092508383,3,0.023005247116088867,2.7819612,91.96565894335541,0.621110200881958,0.6227548805061529,0.034314156,-14.244082,-3.5607895071955418,0.0,8.783177,16.150665
0.97458035,0.7780340747593477,-35.84947808886153,1.6226687,0.8330758322253151,1701.6577970981598,2.5989532470703125,21.683947340364476,44.83927438991084,13.01401815228119,167,9.788291931152344,21.642857,13.013218,0.7819054481174699,1.1833638458789577,0.0070539187,-24.99074833240247,2,0.019149303436279297,2.7848477,10.858729756459061,0.5377826690673828,0.7780340747593477,0.023825884,1.5988429,-46.708207845320594,0.0,10.500461,16.197351
0.9741673,0.529096418616905,82.40984215913286,-4.3665347,0.7371299607453103,1711.41623878479,2.5550150871276855,21.661598007671984,48.19552788662804,13.01099591800249,168,9.75306510925293,21.6145,13.0116825,0.5256019992126529,1.1912984230064294,0.009571485,206.63196969916027,4,0.02696084976196289,2.7839544,123.07233209304604,0.6983387470245361,0.529096418616905,0.05105543,-4.41759,-55.67369530390281,0.0,10.064285,16.182888
0.96836364,0.46917342933350514,123.01911485477146,-27.563765,0.20288397004568692,1721.5856235027313,2.8090784549713135,21.907805622182117,48.58685484448628,13.184492414793219,169,10.128023624420166,21.858389,13.185734,0.46969324498287995,1.1910640826884067,0.006781328,218.5043122759232,4,0.02830219268798828,2.7711375,72.43632156170135,0.7982039451599121,0.46917342933350514,0.047416687,-27.611181,16.424115573279295,0.0,12.734914,15.976797
0.9674807,0.5434788969753125,134.6863542205571,-21.18477,-0.5204600169390279,1730.761782169342,2.1009585857391357,21.722818951460955,40.91988374777917,13.258256568152373,170,9.136601209640503,21.678917,13.257372,0.5428064419635414,1.1748210616344126,0.009987992,135.54892628817464,2,0.01833057403564453,2.7690341,0.862572067617549,0.4991168975830078,0.5434788969753125,0.052139282,-21.23691,133.82378215293954,0.0,10.135027,15.943228
0.9644135,0.5146883243548656,170.23899134089163,-21.223797,0.2587532434017922,1740.3736019134521,2.5265626907348633,21.91317010614124,38.5537077495819,13.455241151779585,171,9.60692572593689,21.871708,13.458073,0.5142403430881831,1.210748031537788,0.00682844,217.4344313457767,4,0.02268385887145996,2.7622302,53.353453206877205,0.620805025100708,0.5146883243548656,0.032354355,-21.256151,79.8551869817733,0.0,12.012929,15.835118
0.9608147,0.7574514027212227,189.57385151688572,-23.278345,-0.9554295231947234,1750.0771815776825,2.457041025161743,22.0097807546947,49.80229427628071,13.605948924884677,172,9.663799524307251,21.9558,13.605144,0.757527877978162,1.2077374278789184,0.006445072,233.52245892106382,3,0.023327112197875977,2.7545476,35.47850119946032,0.66912841796875,0.7574514027212227,0.06994057,-23.348286,146.63586489730272,0.0,11.245627,15.71393
