PolicyExecTime,MeanKLBefore,LossAfter,LossBefore,MaxReturn,Entropy,ProcessExecTime,StdReturn,ItrTime,AverageDiscountedReturn,MinReturn,AverageReturn,AveragePolicyStd,ExplainedVariance,Iteration,NumTrajs,dLoss,EnvExecTime,Time,AbsLearnSignal,Perplexity,MeanKL
0.06639766693115234,0.0,-0.10200302,-4.498464e-09,-121.9488512423379,2.9202645,0.003811359405517578,2.5089458861808325,0.33498096466064453,-56.13206156078208,-126.96674301469956,-124.45779712851873,1.0442824,-4.3997623610649415,16,2,0.102003016,0.06417512893676758,6.453699111938477,0.7307684484878065,18.546192,0.009154618
0.06468796730041504,0.0,-0.055242848,-9.3497485e-09,-69.17648893743586,2.94364,0.003753662109375,47.009095855043256,0.33482789993286133,-52.066962783066,-163.19468064752238,-116.18558479247912,1.057014,-49.59938793439036,17,2,0.055242836,0.05937647819519043,6.793039798736572,0.7237172983336331,18.984825,0.0091061955
0.08359289169311523,0.0,-0.054866336,4.3988668e-10,-63.91862650983816,2.9489543,0.0048902034759521484,23.230128399873745,0.3751206398010254,-44.63866229878169,-119.38166282020825,-95.32080305376735,1.0584625,-4.569638432452568,18,3,0.054866336,0.07089829444885254,7.172407150268555,0.6152566049667769,19.085985,0.008442645
0.08333730697631836,0.0,-0.099041775,-2.111456e-08,-59.36721620527579,2.9559023,0.004907846450805664,49.47573162347161,0.36327314376831055,-50.24249975855306,-169.7967583117088,-100.17017396687204,1.0619664,-84.7544562736147,19,3,0.09904175,0.07263875007629395,7.5404205322265625,0.5679506194485743,19.219057,0.009107817
0.08787918090820312,0.0,-0.045036774,1.5058015e-08,-96.66975537757767,2.977044,0.004743337631225586,30.732775371468293,0.3755044937133789,-48.283866781433446,-158.13530612051426,-127.40253074904597,1.0729772,-10.12517015956756,20,2,0.04503679,0.08820295333862305,7.923492670059204,0.7084419894426963,19.629707,0.0064910017
0.07111954689025879,0.0,-0.032790788,2.9151616e-08,-50.15851263945315,2.971348,0.003970623016357422,154.82059984974742,0.34116196632385254,-65.84811260214798,-359.799712338948,-204.97911248920056,1.0700188,-7.905127499237098,21,2,0.032790817,0.07372689247131348,8.270386695861816,0.5723806845897144,19.518213,0.009573241
0.0804133415222168,0.0,-0.048476182,7.3056277e-09,-87.7290505579918,3.03095,0.004841804504394531,27.100437069191674,0.353090763092041,-55.62292044492036,-153.99458916570723,-119.72601878343664,1.1014462,-181.27401871674175,22,3,0.04847619,0.06995892524719238,8.630465984344482,0.8280128370358735,20.716906,0.009909979
0.07826542854309082,0.0,-0.038301725,-2.4214387e-08,-65.6772664878486,3.0267208,0.004582881927490234,60.5198622648794,0.355010986328125,-78.1573684095681,-203.13796787746355,-150.42967995256535,1.0990448,-66.11505199650546,23,3,0.0383017,0.0678255558013916,8.990302085876465,0.5533189645910334,20.629473,0.009224759
0.07165908813476562,0.0,-0.045273643,-1.6302126e-08,-121.10239883477979,3.0703123,0.004090547561645508,15.47275635457476,0.3205227851867676,-76.42269984894052,-156.38856517101317,-142.73842995877104,1.1235646,-136.25026423891484,24,3,0.045273628,0.05590629577636719,9.31753134727478,0.7684335468852249,21.54863,0.0064932816
0.07377266883850098,0.0,-0.047275383,1.4404455e-08,-87.08663822573723,3.1155484,0.00448298454284668,35.36721388973773,0.33736371994018555,-56.374516270945286,-166.23724454876344,-116.49573745529983,1.1489828,-3.4944210103315294,25,3,0.047275398,0.06101202964782715,9.659230470657349,0.8450324951339321,22.54579,0.007304916
0.07929086685180664,0.0,-0.03922057,-3.6679781e-09,-74.29954879373089,3.10239,0.004990100860595703,66.17127119936234,0.3507845401763916,-65.40149574824382,-224.42072171054718,-131.71677900746747,1.141432,-125.36590748601951,26,3,0.039220568,0.06868791580200195,10.014654874801636,0.7295146922149448,22.251068,0.009943095
0.09719967842102051,0.0,-0.032202154,-1.6391278e-08,2.140544020550081,3.1472619,0.00575566291809082,46.1380266156101,0.40011119842529297,-33.82052806859849,-102.12838428417925,-62.57795628242915,1.1673034,0.33631187448926925,27,3,0.03220214,0.0928339958190918,10.459426164627075,0.6202041397049433,23.272255,0.0067172972
0.08408927917480469,0.0,-0.058819816,7.064254e-09,-214.99816760051937,3.1689422,0.004786014556884766,109.28792080141716,0.37581944465637207,-114.57490174154535,-433.5740092033537,-324.2860884019365,1.1802558,-32.085689313774566,28,2,0.058819823,0.08485674858093262,10.841074466705322,0.553157193162744,23.782314,0.007157562
0.0715019702911377,0.0,-0.040431008,-2.0204965e-08,-116.36047868186634,3.1731315,0.004225730895996094,65.79907770244517,0.3430032730102539,-76.78738406171037,-247.9586340867567,-182.15955638431151,1.183278,-7.503313754356396,29,2,0.04043099,0.0652303695678711,11.188903331756592,0.8039000794228214,23.882154,0.0067044594
0.08835601806640625,0.0,-0.051790506,1.3064032e-08,-52.249552590939885,3.188917,0.005320549011230469,74.34683229435254,0.3747744560241699,-56.37025695459631,-228.66399791320487,-127.40989722555753,1.1930267,-1.8096182163351369,30,3,0.05179052,0.08317923545837402,11.569275856018066,0.6753756794919389,24.262135,0.006592178
0.06361222267150879,0.0,-0.030991852,3.610666e-08,-48.079976835324786,3.1741061,0.003601551055908203,59.75289634811704,0.3178286552429199,-48.135900179070745,-167.58576953155887,-107.83287318344182,1.1839124,-4.512918105290165,31,2,0.030991888,0.05605649948120117,11.89298152923584,0.7608031921417457,23.905441,0.009593042
0.07441997528076172,0.0,-0.046405435,1.0882176e-08,-141.6131293221744,3.227688,0.0045087337493896484,13.933560799534723,0.3489842414855957,-85.56105191559539,-175.68602824828997,-158.07932605641395,1.2152023,-45.866687422456344,32,3,0.046405446,0.05783724784851074,12.246301651000977,0.7362798028282478,25.22128,0.009928467
0.06548309326171875,0.0,-0.042912137,-1.300465e-08,-105.64675058750629,3.2541718,0.0036759376525878906,13.976919512344182,0.341353178024292,-48.89910370710426,-133.60058961219465,-119.62367009985047,1.23149,-48.88295414917045,33,2,0.042912126,0.05907154083251953,12.593590497970581,0.7898511242731794,25.898157,0.008913859
0.08394408226013184,0.0,-0.056421433,-1.1398498e-08,-113.64630077533953,3.247749,0.00502324104309082,113.19350446961047,0.3668539524078369,-99.15371053281447,-340.03330971456046,-226.83980524494999,1.2277917,-15.05357334094639,34,2,0.05642142,0.08027458190917969,12.967888593673706,0.7270122140091333,25.732353,0.009719501
0.08382463455200195,0.0,-0.03987305,-3.3462257e-08,-58.98548589994516,3.23926,0.004709959030151367,99.24696365688705,0.35245466232299805,-59.560898206723174,-273.127398503103,-132.83621739126448,1.222695,-81.56488345935315,35,3,0.039873015,0.07420206069946289,13.327479362487793,0.5484865754909267,25.514833,0.006460572
0.06469035148620605,0.0,-0.038274974,-3.3267709e-09,-100.0209484628115,3.248375,0.0037691593170166016,32.438629192848495,0.32184386253356934,-50.84427526973582,-164.8982068485085,-132.45957765565998,1.2280129,-62.76650711426272,36,2,0.03827497,0.06042075157165527,13.655057907104492,0.8585256070822422,25.748463,0.009037338
0.10031533241271973,0.0,-0.024706705,-2.3547514e-08,81.90700806575452,3.2972684,0.005979776382446289,160.19858580525676,0.4372823238372803,-47.49264359672272,-238.490163544759,-78.29157773950224,1.2586632,-27.57647910026054,37,2,0.02470668,0.1227874755859375,14.098886728286743,0.5835002038274855,27.03868,0.0065129213
0.06787967681884766,0.0,-0.04587891,-2.3841858e-08,-43.884817872195015,3.2759066,0.0037994384765625,5.9553505615507305,0.32742905616760254,-28.686097879171513,-55.795518995296476,-49.840168433745745,1.2450992,-22.898974298919,38,2,0.045878887,0.07078361511230469,14.43161916732788,0.7699472594110244,26.467209,0.009389355
0.07522940635681152,0.0,-0.033278376,3.5651375e-08,-19.412135469101244,3.3032515,0.0040111541748046875,57.179664177456836,0.3371610641479492,-39.78277851247546,-133.77146382401492,-76.59179964655809,1.261992,-10.915212567617768,39,2,0.033278413,0.06612896919250488,14.774572849273682,0.5985918755211462,27.20094,0.0064683235
0.07563018798828125,0.0,-0.042545546,-0.0,-69.50231616671735,3.2787843,0.004526853561401367,17.670905216178827,0.3341548442840576,-51.58871972439198,-112.27205116494255,-88.96548487013193,1.2467762,-15.876664389605075,40,3,0.042545546,0.06441497802734375,15.114425420761108,0.7434997779519795,26.543484,0.008004411
0.06885766983032227,0.0,-0.048115846,6.357829e-09,-70.01045918756554,3.2813184,0.004067659378051758,55.256331753389816,0.3281681537628174,-79.64964504127373,-204.4449686992524,-141.76401057351956,1.2482713,-37.38681196129472,41,3,0.048115853,0.06150317192077637,15.449854850769043,0.5807101785603582,26.610834,0.00998333
0.09784674644470215,0.0,-0.026159028,-4.011851e-08,-80.98116719360617,3.2710948,0.0058596134185791016,16.472448048407024,0.4036993980407715,-49.71415252976067,-120.68494745783102,-98.75822598769456,1.24204,-32.97612200888269,42,3,0.026158987,0.09058046340942383,15.860722541809082,0.7185219884994589,26.34016,0.009015215
0.09606814384460449,0.0,-0.02581768,8.395021e-09,-92.44676866203635,3.3010256,0.005459785461425781,74.4628850365164,0.3756883144378662,-100.84598034260317,-274.81912470548,-184.48202652551677,1.260637,-3.6030734926687753,43,3,0.025817689,0.0822303295135498,16.2409508228302,0.7217950751882246,27.140461,0.0081100175
0.08065509796142578,0.0,-0.07071673,-1.4671913e-08,-210.7438170938708,3.3067858,0.004759311676025391,85.47919987726462,0.36817359924316406,-162.5504109309586,-419.96281253338304,-317.7263160291324,1.2642238,-6.423148761980262,44,3,0.07071672,0.07796621322631836,16.613810539245605,0.7424559926321057,27.297247,0.008829851
0.07244539260864258,0.0,-0.09691354,-1.5296767e-08,-205.4796037717516,3.3011093,0.004149198532104492,50.51159951614751,0.343503475189209,-138.35381852496704,-313.16012811609954,-241.7285925605016,1.2606754,-6.807925560470326,45,3,0.096913524,0.0720219612121582,16.963175058364868,0.62186183010205,27.142733,0.007966893
0.07822203636169434,0.0,-0.053288545,-7.753449e-09,-213.8741051974419,3.3128865,0.0048372745513916016,75.9163734354374,0.35823798179626465,-155.71392292797063,-399.82195236635675,-306.3338411719594,1.2680824,-12.881612108975249,46,3,0.053288538,0.07074928283691406,17.328414916992188,0.6992600719744062,27.464287,0.008664807
0.09081506729125977,0.0,-0.058565322,1.0875233e-08,-32.57358914619,3.2932906,0.005315303802490234,135.01308415734405,0.4145984649658203,-36.15924798553704,-302.5997574608781,-167.58667330353404,1.2557731,-5.372069897026611,47,2,0.058565333,0.10937237739562988,17.750358819961548,0.6838469928579279,26.93134,0.007964069
0.06534123420715332,0.0,-0.048073925,-1.7909377e-08,-321.17591256687075,3.3087554,0.00368499755859375,33.278135901299464,0.32932376861572266,-153.25898485238758,-387.7321843694697,-354.4540484681702,1.2656056,-3.6539651539221136,48,2,0.048073906,0.06574320793151855,18.085246086120605,0.7921696027601596,27.351063,0.006849363
0.09219527244567871,0.0,-0.03589604,-3.254861e-09,-224.94860562265075,3.2808437,0.0054280757904052734,11.493073649789796,0.37169337272644043,-119.4717043844041,-250.15197887216905,-241.17123167848783,1.2481093,-10.900858963468446,49,3,0.035896037,0.09092044830322266,18.462655305862427,0.8777984897387152,26.598206,0.0073429723
0.06378388404846191,0.0,-0.12066313,3.8146972e-08,-58.92674783167888,3.2847216,0.003529071807861328,0.0,0.35614585876464844,-23.491177928211346,-58.92674783167888,-58.92674783167888,1.2504818,-36.2764828427383,50,1,0.120663166,0.09513711929321289,18.82361078262329,0.6413658455252014,26.70155,0.006538409
0.11626315116882324,0.0,-0.03601479,-7.588921e-09,-220.84895290499998,3.314436,0.006701231002807617,31.60365355468571,0.47050929069519043,-107.71817831901622,-298.234257076452,-260.1374381832275,1.2690654,-4.656525489061849,51,3,0.036014784,0.13086366653442383,19.30122447013855,0.786457898819122,27.506874,0.006993555
0.08305931091308594,0.0,-0.058458295,-3.5190935e-09,-118.27212744759082,3.337074,0.0047762393951416016,75.89608272880349,0.3597564697265625,-92.44512988217552,-283.54971406278344,-176.34025463322746,1.2837102,-0.06378109251671749,52,3,0.05845829,0.074432373046875,19.665196180343628,0.8106179617611325,28.136679,0.008871625
0.0789041519165039,0.0,-0.042723976,-2.8270977e-09,-41.537003794758405,3.362086,0.004497051239013672,115.41849255242323,0.3425781726837158,-75.17851299151812,-312.75034235401694,-154.1004247393119,1.3000553,-0.5335960140330598,53,3,0.042723972,0.06670904159545898,20.014994859695435,0.8017584604307771,28.84931,0.009682824
0.06777191162109375,0.0,-0.104412526,1.7993855e-08,-93.60346693503554,3.3721988,0.003993511199951172,1.4028684146252886,0.34104442596435547,-57.72247813475347,-96.40920376428612,-95.00633534966083,1.3063303,-41.42191502854815,54,2,0.10441254,0.06522178649902344,20.3612961769104,0.6787376407625875,29.142536,0.00668367
0.0785360336303711,0.0,-0.03903072,1.1773757e-08,-282.62106895734763,3.3874972,0.004283428192138672,81.98919875908783,0.348538875579834,-167.73827394934582,-446.5994664755233,-364.6102677164355,1.3164171,-9.488172687864118,55,2,0.03903073,0.07445859909057617,20.763100624084473,0.7309355456734461,29.591797,0.0070807487
0.07609987258911133,0.0,-0.055483278,-1.3351441e-08,-70.2170815986763,3.4019396,0.004424571990966797,2.6858065345700304,0.3385739326477051,-38.29683133862749,-76.65794793111431,-73.05058439492105,1.3262395,-2.728363919421065,56,3,0.055483263,0.06904435157775879,21.10747003555298,0.8090122367984546,30.022276,0.009457488
0.09657549858093262,0.0,-0.05840236,-5.349135e-09,-51.355657596105175,3.4066255,0.005546092987060547,153.41625768457465,0.4078338146209717,-131.35994221241216,-427.11767748995754,-240.59660433479007,1.3289919,-10.844667373483201,57,3,0.058402356,0.08888125419616699,21.520726442337036,0.5862917255298379,30.163286,0.00976002
0.0756688117980957,0.0,-0.057046514,-1.2978431e-08,-28.844471354789334,3.4215174,0.004546403884887695,121.75054970551619,0.3633415699005127,-42.6911817234196,-272.3455707658217,-150.59502106030553,1.339,-29.318045669237062,58,2,0.057046503,0.07795572280883789,21.89020323753357,0.6623350425977277,30.615835,0.008631145
0.06337785720825195,0.0,-0.062866904,1.416348e-08,-173.55887632080177,3.4225807,0.003564119338989258,83.10875415966684,0.32718324661254883,-111.94699659533586,-339.77638464013546,-256.66763048046863,1.3396788,-3.5451714669773455,59,2,0.06286692,0.06049084663391113,22.223304510116577,0.709900243550617,30.648409,0.0068491898
0.06178784370422363,0.0,-0.0581878,-3.633045e-08,-71.76456007120086,3.4179037,0.003412961959838867,127.04752201674707,0.3172914981842041,-92.22225805872502,-325.859604104695,-198.81208208794794,1.3367281,-18.00035841051921,60,2,0.058187764,0.060395240783691406,22.545389652252197,0.6782879719091817,30.505398,0.00859374
0.07131767272949219,0.0,-0.03612977,1.2548346e-08,-235.48914196428723,3.4279652,0.004065513610839844,40.92191795882002,0.33168721199035645,-128.5173855598439,-317.33297788192726,-276.41105992310725,1.3436462,-16.46818675677681,61,2,0.03612978,0.07403564453125,22.89711856842041,0.6802473721966924,30.813877,0.00937411
0.07137823104858398,0.0,-0.09685109,2.4150157e-08,-266.7221238497625,3.440149,0.004113912582397461,8.578060905320797,0.35082435607910156,-112.32547917532372,-283.8782456604041,-275.3001847550833,1.3522489,-23.872519874061545,62,2,0.09685111,0.07180237770080566,23.254475593566895,0.788572759365682,31.191608,0.0067549734
0.0651402473449707,0.0,-0.046653677,-0.0,-64.79851336002253,3.449562,0.0036590099334716797,25.844830301440638,0.3344895839691162,-56.830684027390284,-116.4881739629038,-90.64334366146316,1.3592224,-84.78838208428259,63,2,0.046653677,0.06691479682922363,23.59310531616211,0.7981494890148743,31.4866,0.008324815
0.08020257949829102,0.0,-0.10402239,-0.0,-60.705966187343265,3.474193,0.004862070083618164,194.2409835067816,0.3472921848297119,-134.83574972919817,-519.8572056286488,-254.2752237831302,1.3769351,-1.9439084220253489,64,3,0.10402239,0.07436943054199219,23.944573163986206,0.6322371537972259,32.27178,0.009291537
0.0868384838104248,0.0,-0.05356898,3.3580083e-08,-109.26695116786762,3.5004776,0.0051593780517578125,180.4036461205793,0.371748685836792,-177.23391293000182,-530.0935441258,-358.6009275195077,1.3946806,-21.16472801079999,65,3,0.053569015,0.08378052711486816,24.32203960418701,0.6367065906511988,33.13127,0.0065560965
0.0734868049621582,0.0,-0.04353053,1.9441858e-08,-291.7178874541574,3.4646914,0.0041751861572265625,101.86759337857004,0.3609621524810791,-171.16088775392558,-495.45307421129746,-393.5854808327274,1.3702277,-5.606289575155939,66,2,0.04353055,0.07613182067871094,24.68851637840271,0.7158111936905808,31.966593,0.009915414
0.06707596778869629,0.0,-0.05947272,-1.7825688e-08,-19.23404674442955,3.4244277,0.0038900375366210938,183.2690032388874,0.3477456569671631,-84.20690740120246,-385.77205322220436,-202.50304998331694,1.347508,-2.218934370281775,67,2,0.059472702,0.07080554962158203,25.040974855422974,0.6813755731867737,30.705069,0.0067454264
0.08583664894104004,0.0,-0.056708377,1.3922253e-08,-239.8500261576976,3.4211426,0.005295753479003906,30.42437720818803,0.38900303840637207,-136.48735869884135,-311.77474702566326,-270.1799589097812,1.3454198,-32.76048497373034,68,3,0.05670839,0.08856010437011719,25.436906576156616,0.7890176477133299,30.604362,0.008415768
0.07559061050415039,0.0,-0.05280714,-7.568844e-09,-58.354448703394816,3.451481,0.004667997360229492,194.66686600983783,0.33763933181762695,-152.60354020548053,-532.9323820146177,-282.26769872212583,1.3675276,-5.763187243878252,69,3,0.052807134,0.0701298713684082,25.779158115386963,0.5861224746582917,31.547083,0.00949921
0.06605863571166992,0.0,-0.044971038,-1.1920929e-09,-34.778595533985964,3.4488025,0.0038383007049560547,0.0,0.3820974826812744,-0.5798577095973636,-34.778595533985964,-34.778595533985964,1.3640008,-28.711607665235842,70,1,0.044971038,0.0905153751373291,26.166116952896118,0.817774202799965,31.462692,0.007193861
0.07965278625488281,0.0,-0.03741198,-1.5018493e-08,17.245689205128713,3.4227824,0.004641294479370117,198.8123593357332,0.35193657875061035,-152.87012488563084,-409.38924384564393,-263.858673330602,1.3470587,-6.404659982946542,71,3,0.037411965,0.07682442665100098,26.522795915603638,0.6624291795143455,30.65459,0.006296637
0.07966184616088867,0.0,-0.03379732,7.479799e-09,-290.85618723082905,3.401413,0.004730224609375,87.93817037784214,0.3725931644439697,-132.20089575852109,-466.73252798651333,-378.7943576086712,1.3332558,-5.706006717468136,72,2,0.033797327,0.08481454849243164,26.899404287338257,0.7039273783765945,30.006468,0.0098289605
0.08150839805603027,0.0,-0.04927,-2.1350917e-08,-248.64194200239052,3.4429424,0.004941463470458984,20.863956144658903,0.3587355613708496,-162.20408667987724,-299.06068714359503,-276.2627134481924,1.3617891,-17.474557295098112,73,3,0.049269978,0.07633733749389648,27.262951135635376,0.7208565574912893,31.278856,0.0067189345
0.09015512466430664,0.0,-0.07529009,-1.2887491e-08,-7.849353530611609,3.404186,0.005162239074707031,152.89228114296657,0.3887343406677246,-97.10974808234205,-370.6630014056009,-216.0618900344028,1.3363398,-0.11294245909567868,74,3,0.07529008,0.09341907501220703,27.656337022781372,0.8568018414989577,30.089792,0.008922419
0.0639803409576416,0.0,-0.049115255,6.9781048e-09,-217.68975908887649,3.4041834,0.003631591796875,63.923694164880146,0.3252525329589844,-135.62404670997768,-345.5371474186368,-281.61345325375663,1.3361398,-1.4954947857993144,75,2,0.049115263,0.0648503303527832,27.986078023910522,0.7653983710870894,30.089714,0.0089341905
0.0967264175415039,0.0,-0.093270935,4.193682e-08,-55.54903302363338,3.4105015,0.005302906036376953,157.35517886418387,0.4254899024963379,-65.46534280431226,-370.25939075200114,-212.90421188781727,1.3432322,-2.4730692348532024,76,2,0.09327098,0.10861802101135254,28.41591739654541,0.6592546296679027,30.280426,0.008865177
0.06560039520263672,0.0,-0.066662855,-1.39562095e-08,-301.0012399760264,3.426194,0.0036623477935791016,52.16000053750105,0.3310379981994629,-169.36306020058055,-405.3212410510285,-353.16124051352745,1.3537658,-54.093252280607416,77,2,0.06666284,0.06146645545959473,28.75369358062744,0.7271613031872922,30.759348,0.009834241
0.08710908889770508,0.0,-0.06520414,2.2557275e-08,-99.68490814980392,3.4058707,0.0049304962158203125,141.8305739191528,0.37206125259399414,-108.5977119630888,-441.6758063356998,-253.03171294301924,1.3385392,-1.0609672516380622,78,3,0.065204166,0.09314155578613281,29.13062071800232,0.6012103335619666,30.140528,0.008114632
0.06108975410461426,0.0,-0.035999045,2.3841857e-09,-125.65432909691228,3.3841505,0.003426790237426758,0.0,0.32870984077453613,-4.490387227822683,-125.65432909691228,-125.65432909691228,1.3241636,-54.59598506168306,79,1,0.03599905,0.07964658737182617,29.463698387145996,0.626449655241977,29.492928,0.0068972236
0.06592512130737305,0.0,-0.049123835,6.779675e-09,-60.50103167655233,3.381737,0.0038754940032958984,50.40200030824334,0.3268320560455322,-50.607312318332404,-161.305032293039,-110.90303198479566,1.3233998,-2.9577282677261376,80,2,0.049123842,0.06517863273620605,29.794480562210083,0.6654351433948683,29.421833,0.0066519096
0.06245732307434082,0.0,-0.04298653,-1.644266e-08,-66.00539117840245,3.3723485,0.0034847259521484375,77.71347496222903,0.31584811210632324,-55.48915217358903,-221.4323411028605,-143.71886614063146,1.318405,-0.37897097391168444,81,2,0.042986516,0.061216115951538086,30.114627599716187,0.748523870160262,29.1469,0.008061285
0.08451414108276367,0.0,-0.06048342,-2.4724889e-08,-38.9723032632924,3.3364577,0.00492548942565918,68.92901409053982,0.3792843818664551,-61.15683332521247,-196.04873271493756,-99.63537413961136,1.2973562,-19.994590326793293,82,3,0.060483392,0.08313274383544922,30.499109268188477,0.5476080139778313,28.119343,0.0068855085
0.09579253196716309,0.0,-0.039895054,2.3916597e-08,-21.868925474463538,3.3232806,0.005405902862548828,120.97813535671708,0.3848268985748291,-77.54546881715119,-312.3805553546805,-150.24959026544056,1.2872308,-23.969778311500992,83,3,0.039895076,0.09439253807067871,30.93494749069214,0.8334683806633979,27.751242,0.006364095
0.0688943862915039,0.0,-0.05863696,-8.3290335e-09,-93.90424181630242,3.3485146,0.0039560794830322266,7.350444813774381,0.3528270721435547,-56.031287478744844,-108.60513144385118,-101.2546866300768,1.3042078,0.1947133994049055,84,2,0.058636952,0.07336258888244629,31.29248881340027,0.8176933586599198,28.460426,0.0076422426
0.061514854431152344,0.0,-0.051302347,-3.256449e-08,-77.42260955623506,3.3624876,0.0035970211029052734,58.01039445496101,0.3224797248840332,-61.80736209036078,-193.44339846615708,-135.43300401119606,1.3136555,-1.8970430104631144,85,2,0.051302314,0.06472659111022949,31.619810581207275,0.7649141210958164,28.860895,0.006893651
