NumTrajs,Entropy,LossBefore,MaxReturn,AverageReturn,AverageDiscountedReturn,MeanKLBefore,Time,MinReturn,dLoss,EnvExecTime,ExplainedVariance,ProcessExecTime,AveragePolicyStd,MeanKL,StdReturn,LossAfter,AbsLearnSignal,PolicyExecTime,Perplexity,Iteration,ItrTime
10,2.8922884,1.7595467e-09,-78.12958061796333,-341.83641874160537,-160.83895061499405,0.0,12.45418643951416,-543.4926548817757,0.023826806,0.2877507209777832,0.13500444837952996,0.017122983932495117,1.0299683,0.00701038,169.86726321431985,-0.023826804,0.7905471267697185,0.493938684463501,18.034533,11,1.0017855167388916
9,2.870168,-1.2135077e-08,-54.5914682134743,-231.54795189311986,-108.31007352272849,0.0,13.391063690185547,-588.5803118618951,0.051261418,0.25836610794067383,-1.3924974689226022,0.01584911346435547,1.0177311,0.009971443,192.42468296928487,-0.05126143,0.47888904945705335,0.45299863815307617,17.63998,12,0.932293176651001
10,2.8674393,-0.0,-52.60791168545946,-131.2357181570445,-64.07261586186846,0.0,14.321377038955688,-234.4088907032883,0.027230956,0.24061107635498047,-11.282173730662738,0.015357017517089844,1.0162586,0.009529279,64.74545564042606,-0.027230956,0.7940085905769637,0.4621767997741699,17.591913,13,0.9255936145782471
9,2.8397667,1.4221459e-08,-80.24046307649965,-183.7067836387292,-76.94077726349663,0.0,15.349489212036133,-300.2643200959137,0.375647,0.2936282157897949,-0.4950722815465116,0.01755070686340332,1.0029773,0.009433562,84.17609484109178,-0.375647,0.6435250239634369,0.5049355030059814,17.111774,14,1.02390718460083
10,2.8506868,-2.7493314e-08,-41.80330504663755,-151.90455420867698,-62.90622813477639,0.0,16.351032733917236,-258.51644153193644,0.037700675,0.26718640327453613,-0.34809452134029395,0.016568899154663086,1.008557,0.0068337,73.91847167512542,-0.0377007,0.6543641811721678,0.49361205101013184,17.29966,15,0.9974853992462158
11,2.839302,9.9254915e-09,-64.37894811023652,-166.674772319706,-66.20773488459828,0.0,17.415337085723877,-499.3688966450365,0.053560108,0.310931921005249,-13.077177591085462,0.018645048141479492,1.0031433,0.009936455,134.37708380196827,-0.053560097,0.4927889319973065,0.518202543258667,17.103825,16,1.0574700832366943
11,2.853794,3.7583225e-09,-39.41691901763181,-116.02576817055309,-56.04844568612927,0.0,18.358330965042114,-261.0472723338976,0.099858016,0.23784589767456055,-0.935549030280435,0.015139102935791016,1.0102844,0.006943886,66.12785086344996,-0.09985801,0.45656509017262714,0.44342756271362305,17.353498,17,0.9388010501861572
10,2.8599572,6.9994446e-09,-64.98906617973046,-132.84165131593974,-55.81429485663519,0.0,19.33378005027771,-234.46866294613332,0.023747379,0.2653520107269287,-1.9526855317497702,0.01623678207397461,1.0134829,0.009953869,58.90277361298279,-0.023747372,0.7477208632802064,0.4807465076446533,17.46078,18,0.9698100090026855
9,2.8925068,-1.1121567e-08,-74.11143350970654,-208.7645297132558,-82.59414393403033,0.0,20.296497583389282,-489.3950432661876,0.038138736,0.26605796813964844,-0.08633628659542025,0.015568733215332031,1.0310737,0.007407809,126.40939957262525,-0.038138747,0.6615318216187269,0.4667520523071289,18.038473,19,0.9558403491973877
10,2.8922665,-3.6892625e-09,-22.48766660717051,-90.06457636333404,-44.354083475077786,0.0,21.262787342071533,-166.16396817787856,0.025299208,0.2749593257904053,-2.7641154556104266,0.01624441146850586,1.0311214,0.0069230944,39.928346172352896,-0.025299212,0.5454140326604813,0.4621305465698242,18.034138,20,0.9612681865692139
10,2.889264,-1.2249028e-08,5.1742184917397935,-102.60256592342584,-48.26004726873076,0.0,22.288223028182983,-204.65287125810758,0.09418744,0.27213168144226074,-1.228162446859431,0.016453027725219727,1.0300889,0.0098065045,54.4808620710319,-0.09418745,0.6642042384070939,0.4803948402404785,17.980074,21,0.9880058765411377
10,2.8854375,-7.2591764e-09,-57.76331345072344,-117.71573536211186,-51.98633544444423,0.0,23.261098623275757,-260.82315826601905,0.031773504,0.2538571357727051,-0.9912738160103969,0.015794992446899414,1.0283387,0.008935204,55.97376322244833,-0.03177351,0.8366725878369407,0.47025513648986816,17.911402,22,0.9682705402374268
10,2.8986826,-5.3327547e-09,-77.7374171243703,-111.46345424667359,-50.413111025697184,0.0,24.25730323791504,-201.4254396434504,0.056853533,0.28229522705078125,-0.15474387423526315,0.01701498031616211,1.0353746,0.0087455455,36.90700447057092,-0.056853537,0.7090108404882304,0.48894834518432617,18.150219,23,0.9917726516723633
9,2.890679,7.487139e-09,-8.191707024767368,-79.12353433483797,-31.488768966117107,0.0,25.18887948989868,-130.90295252049097,0.04117878,0.25335049629211426,0.263969586301403,0.015279531478881836,1.0301237,0.009086153,44.29500871922025,-0.041178774,0.7289639218347329,0.44943928718566895,18.00553,24,0.9273393154144287
10,2.871512,-0.0,-54.05599671303991,-86.83249135173565,-38.90757411659783,0.0,26.132983922958374,-126.11814190715204,0.035134517,0.2557072639465332,-0.694036012273328,0.01607346534729004,1.0209185,0.008970603,18.027830162387644,-0.035134517,0.676116367074287,0.4587869644165039,17.663704,25,0.9398891925811768
10,2.8592522,1.5258789e-09,-43.93873871830154,-128.5774367881397,-43.262344855973495,0.0,27.313638925552368,-333.91511946147875,0.0009665413,0.3820619583129883,-1.3614450646787288,0.019339561462402344,1.0144336,0.00683014,84.39402014026386,-0.0009665398,0.5091364156786624,0.5627474784851074,17.448475,26,1.1738147735595703
9,2.8452544,-5.5661924e-09,-43.32941642080331,-113.85244746932534,-42.276735104960714,0.0,28.304976224899292,-228.40429524452304,0.029181201,0.28087568283081055,-0.00048612497661393306,0.0157620906829834,1.0072548,0.007082497,62.36020805713242,-0.029181207,0.7981941506183108,0.4714314937591553,17.205936,27,0.98726487159729
10,2.8485239,-6.980233e-09,-47.46743377757932,-81.89339298530993,-31.82521189877043,0.0,29.30772352218628,-159.96216112677195,0.031198423,0.27517223358154297,-1.8220240237911183,0.017427921295166016,1.0077075,0.008025687,28.875973413695768,-0.03119843,0.5935921845631901,0.49965763092041016,17.262281,28,0.9982109069824219
9,2.8307302,-0.0,-39.53711003746367,-107.28556524889547,-37.36512436486455,0.0,30.468178272247314,-195.55229391168922,0.031903442,0.3865077495574951,-1.131440417722391,0.018407106399536133,0.99817985,0.008672427,47.652564007013595,-0.031903442,0.5490878017000047,0.5458271503448486,16.957838,29,1.1562469005584717
7,2.8654363,3.7509316e-09,-45.86421401801535,-132.86767129383404,-38.91539427234185,0.0,31.483144283294678,-207.53812251976981,0.027400516,0.3187565803527832,-0.09260025464410604,0.01578497886657715,1.0160513,0.009790553,49.44286119787725,-0.027400512,0.5206456906340255,0.4662961959838867,17.556711,30,1.0106532573699951
10,2.8514783,-0.0,-31.187836583923797,-78.76243016102622,-32.65708305355419,0.0,32.51964712142944,-127.91189880167167,0.02874207,0.27698588371276855,0.055156514219215635,0.016446352005004883,1.0089593,0.007339914,27.082642700503445,-0.02874207,0.6162317700933777,0.4799187183380127,17.313358,31,0.9989128112792969
10,2.834562,3.4120726e-09,-31.216658066856013,-113.8177061437926,-38.51904016285839,0.0,33.54474210739136,-283.8035007559787,0.06163129,0.29086804389953613,0.36370187405143073,0.016635894775390625,1.0004426,0.009316344,81.13531406234885,-0.061631285,0.6265592063103734,0.5009465217590332,17.022943,32,1.0203871726989746
8,2.8356164,-3.6892625e-09,-58.65273538828059,-78.39739652269844,-24.297949299144435,0.0,34.541099071502686,-108.64060067079696,0.021501444,0.2926599979400635,-1.2776124591635916,0.015818119049072266,1.0016487,0.009901504,17.16769770018713,-0.021501448,0.6798490554247688,0.47849249839782715,17.0409,33,0.9923303127288818
10,2.8208256,-6.885735e-09,-21.144587365065902,-107.31924058266016,-49.14862916855209,0.0,35.56358504295349,-199.67093846807376,0.027763618,0.28949618339538574,0.1839125245046972,0.017102718353271484,0.9942488,0.00983941,44.964117310040116,-0.027763626,0.7316955121686864,0.5027730464935303,16.790707,34,1.0183238983154297
10,2.8414488,1.04895435e-08,-26.374237319708584,-135.11920128725336,-56.55117773202441,0.0,36.56029653549194,-371.2891540897803,0.023277637,0.27427029609680176,0.32317273143214076,0.016451120376586914,1.0043463,0.0099866,117.15254530431295,-0.023277625,0.7742837999171498,0.49478745460510254,17.140581,35,0.991950273513794
7,2.8472557,1.4944945e-08,-55.353479308137516,-214.9501309849948,-33.65237715768275,0.0,37.63937449455261,-556.1488853774998,0.023779163,0.3746495246887207,-0.25238613800106835,0.0160369873046875,1.0082458,0.0070754704,216.539717360913,-0.023779148,0.7211009495211982,0.475879430770874,17.240404,36,1.0741088390350342
9,2.8542407,1.3901958e-08,-44.30316842797857,-133.3521045365216,-43.66581312376432,0.0,38.61160707473755,-342.10976932620156,0.07028419,0.28139615058898926,0.24212752857141395,0.015384674072265625,1.011569,0.0065713087,105.00664353178719,-0.07028417,0.7177151156972373,0.4593019485473633,17.36125,37,0.9677534103393555
7,2.8801446,-3.6856977e-09,31.28608856177061,-104.49562051758734,-12.176185859780983,0.0,39.72472023963928,-307.1724741730578,0.037811127,0.39617133140563965,-0.9637920241012805,0.016231060028076172,1.0251477,0.0097614,121.99964145970358,-0.03781113,0.6570866637851307,0.49072742462158203,17.816849,38,1.1066370010375977
7,2.8779564,-3.608985e-09,5.028384882727494,-164.82627521963914,-34.948181756035666,0.0,40.84327793121338,-412.52895486439616,0.02119719,0.39332151412963867,-1.5993323486487303,0.016518115997314453,1.0243216,0.0072294595,139.10275553202527,-0.021197194,0.5720338940085683,0.49707913398742676,17.777905,39,1.113574504852295
8,2.8730159,-1.3000429e-08,6.467322178704848,-144.655070247121,-51.996410792003445,0.0,41.807921171188354,-307.7226999094417,0.3986563,0.27233409881591797,-1.38131661608959,0.015279531478881836,1.0224085,0.008903247,81.08637807537056,-0.3986563,0.571171494187722,0.46094202995300293,17.69029,40,0.9602334499359131
6,2.8770702,7.553856e-09,-40.63455922084029,-110.64217440903504,-29.112653763144618,0.0,42.86722922325134,-350.7944527080462,0.035492208,0.33049774169921875,-1.6942318608899685,0.016247272491455078,1.0241191,0.008846825,108.85983870623491,-0.0354922,0.5592249293699383,0.47495388984680176,17.762157,41,1.022376537322998
8,2.8844676,-3.3142462e-09,-15.33014017021138,-101.75251661704817,-29.486132760531984,0.0,43.97338557243347,-216.70528749018501,0.028418789,0.36553311347961426,-3.158314574332465,0.017635345458984375,1.0269096,0.009648031,57.23696158986951,-0.028418792,0.5995840080674492,0.5122594833374023,17.89404,42,1.1014947891235352
7,2.9010906,-1.87832e-08,-47.37109776972967,-109.20684055170423,-16.18149825054713,0.0,45.14671850204468,-362.58057625218464,0.18384601,0.40653157234191895,-0.14987955662647168,0.016856670379638672,1.0359273,0.007021111,103.98931455033154,-0.18384603,0.2480389233152599,0.5088934898376465,18.193977,43,1.1685378551483154
10,2.9104044,-2.6490954e-09,5.226176082328905,-67.45267462039001,-21.004716044631603,0.0,46.11985945701599,-135.32913275259625,0.021519698,0.2778596878051758,-2.8894712361924686,0.015991687774658203,1.0415595,0.009386504,47.5738415766001,-0.0215197,0.6374203118581764,0.4683525562286377,18.364223,44,0.9689292907714844
7,2.9555616,-4.307472e-09,-34.96753186635404,-96.6504465248522,-14.38445463420833,0.0,47.24627995491028,-302.110048227608,0.022040969,0.3947112560272217,0.2092775490884109,0.01652836799621582,1.0663302,0.0067816502,92.02570647730694,-0.022040972,0.5591761363919391,0.5038437843322754,19.212511,45,1.1218805313110352
5,2.9459825,-1.0806508e-08,-39.881394065905724,-99.35958481897629,-11.62078080308687,0.0,48.38312220573425,-228.56541124028882,0.029582117,0.41985416412353516,-3.0369568117407875,0.01605820655822754,1.0625998,0.009105154,68.64216901141634,-0.029582128,0.4833892441981238,0.4930582046508789,19.029348,46,1.1322438716888428
7,2.9510732,-9.432981e-09,-39.79862186633006,-112.39014827342119,-39.54855315815256,0.0,49.41692876815796,-406.99284902499886,0.020750714,0.34792423248291016,-2.5991821983254595,0.01519012451171875,1.064612,0.0076600835,123.06685089229151,-0.020750724,0.3434722217791436,0.45645928382873535,19.126469,47,1.0286540985107422
7,2.952277,-7.553856e-09,10.827014582160274,-68.37855444957368,-17.92934164923829,0.0,50.388768911361694,-172.6049837975371,0.02756622,0.2969691753387451,0.46961252590306823,0.015012979507446289,1.0644748,0.0069433115,53.5761121672997,-0.027566228,0.7689300429065383,0.4555807113647461,19.149506,48,0.9661612510681152
7,2.9529264,3.7583225e-09,-4.441686680695895,-41.65063011077343,-6.837792715134333,0.0,51.392223834991455,-76.59287407474005,0.02912052,0.3047351837158203,0.28660406813655726,0.015943288803100586,1.0640686,0.009204835,23.55532411711002,-0.029120516,0.7106889039590493,0.46892452239990234,19.161947,49,0.9984574317932129
7,2.9669392,2.402668e-08,4.224257778757348,-43.785999361252536,-5.8268809596326685,0.0,52.40717577934265,-71.03885969893611,0.02272102,0.3163328170776367,0.7002905284306891,0.015494108200073242,1.0720468,0.0067119994,21.69739552171267,-0.022720996,0.7503312485562067,0.4702179431915283,19.43235,50,1.0079331398010254
9,2.962466,-0.0,-11.286133223753453,-57.48856799379291,-18.157251865888348,0.0,53.43730926513672,-110.13698526171424,0.04085857,0.28376269340515137,0.6012969202233712,0.01639413833618164,1.0690536,0.009770708,30.17656324424083,-0.04085857,0.7400996082775225,0.4723994731903076,19.34562,51,0.9930529594421387
8,2.9549978,-0.0,24.192777286645537,-93.52459509364832,-3.257421003374044,0.0,54.56612205505371,-326.872546171688,0.029679144,0.37491941452026367,0.4620000824300604,0.01628279685974121,1.063847,0.0067185415,130.60278532052052,-0.029679144,0.5033844240055384,0.4998917579650879,19.20168,52,1.1229333877563477
6,2.971451,-7.307849e-09,23.218647575387337,-49.37114550846215,-12.51700449588565,0.0,55.72862792015076,-129.79508842538172,0.030491203,0.45484304428100586,-26.042409972997483,0.015496015548706055,1.0728657,0.0064542606,52.20250467323025,-0.03049121,0.39935802872119264,0.4828200340270996,19.520224,53,1.1584243774414062
7,2.948246,2.2888184e-08,-2.9558947752300355,-26.75910625505756,-1.3077016646502901,0.0,56.71705603599548,-71.88165791984359,0.024718681,0.30964112281799316,0.7236472582119777,0.015810728073120117,1.0607159,0.008658941,23.75221237093426,-0.024718659,0.8182538599979474,0.4518392086029053,19.072472,54,0.98380446434021
7,2.923153,3.7433946e-08,6.459333781685245,-63.49002747061574,-2.7779570581794713,0.0,57.80145812034607,-225.62371381709937,0.0165752,0.3576364517211914,-4.925373068132814,0.016939878463745117,1.0462893,0.00970701,72.66398896471252,-0.016575163,0.4676835122238016,0.48414111137390137,18.599838,55,1.0772669315338135
8,2.9343479,1.8810145e-08,-28.161377589028547,-81.11236301400703,-19.779313665706464,0.0,58.758880853652954,-223.10771111434428,0.077456586,0.2777237892150879,-0.2402464680655787,0.015477418899536133,1.0503922,0.00904279,60.19548841021823,-0.07745656,0.6554140341716141,0.4543309211730957,18.809233,56,0.9532003402709961
6,2.9288409,-4.7446486e-10,-10.72511236250179,-64.2577144426773,-14.58665387129051,0.0,59.750439405441284,-210.31295718427626,0.012004374,0.31139445304870605,-3.7811184379288605,0.015175342559814453,1.0479512,0.008948915,71.57540589781601,-0.0120043745,0.21114839922702255,0.45646238327026367,18.705935,57,0.9869916439056396
7,2.9305892,5.693578e-09,13.33014539153983,-26.996161190496586,2.4613018428957316,0.0,60.73218846321106,-79.64133564974841,0.024349568,0.3093888759613037,-0.5568270356501404,0.014929771423339844,1.0490354,0.007394229,31.7235787130952,-0.024349563,0.7276205589951031,0.44944310188293457,18.738668,58,0.9768264293670654
8,2.9216077,1.7619849e-08,-6.052726101734862,-87.06194496727974,-20.614071869177813,0.0,62.05764031410217,-256.33203828563205,0.014061893,0.49665403366088867,0.1252952673712563,0.0198061466217041,1.0445958,0.009614901,80.17436534132625,-0.014061876,0.5611919644690362,0.596581220626831,18.571121,59,1.3214483261108398
6,2.911419,-0.0,8.493630681775628,-51.86156431717813,4.271524388962685,0.0,63.10486578941345,-149.96610471013472,0.052307747,0.34340858459472656,0.026268178456264946,0.016004323959350586,1.0408616,0.0071771047,50.185282794274634,-0.052307747,0.4040294695045163,0.47382211685180664,18.382864,60,1.043022632598877
7,2.9050214,5.5716125e-09,-41.26422293328815,-63.243967209943044,-16.43676967333162,0.0,64.15500164031982,-112.63370553309014,0.055682585,0.3324706554412842,-8.996307418941708,0.015235662460327148,1.0382855,0.008480257,22.005352763195607,-0.05568258,0.36581425949544544,0.45264124870300293,18.265635,61,1.0120749473571777
5,2.9054027,-5.2981908e-09,-16.81073365364057,-78.51977335632687,-0.44509378459266247,0.0,65.33672428131104,-215.41759133846836,0.07709914,0.48079538345336914,0.10739305181958847,0.015810489654541016,1.0382433,0.009325776,71.28478920735816,-0.077099144,0.546956005201571,0.48752880096435547,18.2726,62,1.1770057678222656
6,2.9075778,-0.0,-5.103951103064787,-36.129593413018874,6.669306193679037,0.0,68.00414943695068,-78.35547668313887,0.0156538,1.595609188079834,-301.9821409685213,0.026147127151489258,1.039246,0.009918986,26.957624009092292,-0.0156538,0.47168146279535017,0.830944299697876,18.312387,63,2.6629300117492676
7,2.901419,7.465161e-09,-10.30670054930333,-34.54665019676965,-7.503782601465862,0.0,69.05306792259216,-61.6900360845928,0.024540268,0.34057021141052246,0.02762072366366386,0.016138553619384766,1.0363506,0.008299979,17.68126523447955,-0.02454026,0.7033553673238286,0.4710102081298828,18.199951,64,1.0425820350646973
6,2.895983,8.464565e-09,11.950937326641252,-53.95156838212685,2.527478830917399,0.0,70.57903265953064,-227.6155148193514,0.040145278,0.6682319641113281,0.5638422380229178,0.019928932189941406,1.0324159,0.009263944,79.55016471841417,-0.04014527,0.651622554453914,0.6264147758483887,18.101286,65,1.5217652320861816
8,2.9079065,-7.11034e-09,3.664911389766843,-16.608672864511604,5.970316992298009,0.0,71.63220620155334,-52.34498856966648,0.032305434,0.34518957138061523,0.687153915114891,0.0161440372467041,1.0388299,0.006597464,18.287523441144668,-0.03230544,0.7273644203968979,0.4835374355316162,18.318409,66,1.0488317012786865
6,2.9179845,-1.7046352e-08,25.42166550695883,-65.89092648586315,0.05959335636978599,0.0,72.6828670501709,-271.3590102719162,0.037625954,0.3705158233642578,-0.20494710946164285,0.015269994735717773,1.0439392,0.009236055,98.85557471359932,-0.037625972,0.4217762355831021,0.44970703125,18.503954,67,1.0440051555633545
9,2.919758,-0.0,26.002125338242408,-59.47556440782307,-5.592029398115341,0.0,73.76750826835632,-459.5961579032587,0.04616361,0.3229033946990967,-0.566137071424726,0.017064571380615234,1.0448822,0.006681888,142.96148912278784,-0.04616361,0.44480463619965266,0.5077626705169678,18.536802,68,1.0797340869903564
5,2.919825,1.5679365e-08,-4.575963226048174,-21.036274862834695,2.039521536206496,0.0,74.91252017021179,-37.29294816548957,0.07172498,0.408843994140625,-45.2932869911807,0.015411853790283203,1.0449573,0.009285012,11.84316766912968,-0.071724966,0.4949103281708911,0.4761323928833008,18.538044,69,1.1070828437805176
5,2.9287562,-3.7806713e-09,-1.9925807745786699,-56.180104218894904,-3.6325439672257707,0.0,76.01562428474426,-193.5823488194549,0.021617578,0.3985419273376465,-0.28349456629736913,0.01581287384033203,1.0494231,0.008260481,71.00737233826248,-0.021617582,0.5805278708400203,0.4745645523071289,18.704351,70,1.0986428260803223
5,2.950926,3.163099e-09,-16.185336745871084,-137.8767190588044,-12.125405199391706,0.0,77.42851042747498,-364.84410195662747,0.035929814,0.6114768981933594,-13.721060000440097,0.0177459716796875,1.0602653,0.0065807365,134.45069366100645,-0.03592981,0.46567409376375096,0.5557126998901367,19.123655,71,1.4076988697052002
5,2.9454515,1.0091791e-08,-15.466096834062029,-52.76025333753091,-8.702436418693756,0.0,78.75197911262512,-108.05690268066479,0.04820549,0.5259976387023926,-0.13582477744392651,0.017281532287597656,1.0573276,0.009858535,30.671129619904434,-0.04820548,0.7631247657222432,0.5306687355041504,19.019247,72,1.318861484527588
8,2.9389434,-1.3746657e-08,24.907630437302046,-8.243413126403338,12.599836748811645,0.0,79.82664108276367,-40.00348097966453,0.019176299,0.3496510982513428,0.4940119046083423,0.017497777938842773,1.0546924,0.008200765,19.667317394042612,-0.019176312,0.6896007974739659,0.5041666030883789,18.89587,73,1.0709152221679688
6,2.9517303,-7.399995e-09,4.8658535809390315,-39.638223961676864,2.3308312857480384,0.0,81.02680826187134,-111.84813245486241,0.037981864,0.48033976554870605,0.3831900864709029,0.016111135482788086,1.0613652,0.0070444876,35.25275420860011,-0.03798187,0.7438392812421091,0.49184632301330566,19.13904,74,1.1958637237548828
4,2.9557033,2.5705507e-09,-0.2486871321881381,-33.31662552859913,7.118692531768518,0.0,83.4945342540741,-75.01520609533776,0.011015052,1.5213289260864258,-50.296420652530784,0.0222470760345459,1.0636717,0.0064589703,27.68796039525024,-0.011015049,0.4542529655182997,0.7054622173309326,19.21523,75,2.4633138179779053
7,2.9505002,-1.6780193e-08,27.40006151563867,-17.782575991746903,7.80461593099709,0.0,84.53879284858704,-60.77820040563273,0.032840196,0.3449404239654541,-0.6045078691426389,0.015871286392211914,1.0604882,0.0072532617,29.472325121816777,-0.032840215,0.7870165366635846,0.468111515045166,19.115515,76,1.0394699573516846
6,2.9503996,1.0786137e-08,6.356708893722427,-24.04336671896319,-0.7804499352828103,0.0,85.72126913070679,-62.26668322396648,0.024484988,0.4133169651031494,0.5272111010242093,0.016966819763183594,1.0604309,0.0073706224,26.79156154158851,-0.024484977,0.8051921189780492,0.49592089653015137,19.11359,77,1.133845567703247
4,2.9579294,-9.082613e-09,5.793217999576553,-95.86534845969355,-2.6828448368541777,0.0,87.97576069831848,-350.2260182486475,0.021256892,1.2314887046813965,-103.02430824364468,0.025078773498535156,1.0652993,0.009031326,148.06249547850206,-0.021256901,0.4708758847178258,0.7839498519897461,19.258055,78,2.249814033508301
6,2.973413,-1.5166009e-08,19.769967886940336,-84.3137606317653,-5.029519351644417,0.0,89.07117819786072,-347.7090836195451,0.036843605,0.38421201705932617,-0.18711990996094552,0.016283750534057617,1.0751559,0.0068346453,121.37734083812106,-0.03684362,0.5445865255417335,0.4891045093536377,19.55856,79,1.0909409523010254
5,2.9663846,7.7345845e-09,0.9355844786831682,-59.485003895477256,-0.34187802495925157,0.0,90.39345288276672,-119.04813832949542,0.028338177,0.5443463325500488,-7.992145047724005,0.018329620361328125,1.0720122,0.006698324,37.99161988477196,-0.02833817,0.6952656994554519,0.5485172271728516,19.421577,80,1.3181743621826172
5,2.9737568,-1.7466563e-08,43.072667116687285,-89.15127525927731,5.615918292507082,0.0,91.76452136039734,-251.0310960675641,0.042883985,0.6282486915588379,-0.04172428868833866,0.0170285701751709,1.0746577,0.0064033223,132.76983157293353,-0.042884003,0.5495941249427602,0.5172967910766602,19.565285,81,1.3669018745422363
7,2.9688005,7.1704838e-09,11.640117482331647,-79.01168390249957,-11.660195815922474,0.0,92.84888076782227,-251.64670974855352,0.040799975,0.376833438873291,-1.8510864612040705,0.016078710556030273,1.0720941,0.00958962,89.39823077603744,-0.040799968,0.7036277299418672,0.48101258277893066,19.468554,82,1.0798509120941162
5,2.964403,-5.04145e-09,25.203613767010722,-135.10525539150817,-8.901985470841316,0.0,94.37858581542969,-577.3617272505502,0.019317541,0.7677173614501953,-14.946356452835737,0.01715826988220215,1.0705825,0.0088809915,229.07073285204083,-0.019317547,0.5685594546647565,0.533454179763794,19.383127,83,1.5254244804382324
2,2.9464111,-1.580239e-08,10.771323025475859,-27.294740590678156,11.094001153376372,0.0,96.85851621627808,-65.36080420683217,0.011657597,1.6631090641021729,-22858.98797425585,0.018040895462036133,1.0600485,0.0068290075,38.06606361615401,-0.011657612,0.510918198533633,0.5878729820251465,19.037508,84,2.4756195545196533
7,2.8933656,-8.6855584e-10,-34.734152696703035,-263.6147262622186,-117.24309749115177,0.0,97.97309160232544,-852.3935907862966,0.029018098,0.3649439811706543,-143.20147037879627,0.016341447830200195,1.0305921,0.0060588927,290.14316876717334,-0.029018098,0.31139914589917533,0.4848940372467041,18.05397,85,1.0772972106933594
