ItrTime,Perplexity,EnvExecTime,MeanKLBefore,NumTrajs,AbsLearnSignalNew,AverageDiscountedReturn,StdReturn,dLoss,AbsLearnSignalOld,AveragePolicyStd,AverageReturn,MinReturn,LossAfter,ExplainedVariance,AbsLearnSignal,MaxReturn,Iteration,MeanKL,Entropy,LossBefore,PolicyExecTime,ProcessExecTime,Time,,,,,,
0.9714071751,20.793354,96.78625,0.1247239113,0,2,0.801797446,-252.8110719729,8.3234885831,0.24195862,0.8019295129,-572.7135200588,,72.2383618482,-581.0370086419,-83.25888,72.24685,90.184814,-0.7844144556,0.801797446,-564.3900314757,1055,0.009986202,96.9945582392,3.0346334,-83.01692,6.1171428485,0.092846632,0.0051152706,1024.9282741547
1.0081527233,20.873348,94.80455,0.1352109909,0,2,0.7212421173,-190.3649914973,56.0176987861,0.114349365,0.7217786639,-487.6706859732,,70.6135936404,-543.6883847593,-101.197624,70.596344,107.631325,-2.0660169144,0.7212421173,-431.652987187,1056,0.0064055994,94.9762166415,3.0384731,-101.083275,6.4121221087,0.0971198082,0.0054244995,1025.9420137405
1.010751009,20.905756,95.323875,0.139888525,0,2,0.596410236,-151.6811262685,89.7106522014,0.1847763,0.5961419026,-364.6032957602,,71.2413572333,-454.3139479617,-95.732796,71.29202,131.20897,-25.9145397956,0.596410236,-274.8926435588,1057,0.009819647,95.5395052102,3.0400245,-95.54802,6.7488123666,0.0997743607,0.0056095123,1026.9580848217
0.9790005684,20.757967,95.68048,0.1181302071,0,2,0.6761544204,-126.4704261335,7.6062431724,0.19841385,0.6766153314,-337.1432558513,,72.287055963,-344.7494990237,-25.995995,72.27608,87.193565,-16.4433206376,0.6761544204,-329.5370126789,1058,0.009818959,95.8547599208,3.0329301,-25.79758,5.9659685752,0.0927314758,0.0053226948,1027.9903204441
1.0221455097,20.84571,96.99153,0.1322154999,0,2,0.8291841395,-165.9289306481,2.5535183528,0.14588165,0.8290109761,-413.5266521723,,72.0310948601,-416.0801705252,-120.3117,72.04339,96.50398,-3.4553419902,0.8291841395,-410.9731338195,1059,0.009922555,97.1115647476,3.0371482,-120.16582,6.0839258877,0.0978748798,0.0055048466,1029.0184640884
1.0397815704,20.565784,96.09632,0.1550583839,0,2,0.5941358993,-172.6016443255,83.4012510102,0.14974976,0.5932826358,-527.1817755385,,71.5073089908,-610.5830265487,-67.146286,71.49999,87.02692,-0.8480985052,0.5941358993,-443.7805245282,1060,0.0064280075,96.3002872926,3.0236287,-66.99654,5.8394267502,0.1090397835,0.0059087276,1030.0638916493
1.0285782814,20.634436,95.43984,0.140871048,0,2,0.5426738608,-186.1045199684,87.9385581615,0.15401459,0.543097356,-419.0237522129,,70.3995555338,-506.9623103744,-96.07118,70.378,80.11862,-2.4082319847,0.5426738608,-331.0851940514,1061,0.0099857785,95.5933459531,3.0269613,-95.91717,5.8488158207,0.1003053188,0.0055472851,1031.0997731686
0.9921429157,20.619894,94.7886,0.1141455173,0,2,0.8503079153,-227.2271145826,65.0376891443,0.18669128,0.8492726379,-516.3431532016,,70.6172603486,-581.380842346,-119.11767,70.60031,94.857086,-1.1377597464,0.8503079153,-451.3054640573,1062,0.009959027,95.02584664,3.0262563,-118.93098,6.0496600635,0.0924813747,0.0050165653,1032.1004724503
1.0058765411,20.58285,95.47792,0.1330478191,0,2,0.7300396651,-207.6249924652,66.9540452821,0.18276978,0.727613907,-538.3187571144,,70.2477200573,-605.2728023965,-129.5064,70.23806,87.07834,0.1485861246,0.7300396651,-471.3647118323,1063,0.009893074,95.6706075082,3.0244582,-129.32362,5.9804078368,0.0954847336,0.0051896572,1033.1152925491
1.0163884163,20.608953,96.326164,0.1255073547,0,2,0.8215056601,-211.1614412512,26.5567898316,0.15441132,0.8215851852,-564.1307613683,,72.4416597531,-590.6875511999,-87.98057,72.466125,91.50039,-15.1203939628,0.8215056601,-537.5739715366,1064,0.0099718645,96.4062911472,3.0257256,-87.82616,6.0292436956,0.0962338448,0.0055861473,1034.1390748024
1.0549759865,20.433401,95.94773,0.153247118,0,2,0.6385911834,-189.976261253,142.8034639109,0.17268372,0.637534294,-610.7835603527,,70.4217244147,-753.5870242636,-76.29047,70.425705,96.830635,-2.7563592695,0.6385911834,-467.9800964418,1065,0.0064235716,96.0334010427,3.017171,-76.11778,6.148098223,0.1079154015,0.0058367252,1035.1994826794
1.032088995,20.440916,96.50243,0.1415317059,0,2,0.3126545529,-187.4682969207,15.3310528416,0.16265869,0.312562368,-449.9739769853,,71.0286634264,-465.3050298269,-95.702934,71.01546,94.88474,-3.4351639659,0.3126545529,-434.6429241437,1066,0.006716794,96.6792330509,3.0175385,-95.540276,6.0059395516,0.1042449474,0.0056781769,1036.2393300533
1.0026640892,20.424192,94.883125,0.1219780445,0,2,0.6159513044,-214.2198430168,12.0120033823,0.19438171,0.6155878565,-512.5474923839,,69.302186634,-524.5594957663,-114.29618,69.31376,101.494606,-1.4378520801,0.6159513044,-500.5354890016,1067,0.009840957,95.1856101734,3.01672,-114.1018,6.1492840499,0.0933041573,0.0055048466,1037.24751544
0.9819850922,20.530613,96.3932,0.1273956299,0,2,0.6261748281,-228.0681058886,60.7785390631,0.17336273,0.62683058,-579.4745966935,,71.743984101,-640.2531357565,-67.561516,71.75816,88.812836,-0.0832842491,0.6261748281,-518.6960576304,1068,0.0099096,96.6182502921,3.021917,-67.38815,6.0256866118,0.0958361626,0.0052404404,1038.2888190746
1.0108683109,20.558935,96.140335,0.141169548,0,2,0.7334781192,-143.8877271939,7.6172770838,0.18730164,0.7335351594,-386.7135790738,,70.2366142075,-394.3308561577,-120.17633,70.20526,116.19107,-8.816824513,0.7334781192,-379.09630199,1069,0.009896421,96.2010187746,3.0232956,-119.98903,6.144361211,0.1040587425,0.0056893826,1039.3057253361
0.9775469303,20.622484,94.91783,0.1250915527,0,2,0.5957227121,-186.3365669875,13.7289568824,0.18810272,0.5949331147,-490.4667989553,,69.2045035493,-504.1957558378,-85.77795,69.22063,104.91734,0.0848798204,0.5957227121,-476.7378420729,1070,0.009879777,95.0950682033,3.026382,-85.58984,6.4707717397,0.0950267315,0.005243063,1040.2927236557
1.0786283016,20.609524,94.94848,0.1714980602,0,2,0.6141622108,-132.1159440814,65.3795045236,0.17332458,0.612963532,-488.6731798213,,69.1121449836,-554.0526843449,-66.32706,69.112656,84.8608,-0.9685198155,0.6141622108,-423.2936752977,1071,0.00979884,95.0824963663,3.0257533,-66.15373,5.9548331129,0.1088938713,0.0062842369,1041.3770806789
0.9536089897,20.58757,95.538216,0.108758688,0,2,0.717077278,-238.8450413353,18.6107201726,0.16661072,0.7164991523,-614.7177434627,,69.4190669698,-633.3284636352,-102.62651,69.39463,99.92553,-0.6859842295,0.717077278,-596.1070232901,1072,0.009617196,95.6404553214,3.0246875,-102.4599,6.221132428,0.0849478245,0.0046408176,1042.3361217976
0.994464159,20.726362,94.921555,0.1214566231,0,2,0.5747477481,-196.2286153967,15.8296592313,0.20006561,0.5725469303,-458.3232412148,,70.6402064635,-474.1529004461,-118.33859,70.631454,119.30891,-0.0311381111,0.5747477481,-442.4935819834,1073,0.0097480975,95.1241355033,3.0314064,-118.13853,6.4769601465,0.0911078453,0.0051767826,1043.3380758762
0.9187862873,20.822535,94.54242,0.0972418785,0,1,0.912326217,-61.1674619232,0,0.24580383,0.9113946473,-180.678009205,,68.4544161171,-180.678009205,-115.72241,68.46831,93.949646,-1.4280837616,0.912326217,-180.678009205,1074,0.009986042,94.7300755879,3.0360358,-115.47661,5.9315311046,0.0632331371,0.0034623146,1044.2622931004
0.9900519848,20.841364,93.904396,0.1214134693,0,2,0.5299383164,-194.4446913132,51.4538208925,0.20560455,0.5300095937,-505.3872078509,,67.7245099204,-556.8410287434,-112.345764,67.712265,92.33441,-98.6184542959,0.5299383164,-453.9333869585,1075,0.009808913,94.1163931268,3.0369396,-112.14016,5.999456234,0.0905263424,0.0050444603,1045.2586371899
0.9766411781,20.869457,94.53432,0.1229851246,0,2,0.8568289682,-186.4248108304,21.2650441551,0.119255066,0.8589335821,-428.0814208403,,69.5036904168,-449.3464649954,-107.661354,69.5092,95.64832,0.8361770238,0.8568289682,-406.8163766852,1076,0.0064157085,94.634831443,3.0382867,-107.5421,6.2487744455,0.0913248062,0.0050292015,1046.2410559654
1.0142023563,20.945349,95.1812,0.1376030445,0,2,0.5172290876,-209.497455189,15.2572202802,0.12301254,0.5171679897,-552.0639573665,,70.2046399804,-567.3211776467,-61.373463,70.21593,99.43383,-5.5833139769,0.5172290876,-536.8067370863,1077,0.006441772,95.4155735179,3.0419166,-61.25045,6.2664762711,0.1071712971,0.006057024,1047.2611784935
1.0287098885,20.783321,94.70181,0.1495234966,0,2,0.409372305,-206.3219588522,69.049261303,0.18310165,0.4094937916,-619.5316223538,,67.085013713,-688.5808836568,-32.134598,67.08384,97.2252,-33.1165041278,0.409372305,-550.4823610507,1078,0.0064042336,94.8611209581,3.0341508,-31.951496,6.261293265,0.1050195694,0.0058608055,1048.2953965664
0.9978926182,20.81098,94.46461,0.1377468109,0,2,0.6644274073,-175.3890111773,0.1987364851,0.19300461,0.6622919752,-491.3550153172,,68.1197773161,-491.5537518023,-56.820694,68.13353,93.124275,-0.3448902553,0.6644274073,-491.1562788321,1079,0.009930692,94.5003729284,3.0354807,-56.62769,5.9749464645,0.0983765125,0.0056509972,1049.3484838009
0.9266247749,20.853361,94.34769,0.0998980999,0,1,0.7127776068,-90.4144974472,0,0.15792847,0.714287417,-227.7071382104,,65.8511659381,-227.7071382104,-106.55662,65.85996,102.3704,-8.5479273018,0.7127776068,-227.7071382104,1080,0.009910655,94.5233589906,3.0375152,-106.39869,6.3185890426,0.0644276142,0.0034942627,1050.2803144455
1.0043606758,20.856548,94.43338,0.1354851723,0,2,0.692343223,-209.8718435727,25.5568202967,0.1287117,0.6925641052,-535.9749299881,,68.6933654245,-561.5317502848,-60.274014,68.6665,93.678116,-79.2716542916,0.692343223,-510.4181096915,1081,0.006405011,94.5335817454,3.037668,-60.1453,6.1064837173,0.1007692814,0.0054936409,1051.2901833057
1.0327119827,20.811968,93.60491,0.1497116089,0,2,0.7881971032,-155.1111618945,120.7909979511,0.11537933,0.7914924011,-381.6624150042,,67.3748509364,-502.4534129553,-89.95058,67.38378,83.47924,0.6154340414,0.7881971032,-260.871417053,1082,0.0064349486,93.7391008459,3.0355282,-89.8352,5.9749281438,0.104187727,0.0058207512,1052.3447003365
1.0796465874,20.830797,94.18149,0.16588521,0,2,0.549012771,-147.0492107449,84.7017938569,0.16046906,0.5476786204,-350.2518615451,,66.6253922991,-434.953655402,-110.367195,66.62517,84.83238,-0.7759734343,0.549012771,-265.5500676881,1083,0.009914791,94.2527840392,3.0364325,-110.206726,6.014395861,0.1189863682,0.006528616,1053.4299418926
0.9902691841,20.831392,93.19088,0.1423206329,0,2,0.6705853176,-177.2357859048,40.6400519508,0.1539383,0.6695759661,-446.8868078541,,66.0000973008,-487.526859805,-84.30399,65.98821,83.76074,0.1296695802,0.6705853176,-406.2467559033,1084,0.009864099,93.3597169464,3.036461,-84.150055,5.8918178501,0.098995924,0.0054965019,1054.4261808395
0.9852507114,20.702482,93.44007,0.1327962875,0,2,0.5415410206,-182.1071355107,20.0075718632,0.15937042,0.5444676765,-413.8410243917,,65.2602497621,-433.8485962549,-90.49087,65.21295,92.89363,0.2905551497,0.5415410206,-393.8334525285,1085,0.009766431,93.592351965,3.0302536,-90.3315,5.9906709238,0.0950286388,0.0051305294,1055.4178500176
0.9817490578,20.704596,93.863434,0.1220049858,0,2,0.7482380502,-185.4915330632,55.6719517917,0.14735413,0.7478284949,-467.6843210067,,66.3914365639,-523.3562727984,-86.70977,66.46416,81.97333,0.7459783772,0.7482380502,-412.012369215,1086,0.009984483,93.9271588505,3.0303557,-86.562416,6.0033373888,0.0921099186,0.0053133965,1056.4047205448
1.0548114777,20.681664,93.99226,0.1617102623,0,2,0.4725507941,-143.0852133186,129.4468933103,0.16828156,0.4728599975,-521.9491200889,,66.4793476764,-651.3960133993,-45.236923,66.445496,90.0856,-13.0186930152,0.4725507941,-392.5022267786,1087,0.009724252,94.1743214898,3.0292475,-45.06864,6.0145406082,0.1090865135,0.0061273575,1057.4649293423
1.0213210583,20.859632,93.87273,0.1432816982,0,2,0.6447663993,-139.0222833922,35.6296236564,0.15679169,0.6449255032,-381.3857246748,,66.0880428997,-417.0153483311,-82.32294,66.07976,84.19981,-28.6812833651,0.6447663993,-345.7561010184,1088,0.009871123,93.9988085146,3.0378158,-82.166145,5.9268625155,0.1031723022,0.0058817863,1058.4916729927
0.9944860935,21.069235,93.11894,0.1119568348,0,2,0.4312489907,-200.2184876075,96.7662314157,0.15553284,0.4313676636,-509.240409907,,64.4908420017,-606.0066413227,-86.108444,64.47913,91.69395,-2.4217395025,0.4312489907,-412.4741784913,1089,0.009739318,93.3612788291,3.047814,-85.95291,6.1286451075,0.0906918049,0.0049624443,1059.5442194939
1.0201528072,21.282724,93.58596,0.1354410648,0,2,0.5549774554,-177.4821504598,87.6403872619,0.17991638,0.555650231,-495.5534513502,,65.8932643767,-583.1938386121,-89.23836,65.91643,86.68704,-7.702409853,0.5549774554,-407.9130640883,1090,0.009874751,93.7335305918,3.0578957,-89.05844,6.1167686451,0.1009018421,0.0061519146,1060.5731830597
1.0066058636,21.389585,93.232834,0.1415448189,0,2,0.5207554527,-160.7783701054,155.6030609612,0.18759918,0.5207184331,-513.7004134797,,66.3917076742,-669.3034744409,-52.93935,66.3531,95.532425,-97.3625945947,0.5207554527,-358.0973525185,1091,0.009725429,93.3357565766,3.0629041,-52.75175,6.253517166,0.1043691635,0.005764246,1061.5855932236
1.0687246323,21.44731,93.11664,0.1753633022,0,2,0.6494228305,-144.1140922958,120.5982867306,0.15917206,0.6494975315,-408.697038826,,65.4856836783,-529.2953255566,-78.6507,65.49934,87.43764,-23.2668914279,0.6494228305,-288.0987520954,1092,0.009909939,93.4044560948,3.0655992,-78.49153,6.1005620628,0.1176030636,0.0066833496,1062.6596882343
0.9947648048,21.482073,92.712746,0.1152472496,0,2,0.6481204539,-205.2666052262,11.6384598591,0.21162415,0.6482107543,-464.7361392364,,64.0211006266,-476.3745990955,-76.17281,64.01162,87.84003,-3.365952053,0.6481204539,-453.0976793774,1093,0.009827112,92.8271107995,3.0672188,-75.96119,6.0630933777,0.0930359364,0.0054073334,1063.6640384197
1.0292522907,21.518232,93.068886,0.135831356,0,2,0.7482493799,-190.5878395996,22.4679770853,0.16794586,0.7486349903,-504.330341557,,64.6256578124,-526.7983186423,-76.368355,64.59083,78.68854,-1.1925389322,0.7482493799,-481.8623644717,1094,0.006439808,93.2043869995,3.0689006,-76.20041,5.8913383755,0.0966029167,0.0054607391,1064.6992881298
0.9938819408,21.513872,94.06031,0.1269836426,0,2,0.7098066414,-168.7069468247,45.1155925631,0.16809082,0.7089452217,-425.8097442835,,64.2924457745,-470.9253368466,-64.441986,64.34092,103.64292,-1.4743493428,0.7098066414,-380.6941517205,1095,0.00978701,94.2070081884,3.068698,-64.273895,6.183332686,0.0941648483,0.0053691864,1065.7009239197
0.9927334785,21.58838,91.78973,0.1233105659,0,2,0.575815944,-207.318361512,34.1238337128,0.115470886,0.5757246659,-484.5961684754,,62.512334838,-518.7200021882,-77.187325,62.486904,92.44985,-1.4716668624,0.575815944,-450.4723347625,1096,0.00640064,91.9976769037,3.0721552,-77.07185,6.1690824201,0.0932195187,0.005136013,1066.7011389732
0.9861123562,21.556446,92.59406,0.111477375,0,2,0.552788772,-206.5051335507,13.0059039368,0.16965485,0.5534430195,-472.963873905,,64.7106200607,-485.9697778418,-117.10437,64.6925,79.81435,-0.6599107171,0.552788772,-459.9579699683,1097,0.00971093,92.8666550993,3.070675,-116.934715,6.0282385292,0.0857651234,0.0050113201,1067.6928493977
0.9677779675,21.578901,92.34716,0.1203751564,0,2,0.6065233774,-174.8409121845,28.4709881216,0.16591644,0.6046546196,-453.7578748365,,62.8406466613,-482.2288629581,-107.854004,62.872337,81.71545,0.0311990996,0.6065233774,-425.2868867149,1098,0.0098662935,92.5429352438,3.071716,-107.68809,5.9726831846,0.0911905766,0.0048644543,1068.6683523655
1.0157597065,21.60358,91.16783,0.1498186588,0,2,0.723598031,-190.2314152343,3.9625482019,0.20230865,0.7246133854,-615.2930918512,,62.3809905017,-619.2556400531,-52.57687,62.36074,103.68528,-0.3151313216,0.723598031,-611.3305436492,1099,0.009876148,91.3442438225,3.072859,-52.37456,6.3379415906,0.1038370132,0.0058400631,1069.7285125256
0.9874079227,21.488615,91.68726,0.1212394238,0,2,0.7012925767,-182.3808234156,95.9651599889,0.16843033,0.7010863304,-468.097856204,,62.8959369924,-564.0630161928,-41.644318,62.90658,88.59609,-4.4879373498,0.7012925767,-372.1326962151,1100,0.009825454,91.8883034009,3.0675232,-41.475887,6.1002921302,0.0949647427,0.0053522587,1070.7216002941
1.0494077206,21.615967,91.98191,0.1392176151,0,2,0.4131101268,-220.534468868,51.447773233,0.1821785,0.413164286,-573.1577374934,,61.8618205514,-624.6055107264,-45.992435,61.860176,88.546486,-102.4249981312,0.4131101268,-521.7099642604,1101,0.009943511,92.2263919746,3.0734322,-45.810257,6.1970261157,0.103158474,0.0056447983,1071.7784957886
1.014257431,21.578419,92.19724,0.1206073761,0,2,0.7826762966,-201.0670046548,3.1475192498,0.18707275,0.7827555493,-461.2696123854,,62.6532421172,-464.4171316352,-107.16065,62.636887,87.18742,-2.5897133825,0.7826762966,-458.1220931357,1102,0.009686319,92.4398203126,3.0716937,-106.97358,6.1954054337,0.0901851654,0.0053119659,1072.8002281189
1.0011122227,21.649118,91.12988,0.1275789738,0,2,0.6546676556,-213.4844571276,12.1498608259,0.22367477,0.6545467318,-532.9868885275,,61.3118967411,-545.1367493533,-57.23705,61.300568,84.77425,-18.8709666224,0.6546676556,-520.8370277016,1103,0.009878668,91.2809968938,3.0749648,-57.013374,5.9538363984,0.0954735279,0.0054733753,1073.806776762
0.9107730389,21.76935,91.81355,0.1031582355,0,1,0.5359998568,-52.9338151219,0,0.18167877,0.5359956992,-105.1090720428,,61.2056570943,-105.1090720428,-117.77492,61.197716,82.35735,-107.2286665118,0.5359998568,-105.1090720428,1104,0.009801003,91.952424919,3.080503,-117.59324,6.0206976375,0.0629675388,0.0035531521,1074.7236680985
1.0046105385,22.029789,91.72426,0.1207933426,0,2,0.8075907658,-187.6814474453,56.4153707522,0.17765045,0.8075400172,-477.2316410165,,61.8520884694,-533.6470117687,-86.02367,61.839794,88.44631,-4.875121614,0.8075907658,-420.8162702643,1105,0.009873539,91.8924032347,3.0923955,-85.846016,6.2422062714,0.0954506397,0.0054252148,1075.7357275486
1.0014944077,22.03026,90.78801,0.1368796825,0,2,0.4803922008,-201.6314185147,19.2173101346,0.13498688,0.4808747591,-515.5227123062,,60.0507718071,-534.7400224408,-81.2525,60.021122,124.47694,-9.3228760338,0.4803922008,-496.3054021716,1106,0.006464549,90.9207413743,3.092417,-81.117516,6.6215006268,0.1012554169,0.0054814816,1076.7443163395
1.0412731171,21.971638,90.799934,0.1633443832,0,2,0.7542401386,-196.4661737575,53.1806679642,0.15088654,0.7551712435,-510.9294747968,,60.6623962984,-564.1101427611,-64.62109,60.68753,85.34385,0.8563372372,0.7542401386,-457.7488068326,1107,0.009907203,91.0562022636,3.0897524,-64.47021,6.1839924267,0.1169655323,0.0063076019,1077.7913739681
1.0216934681,21.9791,89.77187,0.1497299671,0,2,0.5188587576,-167.4950375078,90.0158887452,0.16358185,0.5182987256,-532.3871767165,,60.2200950076,-622.4030654616,-72.85974,60.195877,108.061554,-18.4223312661,0.5188587576,-442.3712879713,1108,0.009760438,89.8882743132,3.090092,-72.69616,6.5523653374,0.1072723866,0.0057861805,1078.8186779022
1.0100297928,22.07332,91.879,0.141531229,0,2,0.6736147209,-179.7620593575,8.2785989682,0.2385025,0.6739105307,-470.3426441572,,61.6487939086,-478.6212431254,-71.6925,61.67235,99.578896,-5.5252378596,0.6736147209,-462.064045189,1109,0.00964053,92.2031601222,3.0943696,-71.453995,6.3397348036,0.1032857895,0.0057103634,1079.8735280037
1.0295519829,22.100203,90.35797,0.1315834522,0,2,0.7927635638,-193.7499172496,32.2104161961,0.16752625,0.7925801595,-449.6840087895,,59.447510075,-481.8944249855,-89.54922,59.43959,112.50527,0.2846316809,0.7927635638,-417.4735925934,1110,0.009981662,90.5238384105,3.0955868,-89.38169,6.6314276367,0.097880125,0.0058276653,1080.9088871479
1.0328509808,22.278269,91.0686,0.1506073475,0,2,0.452358289,-173.6605690106,34.4391349466,0.15914917,0.4524131453,-462.2139761853,,61.1340712096,-496.6531111318,-71.58366,61.13838,82.36221,-24.1224111741,0.452358289,-427.7748412387,1111,0.009948916,91.3820169162,3.1036117,-71.42451,6.2058783309,0.1070940495,0.0061292648,1081.9495201111
1.0070559978,22.270855,92.04443,0.1292498112,0,2,0.564781297,-173.577877211,43.3045346702,0.17084122,0.5643974508,-474.0697613143,,60.9557743733,-517.3742959845,-45.61372,60.962822,112.73293,-15.2357871214,0.564781297,-430.7652266441,1112,0.009922767,92.2641404769,3.1032789,-45.44288,6.5463015401,0.0961639881,0.0053350925,1082.9625198841
0.9946446419,22.319002,89.296776,0.1312835217,0,2,0.6846847544,-198.7575353557,16.8013314736,0.16799164,0.683558738,-493.9146829864,,58.3803937442,-510.71601446,-63.91984,58.348682,104.37145,-0.253284041,0.6846847544,-477.1133515128,1113,0.006428738,89.6068701093,3.1054385,-63.75185,6.4907481592,0.0984966755,0.0053255558,1083.9632062912
1.0054392815,22.194283,91.85393,0.1203489304,0,2,0.8669500868,-192.3428671605,15.1825771877,0.14648438,0.8686282121,-442.4775760228,,59.813041843,-457.6601532105,-102.031235,59.838497,97.629036,0.3866696222,0.8669500868,-427.2949988351,1114,0.009978546,92.1089348037,3.0998347,-101.88475,6.4734093755,0.0903849602,0.0049726963,1084.974228859
0.9152266979,22.305178,90.02605,0.1028170586,0,1,0.6054645538,-85.5643882259,0,0.18401337,0.6054111753,-238.0488423981,,59.3364964424,-238.0488423981,-88.334305,59.32254,88.030914,-189.140497368,0.6054645538,-238.0488423981,1115,0.009981565,90.2274977984,3.1048188,-88.15029,6.3158656381,0.0644464493,0.0037932396,1085.8985607624
1.0068612099,22.424837,90.98178,0.1299905777,0,2,0.5723691838,-202.7969186672,35.3302232129,0.24243927,0.572502774,-525.6728719357,,59.9056471882,-561.0030951486,-78.3525,59.882214,89.73422,-37.5595793552,0.5723691838,-490.3426487228,1116,0.009704797,91.1719922306,3.1101692,-78.11006,6.3069148324,0.100594759,0.0055074692,1086.9109966755
1.1066131592,22.458107,90.646736,0.2005531788,0,2,0.5460790311,-108.6066485948,147.5440872898,0.16967773,0.5457912498,-385.1486999343,,59.8005414266,-532.6927872242,-79.225716,59.814327,104.624756,-3.6983723471,0.5460790311,-237.6046126445,1117,0.009809425,90.8096294005,3.1116517,-79.05604,6.5903218853,0.1224238873,0.0066800117,1088.023604393
1.0125181675,22.422506,89.552246,0.122153759,0,2,0.6199086056,-172.0851029566,37.5557779653,0.19424438,0.6201410076,-437.76946146,,59.2710060777,-475.3252394253,-87.50428,59.23371,120.70688,-81.7199746959,0.6199086056,-400.2136834946,1118,0.009765734,89.7643940307,3.1100652,-87.310036,6.8226150691,0.0958302021,0.005181551,1089.0415074825
1.0205202103,22.49769,89.129845,0.1413094997,0,2,0.5526756771,-152.3379702165,26.6207543874,0.1739502,0.5525343303,-399.4086325772,,58.0965648686,-426.0293869647,-87.74605,58.10836,103.90765,-75.146820427,0.5526756771,-372.7878781898,1119,0.009971954,89.4300330314,3.1134126,-87.5721,6.522710161,0.1010775566,0.0058076382,1090.1068003178
0.9307487011,22.520632,90.11743,0.1029233932,0,1,0.7504209431,-65.7540215092,0,0.16962433,0.7483067227,-69.8239275207,,58.6689938366,-69.8239275207,-95.20554,58.675663,94.344055,0.3412001041,0.7504209431,-69.8239275207,1120,0.009971899,90.3871654222,3.1144319,-95.03592,6.4410997184,0.064677,0.0035312176,1091.0463774204
1.004029274,22.471706,89.389984,0.1437470913,0,2,0.8280516779,-186.6252504457,9.9937459089,0.16605377,0.8297122111,-467.2422172918,,59.0435644812,-477.2359632007,-68.07842,59.065784,104.113205,-3.2081675087,0.8280516779,-457.2484713829,1121,0.009979239,89.7083242397,3.112257,-67.91237,6.502973009,0.1016201973,0.0055611134,1092.0557565689
1.022087574,22.500517,89.77,0.1459593773,0,2,0.6870120483,-175.2927742891,58.9186710328,0.1594162,0.6874375722,-523.0639385148,,58.8510939638,-581.9826095476,-30.191814,58.808475,100.61472,-2.019643613,0.6870120483,-464.145267482,1122,0.006444872,90.0824928895,3.1135383,-30.032398,6.4355830966,0.1079938412,0.0060207844,1093.0832388401
1.002835989,22.392578,90.03904,0.1267094612,0,2,0.7599077682,-210.8532597783,35.9762328828,0.14188766,0.7576465983,-493.8709166557,,58.463863456,-529.8471495385,-64.10707,58.496334,114.04712,0.6234367435,0.7599077682,-457.8946837729,1123,0.0064693466,90.3670847856,3.1087296,-63.965183,6.6688210055,0.0960285664,0.0054960251,1094.0915076733
1.0010182858,22.248915,89.31931,0.1266694069,0,2,0.5008838289,-170.9590392766,50.1493196455,0.18649292,0.5006325089,-438.6035834808,,58.5425660856,-488.7529031264,-89.46633,58.50413,105.60867,-1.1603510354,0.5008838289,-388.4542638353,1124,0.009963754,89.5715697484,3.1022933,-89.27984,6.6552349982,0.0989177227,0.0055692196,1095.100707531
0.9761881828,22.24297,88.337814,0.1252393723,0,2,0.6073810731,-174.5526146453,48.1025533908,0.16520691,0.6053167332,-450.6753667655,,55.2706039278,-498.7779201563,-111.30412,55.2602,116.858864,0.0621135721,0.6073810731,-402.5728133747,1125,0.00985958,88.5490335895,3.102026,-111.138916,6.8141173071,0.093296051,0.0052921772,1096.0827431679
1.0026578903,22.194208,89.8392,0.1417863369,0,2,0.4984255912,-122.8403042522,72.666203083,0.1563034,0.4982619459,-272.4482063728,,57.7790561459,-345.1144094558,-98.29429,57.784313,102.09519,-24.2636677728,0.4984255912,-199.7820032898,1126,0.009954091,90.2785187064,3.0998313,-98.137985,6.4450702683,0.1024587154,0.0055007935,1097.0933496952
1.046298027,22.266926,89.7463,0.1659655571,0,2,0.6271765973,-162.0579311905,36.786899086,0.21138,0.6275419482,-473.8768109832,,58.8166695846,-510.6637100692,-54.36389,58.78774,101.72545,-2.1629376316,0.6271765973,-437.0899118972,1127,0.009896779,89.98020539,3.1031024,-54.15251,6.2750512112,0.1154875755,0.0061230659,1098.1478760243
1.045933485,22.253239,89.18321,0.1609582901,0,2,0.7214845906,-192.5934224758,26.9056008714,0.17517853,0.7211845415,-462.1723705349,,57.6667038708,-489.0779714062,-57.542118,57.68527,108.852165,0.7790271494,0.7214845906,-435.2667696635,1128,0.009922522,89.4816613146,3.1024876,-57.36694,6.615262286,0.1139593124,0.0064167976,1099.1990523338
1.0551080704,22.268944,89.7484,0.1664786339,0,2,0.5254281356,-145.9710996872,97.2341565177,0.15114594,0.5255597688,-487.3492904776,,57.7470412868,-584.5834469954,-37.001102,57.736935,102.04297,-1.2435767352,0.5254281356,-390.1151339599,1129,0.006408757,90.0675707965,3.103193,-36.849957,6.5238523935,0.1131312847,0.0063278675,1100.2998578549
0.9911344051,22.17578,90.07781,0.1176691055,0,2,0.6758671216,-201.0700442995,34.1495645284,0.20380402,0.6760961137,-475.9506000069,,58.1180596662,-510.1001645353,-84.19625,58.07382,99.45686,-8.4566073911,0.6758671216,-441.8010354786,1130,0.009767425,90.3183067297,3.0990007,-83.99245,6.5330588266,0.0914916992,0.0052218437,1101.3005399704
