dLoss,AveragePolicyStd,AbsLearnSignal,NumTrajs,StdReturn,Time,MinReturn,LossBefore,Iteration,PolicyExecTime,Entropy,ItrTime,EnvExecTime,MeanKLBefore,LossAfter,ExplainedVariance,AverageDiscountedReturn,AverageReturn,MaxReturn,Perplexity,MeanKL,ProcessExecTime
0.028839186,1.0242823,0.686547885372823,9,35.13025775680367,11.38810110092163,-91.81584290421466,3.5223429e-09,10,0.48212432861328125,2.8847733,0.9905111789703369,0.2899940013885498,0.0,-0.028839182,0.5136953742781167,-9.234890860575206,-42.083298538343946,17.450193700992358,17.89951,0.0065663033,0.016164302825927734
0.009900647,1.0220058,0.5593013665752035,2,88.68513535329001,13.478168964385986,-34.86428966736641,-4.2086246e-09,11,0.5567302703857422,2.8801286,2.085827350616455,1.3067476749420166,0.0,-0.009900652,-17205.755656292673,25.6897876770122,53.82084568592361,142.50598103921362,17.816565,0.0065287487,0.016736268997192383
0.0652141,1.0179378,0.6925946808121949,10,27.16547462901255,14.461041927337646,-114.34042626731672,-6.942124e-09,12,0.48347973823547363,2.8713,0.9782469272613525,0.2761497497558594,0.0,-0.065214105,-12.639948400023481,-29.232748671461877,-74.50520274816247,-25.715955523612095,17.659962,0.008436842,0.01696014404296875
0.082913995,1.0268474,0.7018837409813344,10,27.307078739990104,15.406176567077637,-104.46599663783904,5.6879186e-09,13,0.45096278190612793,2.8878963,0.9410610198974609,0.25725221633911133,0.0,-0.08291399,0.2521011694959796,-24.6368895494239,-63.477854135402765,-22.522365728157027,17.955498,0.009344606,0.015694856643676758
0.03221329,1.0317935,0.5401522115783681,10,16.961274833108348,16.381901502609253,-76.9168623985735,7.538928e-09,14,0.4621407985687256,2.8970668,0.9712738990783691,0.26050806045532227,0.0,-0.03221328,-5.399495053637836,-20.73613415045289,-57.20101351630552,-21.075950169967868,18.120916,0.00940681,0.01587200164794922
0.033687502,1.0229316,0.6340090386680185,9,65.5072344357673,17.36044406890869,-265.08235728378,5.144116e-09,15,0.47707700729370117,2.8767502,0.9740257263183594,0.2778189182281494,0.0,-0.0336875,0.1662828484388149,-24.454506255478204,-91.71742080078572,-33.78132816264505,17.756475,0.0079912115,0.015977859497070312
0.015784651,1.022927,0.8216422612075955,9,20.352889386488002,18.3411386013031,-108.25695598556715,1.2501348e-08,16,0.47090792655944824,2.876753,0.976001501083374,0.280320405960083,0.0,-0.015784638,0.23676143296192864,-30.21193676920187,-84.59204215728417,-56.206832892100415,17.756525,0.0072394363,0.015872716903686523
0.022393847,1.0158728,0.7602649144731448,8,30.694543161891513,19.282201766967773,-100.19666904170498,-0.0,17,0.4423243999481201,2.8618035,0.9366743564605713,0.2729299068450928,0.0,-0.022393847,0.5561612779502241,-13.574365962660597,-55.03939617017443,-1.914496223195016,17.493048,0.00749997,0.015186786651611328
0.015053531,1.0155431,0.6964041520531346,8,28.68622337169842,20.349087715148926,-97.3058477736134,3.5354006e-09,18,0.4999094009399414,2.8616936,1.0623421669006348,0.31998133659362793,0.0,-0.015053527,-0.6690848383320069,-15.927115226041122,-61.39482889105257,-8.733790615210978,17.491125,0.00680866,0.016887187957763672
0.026742771,1.0222367,0.794397771585581,8,39.068759895725485,21.333297967910767,-120.54379718864399,-1.002908e-08,19,0.46735334396362305,2.8741267,0.9800071716308594,0.2923104763031006,0.0,-0.02674278,0.6581072066539659,-4.272663131269389,-30.565391822347518,9.175397508220072,17.709951,0.0064623025,0.01544952392578125
0.014356665,1.0197388,0.5307567621315848,8,40.00132023801039,22.43568706512451,-114.17345348007264,-3.3848246e-09,20,0.5067763328552246,2.8719862,1.0652563571929932,0.33718061447143555,0.0,-0.014356669,0.14203716018929102,4.759728602017428,-34.43472001211091,15.935720190367377,17.672083,0.009288393,0.0167694091796875
0.016346412,1.0067655,0.7055458051136926,9,23.638063753064287,23.407230377197266,-87.98450819200151,3.6679781e-09,21,0.46175432205200195,2.8448899,0.9668197631835938,0.28496623039245605,0.0,-0.016346408,0.18645900623535105,-10.295267159268816,-44.093370683255515,-9.93478036082378,17.199665,0.009505972,0.015759944915771484
0.017245792,0.9978276,0.7326929647525645,9,29.946336355205197,24.393877506256104,-79.79723104979294,-3.6609378e-09,22,0.47665834426879883,2.8265755,0.9815266132354736,0.2807450294494629,0.0,-0.017245796,0.7343239334281988,-5.043616525138757,-32.617481439838876,25.72026275267227,16.887531,0.009821927,0.016053438186645508
0.027640222,1.0010202,0.6195402522165053,10,23.58363395716148,25.427181482315063,-65.65834930533353,-6.986625e-09,23,0.49414968490600586,2.8311777,1.0291547775268555,0.2979757785797119,0.0,-0.02764023,0.797062781122778,-2.0581400697259595,-28.145792072428073,17.595929259818803,16.96543,0.009455828,0.016726970672607422
0.021305803,1.0043468,0.5544834417405109,9,24.00909450465734,26.473740816116333,-53.401528182343846,-3.390842e-09,24,0.4940800666809082,2.8393195,1.0425593852996826,0.31478023529052734,0.0,-0.021305807,-0.9684292561524033,2.336713612251647,-24.286157701938087,31.84316531265307,17.104122,0.0066384072,0.016727209091186523
0.0320313,1.0068198,0.8187750824477846,8,37.64839812106203,27.47493553161621,-125.60537169913526,7.300856e-09,25,0.47736644744873047,2.8439956,0.997112512588501,0.2937600612640381,0.0,-0.032031294,0.692426476821207,-6.216047388923105,-35.04809553269405,-6.440299921127647,17.18429,0.009792124,0.015804767608642578
0.048734672,1.0155665,0.5845434745616092,9,11.334590194455494,28.593037366867065,-45.53439116676971,1.602814e-09,26,0.5386056900024414,2.8646944,1.1139466762542725,0.347942590713501,0.0,-0.048734672,0.2758112926536449,2.82162871938362,-22.570146247991115,-9.841083939331313,17.54369,0.006717701,0.018503665924072266
0.025470767,1.0196824,0.7086756423534591,9,15.874119122591981,29.55668616294861,-44.74462092761996,3.7216559e-09,27,0.4551577568054199,2.8723953,0.9587118625640869,0.28301024436950684,0.0,-0.025470763,0.7581492471708839,7.2757859203408755,-13.102080095394744,8.42818863034465,17.679314,0.00666897,0.0154266357421875
0.02269131,1.0097644,0.745755317351446,8,22.656036470778496,30.518054246902466,-69.27454226001532,-5.6043543e-09,28,0.44775819778442383,2.8546674,0.9569087028503418,0.2737112045288086,0.0,-0.022691315,0.7668617057737328,-5.78467691698248,-34.34427429239239,-7.01642080613982,17.36866,0.006576333,0.01526784896850586
0.021741375,1.0099434,0.7622846954767045,9,21.962934543791103,31.514687299728394,-59.76611483804267,-7.465161e-09,29,0.476060152053833,2.8550584,0.9918839931488037,0.29200005531311035,0.0,-0.021741383,0.6965374972606824,-2.302547856370357,-25.688130914389056,14.212088122310831,17.375452,0.0066852206,0.016350507736206055
0.028633358,1.0169196,0.7061405771513329,9,14.167653136191296,32.52311897277832,-54.03129248438563,-7.1704838e-09,30,0.46934056282043457,2.8683016,0.9699327945709229,0.2784593105316162,0.0,-0.028633365,0.8793795523851329,-0.06305847812507909,-20.425703415916967,-6.683063366980903,17.60709,0.009443251,0.01583576202392578
0.017439025,1.0164183,0.7882470492956882,8,10.248425167293625,33.55283045768738,-33.08128620293675,2.7093021e-09,31,0.48262882232666016,2.867189,1.0252785682678223,0.291886568069458,0.0,-0.017439023,0.8061485689678379,1.9524887154259063,-20.83591244514193,-5.616824236392148,17.58751,0.0068190265,0.016358613967895508
0.033116233,1.012774,0.6086245942864471,9,21.281042351477097,34.51723670959473,-66.72088140392412,-7.252276e-09,32,0.46122217178344727,2.8593447,0.9603793621063232,0.2789928913116455,0.0,-0.03311624,0.380360431310235,-5.663028194868841,-35.11196431260792,-2.8381011800294687,17.450089,0.009661345,0.015766620635986328
0.02191125,1.0184919,0.779399015628417,8,17.8025332264479,35.48519539833069,-36.16250195632247,2.316993e-10,33,0.4521620273590088,2.8724442,0.9624271392822266,0.2895314693450928,0.0,-0.02191125,0.8645204967988138,11.467698570153239,-7.648466778551965,20.426019897106443,17.680178,0.0070465077,0.015259742736816406
0.024185134,1.0286068,0.7158795084967398,8,14.520305827279287,36.515191316604614,-47.67822362171127,3.5126126e-09,34,0.4896390438079834,2.8925917,1.0257720947265625,0.3068256378173828,0.0,-0.02418513,0.8815923252459046,1.818389764760743,-21.604860994021415,-1.9546863875524139,18.040003,0.009274638,0.01628851890563965
0.007515927,1.028436,0.4790973571362709,7,36.42807326996353,38.92577600479126,-54.8220946800355,-5.815087e-09,35,0.8971254825592041,2.892315,2.406325578689575,1.259531021118164,0.0,-0.0075159324,-1607.4895515838875,18.09764316934137,1.2036182066515013,71.41902031326592,18.035011,0.0064207003,0.029218673706054688
0.017581908,1.0273411,0.6206720150596324,7,45.04273541062863,41.31110954284668,-38.356774143593995,-1.0451225e-09,36,0.8507475852966309,2.8893445,2.379882335662842,1.2745070457458496,0.0,-0.01758191,-1.1879006775006413,18.69167640621552,-0.9116015765353386,101.4844841390955,17.981518,0.007354579,0.02659320831298828
0.025456857,1.0181488,0.7423697798911204,7,22.660286761393163,42.32931423187256,-43.92183972756114,-0.0,37,0.46774983406066895,2.871582,1.0133731365203857,0.31359434127807617,0.0,-0.025456857,0.2245731796927054,4.702514202930925,-12.684789693044747,31.39728991626248,17.664942,0.0070890835,0.016005516052246094
0.018214608,1.0108023,0.5619898441568375,1,0.0,44.128177881240845,62.848724116236525,-0.0,38,0.4841041564941406,2.85621,1.761300802230835,1.0561940670013428,0.0,-0.018214608,-6177.488012373933,42.147323143982625,62.848724116236525,62.848724116236525,17.395473,0.006697094,0.01507878303527832
0.03744511,1.0163722,0.72865019973431,8,25.081726336322706,45.21322679519653,-36.841404594476316,6.7998167e-09,39,0.5141587257385254,2.866706,1.0813877582550049,0.34381103515625,0.0,-0.037445102,-2.0859281764300643,14.374955488183847,8.871627430964114,43.96384047581705,17.579016,0.009505418,0.017316579818725586
0.032684702,1.0159271,0.7573627788207278,9,12.651660261981757,46.26358652114868,-14.396509835932193,-1.7498611e-09,40,0.5001230239868164,2.8656275,1.046105146408081,0.3103311061859131,0.0,-0.032684702,0.8305828070156352,15.92754912512625,3.698034707665141,22.007410279126105,17.56007,0.006442001,0.01654219627380371
0.017292012,1.0148754,0.7497132840396182,9,19.867421554375237,47.27711772918701,-40.883794184055176,1.6934404e-08,41,0.4744570255279541,2.863724,1.0092206001281738,0.3109409809112549,0.0,-0.017291995,0.734546174299153,12.493110476453062,2.5134699008335986,28.592415205172387,17.526674,0.0064337878,0.01609659194946289
0.012009073,1.0194018,0.5127439427383271,5,18.568389966139467,50.220351696014404,-1.0365756922658704,-2.4468874e-09,42,0.7357923984527588,2.8722873,2.938931465148926,1.9701037406921387,0.0,-0.012009076,-20445.64765609279,23.037067723755218,28.083571503264103,57.40158773375809,17.677404,0.009916695,0.023174762725830078
0.04856194,1.012611,0.6485428629231808,9,25.917069210672608,51.273601055145264,-38.927371035111776,-1.3685012e-08,43,0.49875378608703613,2.8547163,1.048980474472046,0.31861090660095215,0.0,-0.048561957,-4.8095716068188485,15.218141754483684,0.3936162558519701,42.045216976915384,17.369509,0.006507382,0.016808032989501953
0.03087617,1.0148823,0.8073137952544394,7,30.71488255763571,52.28736734390259,-52.87499498198539,-1.8165226e-08,44,0.4627366065979004,2.859001,1.0097103118896484,0.32181882858276367,0.0,-0.03087619,0.8532731100074482,16.345832876365943,3.3656018011504716,38.09238706093876,17.44409,0.009598387,0.01580071449279785
0.034794178,1.0186031,0.767281074441709,9,21.59355153669557,53.353079080581665,-51.05122481152796,-0.0,45,0.5142822265625,2.866186,1.0611026287078857,0.3249223232269287,0.0,-0.034794178,0.6219816503025763,7.368983261588109,-1.1461023822928413,25.253118589270457,17.569878,0.006882306,0.017474651336669922
0.034327246,1.0065408,0.7440123332531251,8,12.673257990339886,54.36163520812988,-14.591329544522637,-7.516645e-09,46,0.45702385902404785,2.843151,0.9706931114196777,0.29286909103393555,0.0,-0.034327254,0.6699648653824033,12.41746918845051,7.588222338424325,29.175970088682448,17.169785,0.0067251674,0.015803098678588867
0.011167991,0.9974026,0.5659294773250796,1,0.0,56.21382713317871,106.97987357675126,1.1444092e-08,47,0.4802682399749756,2.824246,1.8479297161102295,1.1335480213165283,0.0,-0.01116798,-475.9953768710985,48.84101125028919,106.97987357675126,106.97987357675126,16.848236,0.009373905,0.01494908332824707
0.019925056,1.0222793,0.6477799857632279,2,9.50174932421021,59.2249870300293,-211.7765688797819,-2.073205e-08,48,0.7487115859985352,2.8736382,3.0068633556365967,2.0193188190460205,0.0,-0.019925077,-27.110315361373114,36.0113381138531,-202.2748195555717,-192.7730702313615,17.701302,0.009811513,0.023237228393554688
0.020722913,1.0285317,0.587854991513627,1,0.0,61.38978862762451,-120.72191057937486,-0.0,49,0.4900996685028076,2.8838356,2.1607487201690674,1.4375693798065186,0.0,-0.020722913,-1.4705192328186585,28.654633717226076,-120.72191057937486,-120.72191057937486,17.882732,0.006590206,0.014663457870483398
0.014179819,1.0261368,0.7635228343679923,2,29.122712133696112,63.816004276275635,-199.52106230977444,-1.5054054e-09,50,0.5986340045928955,2.8803325,2.4218220710754395,1.5736351013183594,0.0,-0.014179821,-1.8393830673507647,27.663071456043742,-170.39835017607834,-141.2756380423822,17.820196,0.0068233996,0.020584821701049805
0.02859373,1.0207537,0.7623201294963885,1,0.0,66.40244674682617,-88.60110889564005,-3.8146974e-09,51,0.49366092681884766,2.8687375,2.5490968227386475,1.8285760879516602,0.0,-0.028593734,-1.6496114627547103,38.465691184087866,-88.60110889564005,-88.60110889564005,17.614765,0.009489548,0.01484060287475586
0.018716328,1.0126538,0.6587306716850897,1,0.0,68.14322185516357,92.61405229446343,-7.629395e-09,52,0.4638364315032959,2.854525,1.7363300323486328,1.054621934890747,0.0,-0.018716335,-0.6324953103408539,39.6386878590866,92.61405229446343,92.61405229446343,17.366188,0.009754911,0.014936447143554688
0.026391102,1.0193557,0.790954404596726,1,0.0,70.19114232063293,118.46732289331926,-8.5830685e-09,53,0.494553804397583,2.866941,2.043586015701294,1.3218357563018799,0.0,-0.026391111,-13.224804349604325,65.23512936651431,118.46732289331926,118.46732289331926,17.583149,0.009103396,0.01498556137084961
0.018509703,1.0197026,0.579482853337651,5,83.9861067913399,71.8334527015686,-159.3264262851032,-4.3250536e-09,54,0.6279356479644775,2.8677216,1.6375830173492432,0.7720515727996826,0.0,-0.018509706,-1.842002276456716,28.120306409119838,-58.18845344900249,37.40008651113581,17.59688,0.006856175,0.020514965057373047
0.023279876,0.99865854,0.5184986398761032,2,36.297830940754785,73.77835178375244,-184.33152028078212,-0.0,55,0.53232741355896,2.827098,1.9405241012573242,1.186685562133789,0.0,-0.023279876,-0.7954669055397574,37.549992908496165,-148.03368934002734,-111.73585839927254,16.896355,0.006508917,0.016472578048706055
0.03066279,0.9960255,0.7656483418181459,3,15.037103581773732,76.05434250831604,-216.37670992872114,2.7404434e-09,56,0.6645646095275879,2.825165,2.2715299129486084,1.3780951499938965,0.0,-0.030662788,-0.03725197918514178,17.531376645542103,-196.00862109857306,-180.53048145873336,16.863728,0.00829236,0.020941734313964844
0.026781438,0.9998808,0.7508464645352569,3,33.95349336855133,78.05962872505188,-200.82786436795607,-5.9142593e-09,57,0.6153056621551514,2.8314514,1.968202829360962,1.1275699138641357,0.0,-0.026781444,0.8564434388905907,31.622971075142644,-164.1338189568098,-118.96479331678114,16.970074,0.009577615,0.019053220748901367
0.02641922,0.98512256,0.6643393093841996,2,40.72551749677243,79.72077083587646,-186.24436512632275,1.8357542e-09,58,0.49368906021118164,2.7989793,1.6567792892456055,0.9426634311676025,0.0,-0.026419219,0.8395623135533448,34.85123264152601,-145.51884762955032,-104.79333013277788,16.42787,0.009617564,0.015668630599975586
0.018378858,0.9790859,0.7573944380951004,2,28.575025872125877,81.55930995941162,-183.28248194839045,-0.0,59,0.5837757587432861,2.7872255,1.8344755172729492,1.023719310760498,0.0,-0.018378858,0.8004241014935997,23.071033955076494,-154.70745607626458,-126.1324302041387,16.23591,0.006677855,0.01804828643798828
0.013695709,0.9696447,0.7133616723100231,2,27.315731695503437,84.95134353637695,-149.34057662430735,-1.785698e-08,60,0.8221378326416016,2.7663987,3.387828826904297,2.296002149581909,0.0,-0.013695727,0.5644951248489193,39.41798183939926,-122.0248449288039,-94.70911323330047,15.901265,0.0064582652,0.025974035263061523
0.015329723,0.9687053,0.8489518304297293,2,42.76215135000485,86.9175169467926,-125.5172308646076,3.8989136e-09,61,0.5674655437469482,2.764868,1.961968183517456,1.1703581809997559,0.0,-0.0153297195,-3.014359797561281,27.173923819035146,-82.75507951460276,-39.9929281645979,15.876945,0.006401779,0.01798534393310547
0.017832376,0.97841823,0.7697362307629955,4,75.04662876128384,89.23092150688171,-194.8535178960409,-7.509247e-09,62,0.7050435543060303,2.7854958,2.2758877277374268,1.34218430519104,0.0,-0.017832384,-0.20446529513182887,22.17866371486557,-125.77618364652365,-5.417534897762621,16.207851,0.009788032,0.022630929946899414
0.022673782,0.9941863,0.7168974420538282,1,0.0,91.42670011520386,-129.69768246408904,-0.0,63,0.49132609367370605,2.8130183,2.1915359497070312,1.4830060005187988,0.0,-0.022673782,-3.131961471817096,24.89983614344558,-129.69768246408904,-129.69768246408904,16.660128,0.009821477,0.014567852020263672
0.026529627,1.0040982,0.6193913097961288,3,85.10816978364113,93.40076875686646,-193.610908536034,-1.5125051e-08,64,0.5786120891571045,2.828837,1.9695298671722412,1.1655938625335693,0.0,-0.026529642,-0.16116080311280956,12.755140634293705,-109.9630792957235,6.810027070704237,16.925764,0.0067630047,0.018121957778930664
0.021830648,0.9936846,0.7322587114526011,5,67.10254652393752,95.40436482429504,-178.3766394645056,-1.507244e-08,65,0.6573021411895752,2.8043787,1.9994261264801025,1.1139485836029053,0.0,-0.021830663,0.5264739023430065,14.290670644613837,-64.17483257323568,1.212888291738949,16.516811,0.006533836,0.02111220359802246
0.018946363,0.98905903,0.6867836288453243,2,32.00015707843563,98.28277373313904,-83.56284579215853,-0.0,66,0.5792944431304932,2.7969596,2.8733935356140137,2.0583598613739014,0.0,-0.018946363,-2.716246662219971,23.453928334850918,-51.5626887137229,-19.56253163528727,16.394726,0.0066197584,0.01810741424560547
0.021354899,0.9711931,0.6719473706752769,2,26.7891405960586,101.12163543701172,-39.34320976432713,9.865596e-09,67,0.5584242343902588,2.7624044,2.801755428314209,2.0171356201171875,0.0,-0.02135489,0.5462924856975104,44.01829180964502,-12.554069168268526,14.235071427790075,15.837878,0.009982225,0.017370223999023438
0.018412644,0.9767172,0.7744275929282272,2,2.1022007561723157,103.98615336418152,-127.45794405647892,2.7170208e-09,68,0.6595008373260498,2.7725198,2.860804557800293,1.9713141918182373,0.0,-0.018412642,-0.08399145326060631,33.745457921784244,-125.35574330030661,-123.25354254413429,15.998898,0.0067657866,0.020827531814575195
0.025723016,0.9650057,0.7338025929582936,1,0.0,106.3199782371521,-64.14591581799485,-7.629395e-09,69,0.4849057197570801,2.7486813,2.329285144805908,1.6233646869659424,0.0,-0.025723023,0.15336364628431254,24.26132878280191,-64.14591581799485,-64.14591581799485,15.622018,0.009550913,0.014931201934814453
0.019155117,0.9763677,0.6789792979922912,3,78.37893387134686,108.15897035598755,-176.13821885494,-0.0,70,0.5575182437896729,2.7683377,1.8350732326507568,1.056732416152954,0.0,-0.019155117,-0.12370434748813541,36.23814711611257,-95.36856407571508,10.75881469690249,15.932129,0.00986882,0.017655611038208008
0.010706022,1.0012276,0.47058116750064355,1,0.0,110.45045590400696,-79.06240501570186,7.629395e-09,71,0.49298095703125,2.817295,2.2871134281158447,1.5385711193084717,0.0,-0.010706015,-28.764847602736886,36.3174901009282,-79.06240501570186,-79.06240501570186,16.731531,0.0068885544,0.014890670776367188
0.015457428,0.978598,0.6674662105004882,1,0.0,112.7224645614624,-165.85230776669485,-7.629395e-09,72,0.500450611114502,2.7734754,2.234344244003296,1.5140271186828613,0.0,-0.0154574355,-0.020081565962992043,30.93866703309225,-165.85230776669485,-165.85230776669485,16.014193,0.0065194997,0.0150146484375
0.014243314,0.9769505,0.6836535921764227,1,0.0,115.78689360618591,-62.59673044188244,1.3351441e-08,73,0.4869997501373291,2.7697482,3.0602734088897705,2.351687431335449,0.0,-0.014243301,-0.8092548431666013,56.27479544479486,-62.59673044188244,-62.59673044188244,15.954617,0.006446499,0.015128850936889648
0.018319286,0.9834716,0.5976199190487029,1,0.0,117.81075072288513,-241.6941640695955,1.525879e-08,74,0.49530982971191406,2.7822988,2.019693613052368,1.2923879623413086,0.0,-0.018319272,-4.94773305260354,44.44567896253712,-241.6941640695955,-241.6941640695955,16.156118,0.0068538706,0.015734434127807617
0.019784993,0.9771896,0.7663137491145263,3,99.42702783670141,119.76194214820862,-184.38153061498065,-6.8058825e-09,75,0.5237240791320801,2.76858,1.9457802772521973,1.166059970855713,0.0,-0.019785,-0.8559218461118305,21.146221245558277,-45.09610775558951,41.22830115430111,15.935988,0.0067646173,0.016957998275756836
0.046058085,0.9726092,0.4709310558271497,4,94.0482646561322,122.36813879013062,-213.84415849713974,-9.448167e-09,76,0.7529067993164062,2.7547798,2.6017661094665527,1.6179020404815674,0.0,-0.046058096,-1.6220547371222391,17.91328547726809,-111.897045043747,31.16354969055729,15.71758,0.009824184,0.024024248123168945
0.019451212,0.96806085,0.7752785134660449,4,47.808653776138975,124.97939419746399,-110.27116948592642,1.015292e-08,77,0.6485886573791504,2.7417226,2.5731613636016846,1.6516947746276855,0.0,-0.019451203,-0.26807764695788117,21.003447212860625,-40.90353612749102,24.80773880868702,15.513686,0.006734064,0.020813465118408203
0.020906033,0.96267503,0.6978403933710916,2,8.192180804666094,126.87653517723083,-175.5432069440505,2.5274054e-09,78,0.544569730758667,2.7271576,1.892641544342041,1.1128795146942139,0.0,-0.020906031,0.1976846430843363,18.266024245090527,-167.3510261393844,-159.1588453347183,15.289367,0.0065885484,0.016768693923950195
0.013342664,0.96166503,0.6898471934006648,5,51.24666336134097,130.33918523788452,-171.12201790124493,3.266008e-09,79,0.8150115013122559,2.7213426,3.4579739570617676,2.397526979446411,0.0,-0.01334266,-1.6152223655578952,9.773755696716773,-85.02845793619431,-16.327528192898825,15.200716,0.006792356,0.026376724243164062
0.01682871,0.958835,0.7549241446317335,2,47.05443224917032,133.43314361572266,-142.20408972218817,-9.84438e-09,80,0.7193725109100342,2.7140102,3.089667320251465,2.1414647102355957,0.0,-0.01682872,0.20631595888729537,33.81983275446533,-95.14965747301785,-48.095225223847535,15.089667,0.006591776,0.023250102996826172
0.027886512,0.9718138,0.735759380072607,2,42.407801181111445,136.41408586502075,-172.0523868394241,7.91431e-09,81,0.5813069343566895,2.741294,2.9443271160125732,2.1089651584625244,0.0,-0.027886504,-0.38681914230368397,13.330695080891275,-129.64458565831265,-87.2367844772012,15.507037,0.009540011,0.017970561981201172
0.021225257,0.9590283,0.766343036513657,5,99.7854341224773,138.10462713241577,-246.49549556057192,-1.193025e-08,82,0.6095156669616699,2.7168748,1.6861701011657715,0.8227188587188721,0.0,-0.021225268,0.4829311812001852,19.48674667146855,-92.71243664614771,22.515071732450295,15.132956,0.006799607,0.0195920467376709
0.02646723,0.9594937,0.4458241788001756,2,43.54748988153983,140.59841918945312,-232.55388311631964,-2.7384761e-09,83,0.6870737075805664,2.7177982,2.4883475303649902,1.5594887733459473,0.0,-0.026467232,-27.09603274147842,39.77182625413911,-189.0063932347798,-145.45890335323998,15.146935,0.007705936,0.022218704223632812
0.015566753,0.9562141,0.48120238323612985,1,0.0,143.12399411201477,-87.73063571573923,3.8146974e-09,84,0.49477171897888184,2.711287,2.5209240913391113,1.8055155277252197,0.0,-0.0155667495,-12.392078879306471,39.98673539993402,-87.73063571573923,-87.73063571573923,15.048631,0.009112332,0.015163660049438477
0.014441288,0.9704308,0.8173895825849169,1,0.0,146.025972366333,-98.10275318375228,3.8146974e-09,85,0.5052361488342285,2.731584,2.8980517387390137,2.1710336208343506,0.0,-0.014441284,0.40690143188939054,37.52448084118406,-98.10275318375228,-98.10275318375228,15.357195,0.0064907167,0.014876604080200195
0.011895495,0.96825707,0.8175948980202246,6,40.244999138193286,148.6875865459442,-66.0521565544398,-1.5755074e-08,86,0.8914768695831299,2.729698,2.6240432262420654,1.4935252666473389,0.0,-0.01189551,-11.265378888607172,18.29263933890203,-4.482718817830897,60.629184174919175,15.328257,0.006667451,0.029374361038208008
