Entropy,ProcessExecTime,ExplainedVariance,PolicyExecTime,NumTrajs,Time,LossBefore,EnvExecTime,LossAfter,ItrTime,MeanKLBefore,AverageReturn,MeanKL,MinReturn,StdReturn,AveragePolicyStd,AbsLearnSignal,Perplexity,Iteration,dLoss,AverageDiscountedReturn,MaxReturn
2.9299035,0.02673053741455078,-520.899076764008,0.7253773212432861,9,54.86993336677551,-0.0,3.056516408920288,-0.012684835,4.057575941085815,0.0,-71.23310196770116,0.009446962,-165.89436294278278,72.47135460504948,1.0475887,0.4404153877162193,18.725824,37,0.012684835,-6.8237906806972095,36.93387936712145
2.905724,0.020172119140625,0.2330784548057605,0.4992687702178955,12,56.68847608566284,-7.580124e-09,1.053797960281372,-0.016517341,1.7817420959472656,0.0,-56.07935208390587,0.0065057967,-154.50778522916295,49.54349034559507,1.0346099,0.7745512259543357,18.278473,38,0.016517334,-8.251478271915788,3.232260629040141
2.8848994,0.021320581436157227,0.5863610401446673,0.5580523014068604,12,58.421581745147705,1.32784095e-08,0.9435667991638184,-0.02626622,1.7285950183868408,0.0,-81.240095017545,0.008689948,-194.23404333498644,62.11596981787621,1.023836,0.7567641812804391,17.901766,39,0.026266232,-13.209002625105832,6.6856948660919215
2.874085,0.020442485809326172,-1.4734194151927258,0.5135865211486816,13,59.9877667427063,3.7676022e-09,0.8134753704071045,-0.015901614,1.561640977859497,0.0,-110.16970683083208,0.00648435,-435.21077284381244,108.4846277000584,1.0183197,0.4256389033143982,17.709211,40,0.015901618,-20.082890019768417,-23.885708122211568
2.8649764,0.02141571044921875,-2.3427866451030765,0.5282175540924072,14,61.683756589889526,-5.42374e-09,0.9343254566192627,-0.022081362,1.691514253616333,0.0,-67.6940099004976,0.006493284,-213.03397745125056,57.63605138298884,1.0136516,0.5505003789549836,17.54864,41,0.022081356,-14.26935650406217,48.65857271215194
2.8453372,0.02072453498840332,-6.230328167490374,0.5482778549194336,8,64.3264889717102,-1.1330784e-08,1.8505792617797852,-0.030474415,2.63797664642334,0.0,-104.70959760885316,0.0073507647,-384.3964336826195,107.69221910426032,1.0037392,0.4645377196233833,17.20736,42,0.030474404,-15.801891828156043,-35.3223935536586
2.850142,0.02163219451904297,0.47055218086811923,0.5312361717224121,14,65.89230799674988,1.0650621e-08,0.8013820648193359,-0.026237847,1.5612022876739502,0.0,-112.15505363287618,0.009586039,-463.8943863642238,148.16275301863945,1.0061568,0.7115400121822759,17.290237,43,0.026237858,-13.431394355565956,15.931013004877173
2.8730931,0.021454572677612305,-52.047685360093126,0.5523073673248291,9,68.01759266853333,-0.0,1.306295394897461,-0.06991469,2.0868983268737793,0.0,-100.96518695184795,0.009600225,-385.63959906527117,112.28208219197298,1.0177646,0.3211470941292597,17.691656,44,0.06991469,-9.349929983425618,39.465383293299396
2.8907678,0.023983478546142578,-0.10770019134582354,0.6402881145477295,12,70.16823768615723,6.3185137e-09,1.2717349529266357,-0.018188663,2.1462929248809814,0.0,-59.27927354090079,0.006456932,-164.45335460238044,50.73856998199555,1.0267992,0.7799216523932211,18.00713,45,0.018188668,-3.575407140408501,31.2263439232062
2.9252641,0.02836894989013672,-30.614603406242136,0.7892980575561523,13,73.52751564979553,-3.0036986e-09,2.3262839317321777,-0.017408151,3.3550333976745605,0.0,-81.81025779180699,0.009764953,-348.71630704249145,94.18622545280255,1.0447264,0.3915998173826763,18.639149,46,0.017408147,-13.962791141703564,20.961173800543477
2.9029922,0.030942201614379883,0.41328609276410433,0.8606617450714111,12,77.66418886184692,5.004288e-09,3.026235580444336,-0.024918,4.132538080215454,0.0,-94.15660135694723,0.00931357,-577.9387291247255,149.48057065180242,1.0335431,0.6363896162715785,18.22861,47,0.024918005,-8.322270128015289,11.995727570752308
2.8963878,0.02502298355102539,-2.2151868376693864,0.7216160297393799,5,81.42361688613892,-0.0,2.764805555343628,-0.014092751,3.7220964431762695,0.0,-152.40089493479132,0.00630727,-346.9810629420334,122.26566709828815,1.0299903,0.7333213853227274,18.108616,48,0.014092751,-2.0193977447129816,-52.241067369110745
2.893192,0.01943373680114746,-1.124767198756155,0.5147378444671631,8,83.41515564918518,5.7134755e-09,1.2463736534118652,-0.025849493,1.9871106147766113,0.0,-157.8694425181629,0.0073300716,-600.632376778024,185.57708467268426,1.028349,0.4113363876217472,18.050837,49,0.025849499,-5.2206048476625515,35.455871284336155
2.8887587,0.030136585235595703,-14.778227515821056,0.7904927730560303,12,87.02500700950623,1.2749657e-09,2.571399450302124,-0.018256351,3.6054348945617676,0.0,-79.32981951242478,0.009265725,-231.54270290386933,72.90084038011979,1.0260677,0.4464690767177487,17.970987,50,0.018256353,-9.10148058635511,6.82701887107433
2.9367392,0.02532815933227539,0.3842119845954829,0.679032564163208,12,90.36736226081848,-4.8698263e-09,2.420811414718628,-0.03673777,3.3374428749084473,0.0,-61.86667067745637,0.009266516,-121.31437601568071,41.97843646896105,1.0518218,0.5824237213890826,18.854265,51,0.036737766,-10.561681836348574,22.291047673573317
2.9366755,0.023710966110229492,0.49955123295876636,0.6364936828613281,8,94.52149105072021,-3.2396579e-09,3.2453413009643555,-0.025587363,4.117007255554199,0.0,-64.11642539022374,0.007868272,-179.74706389843598,70.80343990949346,1.051791,0.7293770317606563,18.853065,52,0.02558736,9.916107296455484,19.124865788787588
2.9395645,0.024839162826538086,0.5507729408490747,0.6615719795227051,8,97.72868394851685,1.5914465e-09,2.305022954940796,-0.023522427,3.203010320663452,0.0,-65.9963720223024,0.008500326,-174.7401893061304,48.09267072209366,1.0534447,0.7151136057013028,18.90761,53,0.02352243,6.117008799463882,-15.176757633142216
2.938274,0.023524761199951172,-0.1246521655447097,0.6600372791290283,9,101.35558485984802,-1.8104875e-09,2.716935396194458,-0.016483525,3.6221415996551514,0.0,-34.835962509269876,0.00905103,-116.17767773374828,37.62138384643005,1.0529062,0.7513289416961147,18.883224,54,0.016483523,-2.264178210406344,26.07544259553552
2.939602,0.028110265731811523,0.09696723093013604,0.7543497085571289,8,105.89378499984741,1.6065941e-08,3.5033364295959473,-0.014775773,4.500509262084961,0.0,-16.2696188862245,0.0067957095,-81.97265143360839,38.881068044633714,1.0539225,0.7201239055672568,18.908318,55,0.014775788,16.232486252076644,34.11058673797422
2.9280136,0.02050185203552246,0.5581087317401914,0.5514671802520752,5,109.64491891860962,-5.4392073e-09,2.9625275135040283,-0.023848495,3.7465121746063232,0.0,-16.259697422642795,0.0099957045,-138.21292934050732,81.18987654645498,1.0478538,0.7937429862478703,18.690466,56,0.023848489,31.981691858669457,62.855367451827476
2.9359171,0.023131847381591797,-0.35943323170445773,0.6377594470977783,4,114.18534922599792,8.006987e-09,3.6461262702941895,-0.017199136,4.536210775375366,0.0,-17.118302069097115,0.0064794305,-64.94193302904958,28.63472762374595,1.0528501,0.5984846853232246,18.838774,57,0.017199144,22.73454372723159,9.967748644983402
2.9435232,0.025125503540039062,-0.16364411249741795,0.6909584999084473,3,118.4983389377594,-1.2822512e-08,3.348191976547241,-0.013295044,4.274258613586426,0.0,-80.89899038629142,0.006933024,-121.2356370176935,43.258414383521995,1.056895,0.7575641182012997,18.982607,58,0.013295031,39.731002052200985,-20.897868695823846
2.9271567,0.034210205078125,0.42073898194026726,0.9995613098144531,4,125.10006380081177,5.096456e-09,5.348928689956665,-0.015544356,6.597562313079834,0.0,-30.329971655395756,0.006431091,-87.0034164224562,33.32625225150251,1.0488422,0.7173781869831235,18.674458,59,0.0155443605,31.79042079846012,-1.2216063012122618
2.9216025,0.0210568904876709,0.4107900165940276,0.5751726627349854,3,129.11241960525513,-1.785907e-09,3.16015362739563,-0.01979408,3.9743919372558594,0.0,-62.66696680650319,0.00984951,-95.4370615033632,32.86804744091654,1.0465103,0.6327834525295131,18.571024,60,0.019794079,22.44303620279567,-17.732777894155163
2.9490614,0.018739938735961914,0.44302488607641655,0.4970371723175049,2,132.80375957489014,-3.8146974e-09,2.964871883392334,-0.01797322,3.6870925426483154,0.0,-18.834222334259756,0.007378225,-30.77758048801286,11.943358153753103,1.0605068,0.7463874528296238,19.08803,61,0.017973216,57.863700404805584,-6.890864180506652
2.9505556,0.02181696891784668,-0.04244507230286221,0.5800347328186035,4,136.40717220306396,-8.409827e-09,2.789774179458618,-0.018093703,3.5993003845214844,0.0,9.414597290363062,0.008888458,-33.1479977748543,29.851663163410162,1.0607146,0.5849445486744104,19.116571,62,0.018093694,39.17350075302045,41.47834020445458
2.9551797,0.02087092399597168,0.33266132448832886,0.5650773048400879,3,140.62975478172302,1.4374742e-08,3.3887526988983154,-0.020543806,4.1854493618011475,0.0,29.822040632493582,0.0065708067,1.4645365784220132,25.60862177701958,1.0630037,0.6543561253797991,19.205173,63,0.020543821,33.327337279374724,63.5095403601161
2.9641738,0.02287006378173828,0.5843033245875436,0.5755436420440674,3,144.47604823112488,-7.087222e-09,3.0295355319976807,-0.018379338,3.8415448665618896,0.0,-1.7636357984486046,0.007036809,-28.248749256486146,18.760994962914666,1.0677642,0.7276619008144353,19.378685,64,0.01837933,41.309268898598766,12.845109729354315
2.9631996,0.01890707015991211,-2.8122342635913533,0.5101666450500488,2,148.69111895561218,-1.9073487e-09,3.473947763442993,-0.03597132,4.210721015930176,0.0,40.45146163712771,0.0070669064,34.806291208494976,5.645170428632728,1.0659792,0.4691082196103169,19.359818,65,0.035971317,69.18930831277846,46.09663206576043
2.962284,0.018578052520751953,0.8757276099450837,0.5050215721130371,2,152.55422520637512,-0.0,3.0661840438842773,-0.016953483,3.8254146575927734,0.0,40.62639428873681,0.0064608185,31.143397667044393,9.482996621692417,1.0659316,0.7724448052423021,19.3421,66,0.016953483,47.36314962901791,50.10939091042923
2.9576983,0.02325439453125,0.3718468396133173,0.6340053081512451,4,156.91350722312927,-9.333112e-09,3.487818479537964,-0.034186922,4.354062557220459,0.0,37.57036124440427,0.009057081,20.915465757282572,14.302550048465587,1.063772,0.6284637722572324,19.253605,67,0.03418691,41.89619992624353,52.61279974761307
2.9723012,0.024399995803833008,-2.3368138170112323,0.6730873584747314,9,160.1184856891632,1.6024292e-09,2.2943172454833984,-0.030139264,3.200543165206909,0.0,-1.9055088495541526,0.009773417,-107.27301940170403,48.329982635404704,1.0724276,0.5533286773238069,19.536827,68,0.030139266,7.465035231593698,73.20177969924507
2.9722629,0.01875901222229004,0.34124359884918265,0.4898645877838135,2,164.51140880584717,1.2397766e-08,3.6292452812194824,-0.019028004,4.343891859054565,0.0,29.361077760970367,0.009429566,20.00595261523087,9.355125145739494,1.0724128,0.6948627512963598,19.536077,69,0.019028017,49.193630672711706,38.71620290670986
2.9522874,0.025617361068725586,-0.2548080906113581,0.676358699798584,5,168.1376416683197,-0.0,2.7086784839630127,-0.019769825,3.6216537952423096,0.0,-2.991739620917586,0.00808136,-27.802189122665574,19.241392050784512,1.0641632,0.586200253409957,19.149708,70,0.019769825,30.868371673586058,24.41898959305368
2.9534438,0.024230241775512695,-0.656544376929608,0.66275954246521,4,173.4972701072693,1.994613e-08,4.44508957862854,-0.027242862,5.355037450790405,0.0,11.929976308506237,0.006605245,-47.269532146870105,39.592718215556836,1.0649273,0.5130332579674917,19.171864,71,0.027242882,28.303502802571987,64.2863888439079
2.933235,0.018791675567626953,-15.447745432762286,0.5073108673095703,2,176.81645107269287,3.8146974e-09,2.5443336963653564,-0.015495613,3.2821314334869385,0.0,53.525053972796016,0.0096783675,50.566057844760486,2.9589961280355332,1.0536853,0.7998551553151408,18.788311,72,0.015495617,36.11528624790815,56.48405010083155
2.875037,0.018481969833374023,-4.144323507572898,0.5066540241241455,2,180.63745713233948,-0.0,3.082178831100464,-0.017436346,3.8167121410369873,0.0,12.615380132238567,0.009970259,-23.365947518111163,35.981327650349726,1.0249672,0.8162313592787489,17.72608,73,0.017436346,30.538318045273485,48.5967077825883
2.9015896,0.019211292266845703,0.8421219968046483,0.5027780532836914,2,185.28777074813843,3.8146974e-09,3.9151744842529297,-0.017450798,4.645824193954468,0.0,-71.35586628059771,0.0067645693,-90.22583935187774,18.869973071280025,1.0392956,0.8044793824701123,18.203058,74,0.017450802,26.458569731233236,-52.48589320931769
2.9160402,0.022016286849975586,-2.1427419398897043,0.5434324741363525,4,189.02618765830994,-0.0,2.927290678024292,-0.020338332,3.70029616355896,0.0,28.62630284419234,0.0076547232,5.355416420952977,23.113930289518006,1.0446187,0.517135446646687,18.468012,75,0.020338332,37.23616053632551,65.10088785452805
2.9203048,0.018610477447509766,-12.548964058655544,0.5025632381439209,2,192.804545879364,7.629395e-09,3.0416955947875977,-0.0202033,3.7739222049713135,0.0,-30.706006962866223,0.007851327,-70.05000394528203,39.3439969824158,1.0471872,0.5394668470912013,18.54694,76,0.020203307,29.86760394794296,8.637990019549584
2.91757,0.024322509765625,-0.3225303805043147,0.6593494415283203,4,196.81097531318665,-6.557279e-09,3.108682870864868,-0.023874804,4.001899003982544,0.0,-10.664101973409693,0.006435878,-26.201316619185206,11.298844766838865,1.0457797,0.6125188888791196,18.496288,77,0.023874797,23.809852051171596,5.478614576075785
2.925797,0.018675565719604492,-3.8867443041645906,0.5049710273742676,2,200.2553951740265,-7.629395e-09,2.6765336990356445,-0.025884949,3.4071953296661377,0.0,28.875959634232572,0.009400136,5.516147698094844,23.359811936137724,1.0516374,0.7692359813996233,18.649084,78,0.025884941,54.4902759292711,52.2357715703703
2.9401,0.0248415470123291,-35.17694019384199,0.6680526733398438,7,203.95677423477173,-6.3608576e-09,2.782665729522705,-0.036811005,3.6965296268463135,0.0,-178.15183514003132,0.00801521,-641.8396914365129,261.4611682010677,1.0598853,0.23081500053352674,18.917738,79,0.036810998,6.124686401236992,33.77366261843537
2.9405582,0.0186767578125,-7.465645436755686,0.4977281093597412,2,207.90621876716614,-9.536744e-10,3.220629930496216,-0.02237138,3.94482159614563,0.0,37.08357452751675,0.008584158,18.832641844177274,18.250932683339478,1.0601327,0.771395968298304,18.926409,80,0.022371378,47.58908144441598,55.33450721085623
2.9484549,0.018908977508544922,0.2378334716800954,0.5024459362030029,2,212.0503590106964,-1.9073487e-09,3.3662021160125732,-0.014541006,4.106431007385254,0.0,-7.0188944610617785,0.0069367113,-26.46327918464532,19.44438472358354,1.0660044,0.6974888599540467,19.076454,81,0.014541004,52.97623308683167,12.425490262521762
2.9465005,0.03210639953613281,-65.60999520520592,0.8697760105133057,6,217.3597640991211,5.550669e-09,4.188236951828003,-0.025082475,5.305146217346191,0.0,-81.61091583733572,0.005535337,-387.2403859064784,183.4550678198618,1.0657582,0.2157015273937718,19.03921,82,0.02508248,19.84503086542543,71.30974673463741
2.952053,0.018860340118408203,-22.853067245375623,0.49151015281677246,2,220.6103253364563,-0.0,2.5243284702301025,-0.013413053,3.2458176612854004,0.0,59.77665996706466,0.006920438,59.17104331310232,0.6056166539623469,1.0683188,0.8467776333072374,19.14522,83,0.013413053,53.05036217942868,60.38227662102701
2.965212,0.02544379234313965,-0.5912064946102862,0.690204381942749,5,224.4755735397339,-4.8226263e-09,2.8933236598968506,-0.018758357,3.8277060985565186,0.0,22.300863535458145,0.00843171,-26.413967577249807,38.29561130120374,1.075741,0.5360202007815701,19.398817,84,0.018758351,21.193868492458105,83.26488536750635
2.953261,0.02199101448059082,0.19126038197831896,0.5803654193878174,4,228.1904137134552,-0.0,2.895169973373413,-0.026159452,3.710754156112671,0.0,18.192588144904015,0.006513995,-23.105026781213724,34.66692515726894,1.0683656,0.6190376618958031,19.168358,85,0.026159452,31.284096171089278,60.55879151251332
2.9660616,0.02760934829711914,-39.265595177058024,0.7618808746337891,4,233.01635551452637,3.2191538e-09,3.8076701164245605,-0.018380148,4.821625709533691,0.0,-498.706893565675,0.0035671706,-1203.0645331351998,448.9902146923159,1.074062,0.19154540538142978,19.415304,86,0.018380152,9.121287085002777,31.416063542994262
